GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
 "02110","Juneau City and Borough, AK",8,CAINC1,2,"...","Population (persons) 1/","Number of persons",13266,13710,14672,15151,15861,16575,17648,18621,19143,19428,19866,19727,20494,23155,24985,26206,27117,27685,26800,26064,26305,27046,27950,28447,28827,28932,29479,30250,30687,30592,30724,30668,30502,30712,30993,31103,31003,30808,30682,31110,30857,31395,32206,32465,32712,32641,32816,32664,32347,32317,32344,32203,31972,31742,31483,31572
 "02110","Juneau City and Borough, AK",8,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",6642,7570,8196,8853,9330,10183,12253,13732,14583,16680,17059,20356,22608,23441,23527,23639,24190,23424,23491,24967,27010,27573,28396,29899,30436,31770,33148,33341,34216,35139,35483,38236,39406,39421,41012,41714,43995,46378,49479,52521,52228,55006,58152,60617,59542,61349,62197,63087,65232,68381,69937,70573,74509,79436,84994,88889
 "02122","Kenai Peninsula Borough, AK*",8,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),309843,365506,417900,514102,560718,613322,719267,714856,673181,732448,851105,884992,914477,942400,1010360,1068457,1130249,1163179,1236597,1276567,1305651,1469013,1519600,1561997,1587653,1659636,1733628,1843523,1998965,2257517,2285507,2433283,2607522,2700386,2656187,2887818,2933032,2873397,2898700,3007832,3153444,3290304,3553223,3675382,3918393,4130627
 "02122","Kenai Peninsula Borough, AK*",8,CAINC1,2,"...","Population (persons) 1/","Number of persons",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),23524,25653,27098,29587,33225,36036,37773,40144,40316,40060,40069,41125,42649,43496,44201,45588,46719,47859,48544,49195,49729,49618,49986,50804,50963,51404,51590,52253,53272,53655,54796,55541,56248,56807,56876,57380,57810,58204,58233,58198,58452,58941,59947,60631,61285,61259
 "02122","Kenai Peninsula Borough, AK*",8,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),13171,14248,15422,17376,16876,17020,19042,17807,16698,18284,21241,21520,21442,21666,22858,23437,24192,24304,25474,25949,26255,29606,30401,30746,31153,32286,33604,35281,37524,42075,41709,43811,46358,47536,46701,50328,50736,49368,49778,51683,53949,55824,59273,60619,63937,67429
 "02130","Ketchikan Gateway Borough, AK*",8,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",47330,53639,60525,69594,85247,98083,103801,121768,130434,143290,161118,194795,196459,231106,246342,248785,275512,295538,292009,315219,347625,394372,395052,412968,437872,450841,474620,484023,486432,480822,486931,520013,536781,534040,545844,547150,585409,605497,654672,696033,707344,743396,783119,804874,805622,844048,869262,865846,892295,924574,956687,920582,966194,1015731,1108391,1165919
 "02130","Ketchikan Gateway Borough, AK*",8,CAINC1,2,"...","Population (persons) 1/","Number of persons",9945,10102,10577,10493,10654,11017,11520,11402,11340,11288,11130,11482,12131,12682,13561,13678,13304,13221,12964,13319,13566,13956,14134,14513,14576,14688,14781,14953,14767,14372,14302,13993,13789,13592,13328,13237,13298,13485,13334,13319,13294,13588,13707,13778,13799,13892,13818,13858,13987,14010,14049,13912,13823,13719,13708,13677
 "02130","Ketchikan Gateway Borough, AK*",8,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",4759,5310,5722,6632,8001,8903,9011,10680,11502,12694,14476,16965,16195,18223,18165,18189,20709,22354,22525,23667,25625,28258,27950,28455,30041,30695,32110,32370,32940,33455,34046,37162,38928,39291,40955,41335,44022,44902,49098,52259,53208,54710,57133,58417,58383,60758,62908,62480,63795,65994,68096,66172,69898,74038,80857,85247
 "02150","Kodiak Island Borough, AK",8,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",45137,57560,65029,61255,76816,98504,113305,124682,119057,135507,152828,172098,148369,181516,213374,192122,209998,229751,238691,288527,325144,304389,299450,301592,309872,325703,338337,346407,362946,364015,374279,406237,420652,425614,458747,470707,494894,523070,542521,597828,599453,677930,717325,765268,750633,789525,834286,779455,810849,799012,821448,854217,886157,908191,955432,965329
 "02150","Kodiak Island Borough, AK",8,CAINC1,2,"...","Population (persons) 1/","Number of persons",9262,9396,9445,9195,8223,8686,9153,9238,9197,9158,9432,10004,10248,10755,11506,12061,12243,12689,12598,13001,13099,13381,13841,13984,14198,14639,14481,14426,14172,13850,13760,13983,13748,13651,13239,13206,13105,13184,13159,13262,13505,13654,13813,14048,14106,13918,13783,13751,13639,13427,13251,13044,12844,12655,12659,12654
