GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
 "35017","Grant, NM",6,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3217,3356,3649,4061,4198,4751,4888,5757,6394,6508,7720,8367,10191,9236,9317,10504,10538,10805,11491,12123,12508,12861,13733,13957,14963,15802,17085,18066,18303,18499,18043,20091,19356,19544,20430,22525,24220,25926,27501,30391,29642,30413,32137,33203,33084,34396,36183,36124,36789,39192,41295,43804,48451,51125,52477,54768
 "35019","Guadalupe, NM",6,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",11544,13581,13438,15285,15163,15348,17625,18218,19084,23813,28273,28180,28074,29430,30276,33521,37246,36369,35979,39145,42138,43606,46122,48049,52435,54218,54237,58942,60636,62769,64901,72645,76043,78082,81018,84829,87016,95647,98079,106507,108300,120055,129795,125937,127039,136537,142840,143861,139153,146792,149485,168148,198839,191571,202983,212433
 "35019","Guadalupe, NM",6,CAINC1,2,"...","Population (persons) 1/","Number of persons",5000,4957,4860,5074,4883,4823,4776,4821,4775,4627,4649,4481,4419,4290,4483,4509,4409,4292,4188,4224,4254,4146,4102,4132,4155,4215,4178,4225,4157,4123,4445,4693,4791,4771,4875,4731,4713,4701,4759,4701,4637,4700,4647,4630,4589,4515,4440,4488,4535,4456,4427,4442,4424,4324,4334,4385
 "35019","Guadalupe, NM",6,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2309,2740,2765,3012,3105,3182,3690,3779,3997,5147,6082,6289,6353,6860,6754,7434,8448,8474,8591,9267,9906,10518,11244,11629,12620,12863,12982,13951,14586,15224,14601,15479,15872,16366,16619,17930,18463,20346,20609,22656,23356,25544,27931,27200,27683,30241,32171,32055,30684,32943,33767,37854,44946,44304,46835,48445
 "35021","Harding, NM",6,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",3909,4490,3765,4226,4823,4471,5099,5250,5388,7317,8929,8079,10406,9500,9321,10905,13430,11082,10100,11139,12616,12884,13578,14084,16004,15249,12487,13376,16005,17621,20602,24561,30722,24944,24712,24070,25314,25091,22275,20856,20257,23129,30387,34378,27532,33984,27808,26118,23012,25181,26189,28834,28840,31414,32632,32541
 "35021","Harding, NM",6,CAINC1,2,"...","Population (persons) 1/","Number of persons",1400,1359,1393,1291,1227,1208,1196,1224,1160,1124,1100,1081,1043,1016,1005,1008,944,966,940,941,991,985,982,992,934,919,903,918,876,881,829,801,781,745,763,782,756,749,732,690,700,690,714,704,694,698,725,695,693,662,651,654,633,627,643,635
 "35021","Harding, NM",6,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2792,3304,2703,3273,3931,3701,4263,4289,4645,6510,8117,7474,9977,9350,9275,10818,14227,11472,10745,11837,12731,13080,13827,14198,17135,16593,13828,14571,18271,20001,24852,30663,39337,33482,32388,30780,33484,33499,30430,30226,28939,33520,42559,48832,39671,48688,38356,37580,33206,38038,40229,44089,45561,50102,50750,51246
 "35023","Hidalgo, NM",6,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",12467,13361,14117,17066,21208,31625,30688,32247,37712,40177,46152,48557,56439,56549,56994,61615,59926,66046,65439,70083,75484,78215,84282,93304,100837,106551,107015,107291,111623,112666,104767,98497,96138,94934,96665,102409,109154,121372,129598,147085,135078,137182,153455,163123,166007,173529,171418,167528,166737,175324,182202,195673,208139,215757,222192,224963
 "35023","Hidalgo, NM",6,CAINC1,2,"...","Population (persons) 1/","Number of persons",4800,4689,4541,4715,5104,5471,5968,6361,6369,6295,6080,6070,6156,6332,6470,6388,6434,6188,6155,6066,6001,5946,5925,5944,6031,6106,6176,6250,6175,6231,6353,5766,5439,5272,5127,5028,4955,4921,5005,5022,5019,4866,4850,4793,4640,4569,4463,4353,4333,4268,4241,4163,4085,4012,3979,3966
 "35023","Hidalgo, NM",6,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2597,2849,3109,3620,4155,5780,5142,5069,5921,6382,7591,8000,9168,8931,8809,9645,9314,10673,10632,11553,12579,13154,14225,15697,16720,17450,17328,17167,18077,18082,16491,17082,17676,18007,18854,20368,22029,24664,25894,29288,26913,28192,31640,34034,35777,37980,38409,38486,38481,41079,42962,47003,50952,53778,55841,56723
