event_time,beta,se,z,n,omitted,outcome,spec,tier
-5,0.2588493759808388,0.19662403826162847,1.3164686183304461,1587,False,nonfirearm_suicide_rate,eb,minimal
-4,-0.0609171523057956,0.2843555301892408,-0.21422882918877914,1587,False,nonfirearm_suicide_rate,eb,minimal
-3,0.12038899119183111,0.21026541933076964,0.5725572544215963,1587,False,nonfirearm_suicide_rate,eb,minimal
-2,-0.1495406066953169,0.24259249960161236,-0.6164271646522208,1587,False,nonfirearm_suicide_rate,eb,minimal
-1,0.0,0.0,0.0,0,True,nonfirearm_suicide_rate,eb,minimal
0,-0.06726936811504897,0.2095924683956616,-0.3209531746534905,1587,False,nonfirearm_suicide_rate,eb,minimal
1,-0.03014404777518724,0.1402746693352341,-0.21489302322394194,1587,False,nonfirearm_suicide_rate,eb,minimal
2,0.133615274569227,0.24738967237771664,0.5401004548210164,1587,False,nonfirearm_suicide_rate,eb,minimal
3,-0.12120272889540909,0.12872797682610906,-0.9415414728309963,1587,False,nonfirearm_suicide_rate,eb,minimal
4,-0.1998570890480659,0.16767427338254315,-1.1919365148647387,1587,False,nonfirearm_suicide_rate,eb,minimal
5,0.17364810772603012,0.15910966137096683,1.091373749587504,1587,False,nonfirearm_suicide_rate,eb,minimal
-5,0.2588493759808388,0.19662403826162847,1.3164686183304461,1587,False,nonfirearm_suicide_rate,eb,headline
-4,-0.0609171523057956,0.2843555301892408,-0.21422882918877914,1587,False,nonfirearm_suicide_rate,eb,headline
-3,0.12038899119183111,0.21026541933076964,0.5725572544215963,1587,False,nonfirearm_suicide_rate,eb,headline
-2,-0.1495406066953169,0.24259249960161236,-0.6164271646522208,1587,False,nonfirearm_suicide_rate,eb,headline
-1,0.0,0.0,0.0,0,True,nonfirearm_suicide_rate,eb,headline
0,-0.06726936811504897,0.2095924683956616,-0.3209531746534905,1587,False,nonfirearm_suicide_rate,eb,headline
1,-0.03014404777518724,0.1402746693352341,-0.21489302322394194,1587,False,nonfirearm_suicide_rate,eb,headline
2,0.133615274569227,0.24738967237771664,0.5401004548210164,1587,False,nonfirearm_suicide_rate,eb,headline
3,-0.12120272889540909,0.12872797682610906,-0.9415414728309963,1587,False,nonfirearm_suicide_rate,eb,headline
4,-0.1998570890480659,0.16767427338254315,-1.1919365148647387,1587,False,nonfirearm_suicide_rate,eb,headline
5,0.17364810772603012,0.15910966137096683,1.091373749587504,1587,False,nonfirearm_suicide_rate,eb,headline
-5,0.2588493759808388,0.19662403826162847,1.3164686183304461,1587,False,nonfirearm_suicide_rate,eb,expanded
-4,-0.0609171523057956,0.2843555301892408,-0.21422882918877914,1587,False,nonfirearm_suicide_rate,eb,expanded
-3,0.12038899119183111,0.21026541933076964,0.5725572544215963,1587,False,nonfirearm_suicide_rate,eb,expanded
-2,-0.1495406066953169,0.24259249960161236,-0.6164271646522208,1587,False,nonfirearm_suicide_rate,eb,expanded
-1,0.0,0.0,0.0,0,True,nonfirearm_suicide_rate,eb,expanded
0,-0.06726936811504897,0.2095924683956616,-0.3209531746534905,1587,False,nonfirearm_suicide_rate,eb,expanded
1,-0.03014404777518724,0.1402746693352341,-0.21489302322394194,1587,False,nonfirearm_suicide_rate,eb,expanded
2,0.133615274569227,0.24738967237771664,0.5401004548210164,1587,False,nonfirearm_suicide_rate,eb,expanded
3,-0.12120272889540909,0.12872797682610906,-0.9415414728309963,1587,False,nonfirearm_suicide_rate,eb,expanded
4,-0.1998570890480659,0.16767427338254315,-1.1919365148647387,1587,False,nonfirearm_suicide_rate,eb,expanded
