year	state	division	total_population	fss	homicide_rate	firearm_homicide_rate	nonfirearm_homicide_rate	firearm_suicides	total_suicides	firearm_homicides	nonfirearm_homicides	total_homicides	nextyearfss
1956	"Maine"	"New England"	947068.6	0.440366972	1.055889721	0.527944861	0.527944861	48	109	5	5	10	0.527272727
1956	"Maryland"	"South Atlantic"	2797613.8	0.47260274	5.004264706	2.073195378	2.931069328	138	292	58	82	140	0.428571429
1956	"Massachusetts"	"New England"	4965352.4	0.237430168	1.027117431	0.342372477	0.684744954	85	358	17	34	51	0.247311828
1956	"Michigan"	"East North Central"	7242622.8	0.44137931	2.968537862	1.60162973	1.366908132	320	725	116	99	215	0.434846266
1956	"Minnesota"	"West North Central"	3241311.6	0.405228758	1.018106374	0.3702205	0.647885874	124	306	12	21	33	0.438356164
1956	"Mississippi"	"East South Central"	2178450.2	0.776785714	9.36445552	5.967545184	3.396910336	87	112	130	74	204	0.785714286
1956	"Missouri"	"West North Central"	4173749	0.537656904	5.702307446	3.306379948	2.395927498	257	478	138	100	238	0.575692964
1956	"Montana"	"Mountain"	641269.8	0.75	5.146039935	3.742574498	1.403465437	72	96	24	9	33	0.621359223
1956	"Nebraska"	"West North Central"	1377002	0.502762431	1.88815993	0.653593822	1.234566108	91	181	9	17	26	0.5
1956	"Nevada"	"Mountain"	235200	0.58490566	4.676870748	2.12585034	2.551020408	31	53	5	6	11	0.568627451
1956	"New Hampshire"	"New England"	577449.4	0.422535211	0.692701386	0.346350693	0.346350693	30	71	2	2	4	0.525641026
1956	"New Jersey"	"Middle Atlantic"	5574200.8	0.263888889	2.009256645	0.825230408	1.184026237	114	432	46	66	112	0.264642082
1956	"New Mexico"	"Mountain"	843088.6	0.593220339	4.270013851	2.372229917	1.897783934	35	59	20	16	36	0.698795181
1956	"New York"	"Middle Atlantic"	16001459.2	0.247372676	2.556016891	0.693686736	1.862330155	306	1237	111	298	409	0.23461854
1956	"North Carolina"	"South Atlantic"	4358464.6	0.712820513	7.112596486	4.175782453	2.936814033	278	390	182	128	310	0.701897019
1956	"North Dakota"	"West North Central"	627322	0.484848485	0.637631073	0.478223305	0.159407768	32	66	3	1	4	0.377358491
1956	"Ohio"	"East North Central"	9002489	0.426666667	4.132190553	2.043879198	2.088311355	448	1050	184	188	372	0.447895792
1956	"Oklahoma"	"West South Central"	2290310.8	0.635294118	4.453544034	2.663393981	1.790150053	108	170	61	41	102	0.659217877
1956	"Oregon"	"Pacific"	1669748.6	0.507317073	2.395570207	1.257674359	1.137895849	104	205	21	19	40	0.592964824
1956	"Pennsylvania"	"Middle Atlantic"	10990824.4	0.355298308	2.583973592	0.937145352	1.64682824	399	1123	103	181	284	0.377541142
