outcome,spec,g_cohort,t_year,event_time,n_treated,n_control,att,se
homicide_rate,ra,2011,2005,-6,1,21,1.9129140934250173,
homicide_rate,ra,2011,2006,-5,1,21,1.732648038701356,
homicide_rate,ra,2011,2007,-4,1,21,3.0760874904237663,
homicide_rate,ra,2011,2008,-3,1,21,0.538569232101858,
homicide_rate,ra,2011,2009,-2,1,21,0.8360624169334421,
homicide_rate,ra,2011,2011,0,1,21,2.3445201362458437,
homicide_rate,ra,2011,2012,1,1,21,1.789058381287739,
homicide_rate,ra,2011,2013,2,1,21,2.135413689859512,
homicide_rate,ra,2011,2014,3,1,21,2.1486233260242265,
homicide_rate,ra,2011,2015,4,1,21,1.1474639032750096,
homicide_rate,ra,2011,2016,5,1,21,2.126192793321232,
homicide_rate,ra,2011,2017,6,1,21,0.8967524430505507,
homicide_rate,ra,2011,2018,7,1,21,1.3992202321679827,
homicide_rate,ra,2011,2019,8,1,21,0.6008364116282592,
homicide_rate,ra,2011,2020,9,1,21,1.2047090217310057,
homicide_rate,ra,2011,2021,10,1,21,-0.09796819023717074,
homicide_rate,ra,2011,2022,11,1,21,0.9909030960137319,
homicide_rate,ra,2011,2023,12,1,21,1.1886524370198162,
homicide_rate,ra,2015,1999,-16,3,21,-1.089268538146387,0.780978839119995
homicide_rate,ra,2015,2000,-15,3,21,0.07854100665545671,0.5562324018835764
homicide_rate,ra,2015,2001,-14,3,21,-0.0846966520842814,0.23816639009006893
homicide_rate,ra,2015,2002,-13,3,21,-1.0392155678648638,0.30554656722495677
homicide_rate,ra,2015,2003,-12,3,21,0.28347057641764134,0.32993455026959256
homicide_rate,ra,2015,2004,-11,3,21,-0.8581523648892305,0.48986738209394987
homicide_rate,ra,2015,2005,-10,3,21,-1.3105068485806783,0.40098460626637533
homicide_rate,ra,2015,2006,-9,3,21,-0.49693094920494396,0.398492277957412
homicide_rate,ra,2015,2007,-8,3,21,-1.4279396940623033,0.5306712393268574
homicide_rate,ra,2015,2008,-7,3,21,-0.6236581435965698,0.3342195086539758
homicide_rate,ra,2015,2009,-6,3,21,-1.046016674267611,0.6772737784433441
homicide_rate,ra,2015,2010,-5,3,21,-0.7801691555685337,0.30679632327833806
homicide_rate,ra,2015,2011,-4,3,21,-0.15010703813770548,0.33866461223712
homicide_rate,ra,2015,2012,-3,3,21,-0.6453072605229214,0.2806526489565081
homicide_rate,ra,2015,2013,-2,3,21,-0.35216555816343115,0.3257429584328421
homicide_rate,ra,2015,2015,0,3,21,-0.2926659675447956,0.1771064848922959
homicide_rate,ra,2015,2016,1,3,21,-1.1346966615836815,0.3711476064142193
homicide_rate,ra,2015,2017,2,3,21,-1.4513082066795908,0.5611393316979327
homicide_rate,ra,2015,2018,3,3,21,-0.9520074973395851,0.36032540936628477
homicide_rate,ra,2015,2019,4,3,21,-0.6558508832761508,0.3875834459116926
homicide_rate,ra,2015,2020,5,3,21,-1.3281392832704397,0.32128379670811785
homicide_rate,ra,2015,2021,6,3,21,-3.074780129560722,0.583859337888258
homicide_rate,ra,2015,2022,7,3,21,-2.406592756717189,0.6308416072088996
homicide_rate,ra,2015,2023,8,3,21,-1.4702987261042746,0.8002307027393418
homicide_rate,ra,2016,1999,-17,2,21,-1.7251675780878024,0.5559096698661623
homicide_rate,ra,2016,2000,-16,2,21,-1.818608462972649,0.4980386959082762
homicide_rate,ra,2016,2001,-15,2,21,-0.9061908510314445,0.7334426846274897
homicide_rate,ra,2016,2002,-14,2,21,-0.821593234166439,0.7515467517050463
homicide_rate,ra,2016,2003,-13,2,21,0.2208206455128423,0.43094995183457935
homicide_rate,ra,2016,2004,-12,2,21,-0.6687755318504166,0.5663138133146999
homicide_rate,ra,2016,2005,-11,2,21,-0.15239746682365218,0.41358222544258855
homicide_rate,ra,2016,2006,-10,2,21,0.10686089745025462,0.4212908319399722
homicide_rate,ra,2016,2007,-9,2,21,-0.3436496474304723,0.7578966839665635
homicide_rate,ra,2016,2008,-8,2,21,-0.9980452037031948,0.38482484670712136
homicide_rate,ra,2016,2009,-7,2,21,-0.6643803409519801,0.5014004615571218
homicide_rate,ra,2016,2010,-6,2,21,-0.5766506711885802,0.34512287503441313
homicide_rate,ra,2016,2011,-5,2,21,0.6299425301831048,0.37549616596161234
homicide_rate,ra,2016,2012,-4,2,21,0.03200964272919593,0.22604683452398433
homicide_rate,ra,2016,2013,-3,2,21,-0.3586537418746433,0.3141252156375967
homicide_rate,ra,2016,2014,-2,2,21,0.6351542211282414,0.12994524978405392
homicide_rate,ra,2016,2016,0,2,21,-0.4298584748348876,0.3037855510478556
homicide_rate,ra,2016,2017,1,2,21,-0.06187908067851644,0.2955514878184578
homicide_rate,ra,2016,2018,2,2,21,-0.5579760011430449,0.3141180955462192
homicide_rate,ra,2016,2019,3,2,21,-0.44686703153994467,0.5143046951305811
homicide_rate,ra,2016,2020,4,2,21,-0.551190444764611,0.4399806165904487
homicide_rate,ra,2016,2021,5,2,21,-2.983560648995635,0.5134304645321547
homicide_rate,ra,2016,2022,6,2,21,-1.8877932584308175,0.6078346645466114
homicide_rate,ra,2016,2023,7,2,21,-1.5469241288017197,0.5954583035334055
homicide_rate,ra,2017,1999,-18,3,21,-0.9525896281114848,0.5547740693608246
homicide_rate,ra,2017,2000,-17,3,21,-0.8232895916125065,0.5083777689775636
homicide_rate,ra,2017,2001,-16,3,21,-0.5411343029060233,0.40890272591938565
homicide_rate,ra,2017,2002,-15,3,21,-0.9090654115678278,0.5052755129244632
homicide_rate,ra,2017,2003,-14,3,21,-0.7229077532130334,0.6140557799236462
homicide_rate,ra,2017,2004,-13,3,21,-0.7598658952047659,0.47907813684502815
homicide_rate,ra,2017,2005,-12,3,21,-0.392342136077508,0.3635549478061309
homicide_rate,ra,2017,2006,-11,3,21,-0.5460970531439414,0.4072408332370029
homicide_rate,ra,2017,2007,-10,3,21,-0.3031703234148959,0.5099250052637911
homicide_rate,ra,2017,2008,-9,3,21,-0.38876255254340386,0.14625321776539538
homicide_rate,ra,2017,2009,-8,3,21,-0.3144021171104031,0.3451638671223958
homicide_rate,ra,2017,2010,-7,3,21,-0.5172803109840436,0.1435035882919621
homicide_rate,ra,2017,2011,-6,3,21,0.3836112483244045,0.48495052448454035
homicide_rate,ra,2017,2012,-5,3,21,0.27782312394581893,0.4424298424995226
homicide_rate,ra,2017,2013,-4,3,21,-0.2794920642473381,0.34803794396986193
homicide_rate,ra,2017,2014,-3,3,21,0.29646770095307334,0.32304491418770465
homicide_rate,ra,2017,2015,-2,3,21,-0.049455892137965904,0.24869455017172756
homicide_rate,ra,2017,2017,0,3,21,-0.12926038379591467,0.30959669910731447
homicide_rate,ra,2017,2018,1,3,21,0.8281932873160374,0.20606948288439203
homicide_rate,ra,2017,2019,2,3,21,0.9413885399191624,0.15314956745999583
homicide_rate,ra,2017,2020,3,3,21,0.6896653639063437,0.4422098791931869
homicide_rate,ra,2017,2021,4,3,21,-1.0777884616959659,0.3789386468404303
homicide_rate,ra,2017,2022,5,3,21,0.692392667820118,0.3972597203506234
homicide_rate,ra,2017,2023,6,3,21,0.28365540193021754,0.36151384379711055
homicide_rate,ra,2019,1999,-20,3,21,-0.39897759199916705,0.4000197403094537
homicide_rate,ra,2019,2000,-19,3,21,-0.7066871986145034,0.232467327135576
homicide_rate,ra,2019,2001,-18,3,21,-0.40537881608698145,0.26721238501099553
homicide_rate,ra,2019,2002,-17,3,21,-0.6462385211844598,0.33107030935482307
homicide_rate,ra,2019,2003,-16,3,21,0.16996785309658968,0.2865687598714881
homicide_rate,ra,2019,2004,-15,3,21,0.16184734627904046,0.2611455480576521
homicide_rate,ra,2019,2005,-14,3,21,-0.258098021743225,0.34592046135573096
homicide_rate,ra,2019,2006,-13,3,21,0.6277899295172092,0.555996085371423
homicide_rate,ra,2019,2007,-12,3,21,0.7190923393637056,0.5289620242124142
homicide_rate,ra,2019,2008,-11,3,21,0.9829749610890472,0.5000767320434917
homicide_rate,ra,2019,2009,-10,3,21,0.7621711262147054,0.5569329386310681
homicide_rate,ra,2019,2010,-9,3,21,0.5569117861443634,0.2716036431091534
homicide_rate,ra,2019,2011,-8,3,21,0.456963440173587,0.4293179349265972
homicide_rate,ra,2019,2012,-7,3,21,0.9224331888306899,0.33412084830230593
homicide_rate,ra,2019,2013,-6,3,21,0.10702866883323331,0.2580507520545826
homicide_rate,ra,2019,2014,-5,3,21,0.37286061084368094,0.35438465614477327
homicide_rate,ra,2019,2015,-4,3,21,1.0121385121837896,0.37228712266702557
homicide_rate,ra,2019,2016,-3,3,21,0.4847639782486537,0.26703402110752494
homicide_rate,ra,2019,2017,-2,3,21,0.5744340598075992,0.18805910951848534
homicide_rate,ra,2019,2019,0,3,21,0.12822850079689613,0.29227502097397134
homicide_rate,ra,2019,2020,1,3,21,0.8950546079961408,0.31136369318381396
homicide_rate,ra,2019,2021,2,3,21,-0.480573395763364,0.3650275994835184
homicide_rate,ra,2019,2022,3,3,21,0.23949885011173366,0.5438477950518756
homicide_rate,ra,2019,2023,4,3,21,-0.5989060037173224,0.35387172858540417
homicide_rate,ra,2021,1999,-22,6,21,-0.9953578899044178,0.47581117144433194
homicide_rate,ra,2021,2000,-21,6,21,-0.3689389996617105,0.3525134976992752
homicide_rate,ra,2021,2001,-20,6,21,0.7768457781246016,0.4207176004399786
homicide_rate,ra,2021,2002,-19,6,21,-0.49845529995774607,0.44283720774910157
homicide_rate,ra,2021,2003,-18,6,21,0.6606449035325626,0.38984476916824484
homicide_rate,ra,2021,2004,-17,6,21,-0.33110069360122685,0.4466424134363763
homicide_rate,ra,2021,2005,-16,6,21,-0.353579181325109,0.3346294989173056
homicide_rate,ra,2021,2006,-15,6,21,0.3699745998209758,0.2828894626284139
homicide_rate,ra,2021,2007,-14,6,21,-0.5178465507024377,0.40919256675135085
homicide_rate,ra,2021,2008,-13,6,21,-0.24261475025663537,0.3776386229686433
homicide_rate,ra,2021,2009,-12,6,21,-0.31529943894468127,0.46162354150103296
homicide_rate,ra,2021,2010,-11,6,21,-0.3086155480919661,0.4127134035086973
homicide_rate,ra,2021,2011,-10,6,21,-0.18364857197643136,0.38121728251790016
homicide_rate,ra,2021,2012,-9,6,21,-0.081956270323571,0.27374755365723535
homicide_rate,ra,2021,2013,-8,6,21,-0.187420281067884,0.36143169820344256
homicide_rate,ra,2021,2014,-7,6,21,0.5950105068971832,0.3337798579439605
homicide_rate,ra,2021,2015,-6,6,21,-0.2445321085785066,0.28291513615567404
homicide_rate,ra,2021,2016,-5,6,21,-0.20206054768997883,0.2577286506975193
homicide_rate,ra,2021,2017,-4,6,21,0.5806299216242783,0.244556977154551
homicide_rate,ra,2021,2018,-3,6,21,0.1654179058185361,0.24278419090890513
homicide_rate,ra,2021,2019,-2,6,21,-0.5433426573063413,0.3215298308264064
homicide_rate,ra,2021,2021,0,6,21,-2.3639711633751035,0.4037069843411422
homicide_rate,ra,2021,2022,1,6,21,-1.5641918746332175,0.44569032898658445
homicide_rate,ra,2021,2023,2,6,21,-1.104117658220757,0.45195279498521096
homicide_rate,ra,2022,1999,-23,3,21,0.5675031829782242,0.6202840730405261
homicide_rate,ra,2022,2000,-22,3,21,0.8640343372319659,0.5805734553456765
homicide_rate,ra,2022,2001,-21,3,21,1.3670298959112446,0.5555734708788036
homicide_rate,ra,2022,2002,-20,3,21,1.0556537374017,0.45398948256170574
homicide_rate,ra,2022,2003,-19,3,21,1.368871983964994,0.4434999736416614
homicide_rate,ra,2022,2004,-18,3,21,0.8977808930631084,0.4029542440390544
homicide_rate,ra,2022,2005,-17,3,21,0.742439228398535,0.2801425666940251
homicide_rate,ra,2022,2006,-16,3,21,1.2067123039133754,0.3667676377173805
homicide_rate,ra,2022,2007,-15,3,21,1.1053205997104756,0.42525913268246396
homicide_rate,ra,2022,2008,-14,3,21,1.3415957158833742,0.30064956978184604
homicide_rate,ra,2022,2009,-13,3,21,1.0394015747682848,0.3000919951947486
homicide_rate,ra,2022,2010,-12,3,21,1.1519671944297016,0.33605042405487723
homicide_rate,ra,2022,2011,-11,3,21,1.3920808070051653,0.3233145996573843
homicide_rate,ra,2022,2012,-10,3,21,1.080381749965496,0.41422132515032806
homicide_rate,ra,2022,2013,-9,3,21,1.4990050106593236,0.4044525141710368
homicide_rate,ra,2022,2014,-8,3,21,1.587028689004324,0.3590344105999666
homicide_rate,ra,2022,2015,-7,3,21,1.15013055492344,0.3075356159488106
homicide_rate,ra,2022,2016,-6,3,21,1.230051243921835,0.2609062928242774
homicide_rate,ra,2022,2017,-5,3,21,1.6958531104020091,0.2054666942141331
homicide_rate,ra,2022,2018,-4,3,21,1.4128730680094432,0.2691555097769463
homicide_rate,ra,2022,2019,-3,3,21,0.6795939935321291,0.1663607556347321
homicide_rate,ra,2022,2020,-2,3,21,1.3361506635572633,0.231006475181107
homicide_rate,ra,2022,2022,0,3,21,-0.006612489617788875,0.24893786931054693
homicide_rate,ra,2022,2023,1,3,21,0.14420326616449142,0.19751595758834903
homicide_rate,ra,2023,1999,-24,3,21,0.5407570114488564,0.6237523253461996
homicide_rate,ra,2023,2000,-23,3,21,0.5807641334266525,0.6485712255862672
homicide_rate,ra,2023,2001,-22,3,21,1.2527342371779564,0.4795244864476576
homicide_rate,ra,2023,2002,-21,3,21,0.43936222311039375,0.6111766982372173
homicide_rate,ra,2023,2003,-20,3,21,0.8605822356773116,0.6021043117090639
homicide_rate,ra,2023,2004,-19,3,21,-0.16563582430537815,0.6999998232257879
homicide_rate,ra,2023,2005,-18,3,21,0.5086436615789347,0.39251726187068264
homicide_rate,ra,2023,2006,-17,3,21,1.7795759757323046,0.48832695593771697
homicide_rate,ra,2023,2007,-16,3,21,1.877212717908695,0.46887109928902326
homicide_rate,ra,2023,2008,-15,3,21,1.8869132364507522,0.5956752085854192
homicide_rate,ra,2023,2009,-14,3,21,0.865339813594004,0.5945359238555658
homicide_rate,ra,2023,2010,-13,3,21,1.1756787066169663,0.6582196301394431
homicide_rate,ra,2023,2011,-12,3,21,1.7449600631175548,0.6456615478137158
homicide_rate,ra,2023,2012,-11,3,21,1.5209661117164328,0.5599014971027393
homicide_rate,ra,2023,2013,-10,3,21,1.43219566878304,0.5694831869772145
homicide_rate,ra,2023,2014,-9,3,21,1.332263057712162,0.7055183823681012
homicide_rate,ra,2023,2015,-8,3,21,1.0526720210413691,0.5812925014423223
homicide_rate,ra,2023,2016,-7,3,21,0.873141582012213,0.4926253609895917
homicide_rate,ra,2023,2017,-6,3,21,1.121988419772913,0.43875830347684425
homicide_rate,ra,2023,2018,-5,3,21,0.9877469067307081,0.46001196726035826
homicide_rate,ra,2023,2019,-4,3,21,0.18968244070971596,0.49855317653001097
homicide_rate,ra,2023,2020,-3,3,21,0.3822876872715219,0.42251067346970983
homicide_rate,ra,2023,2021,-2,3,21,-1.2821352412219658,0.3428001767989232
homicide_rate,ra,2023,2023,0,3,21,0.1913448580216452,0.1832035388023045
motor_vehicle_theft_rate,ra,2010,1999,-11,1,21,242.6596369909663,
motor_vehicle_theft_rate,ra,2010,2000,-10,1,21,311.6659848351427,
motor_vehicle_theft_rate,ra,2010,2001,-9,1,21,440.9943579651392,
motor_vehicle_theft_rate,ra,2010,2002,-8,1,21,490.3164136776455,
motor_vehicle_theft_rate,ra,2010,2003,-7,1,21,430.7599973861818,
motor_vehicle_theft_rate,ra,2010,2004,-6,1,21,369.0077243795147,
motor_vehicle_theft_rate,ra,2010,2005,-5,1,21,298.3983337318457,
motor_vehicle_theft_rate,ra,2010,2006,-4,1,21,312.96234379335874,
motor_vehicle_theft_rate,ra,2010,2007,-3,1,21,249.19749663960374,
motor_vehicle_theft_rate,ra,2010,2008,-2,1,21,126.96922271813798,
motor_vehicle_theft_rate,ra,2010,2010,0,1,21,-33.948153214465435,
motor_vehicle_theft_rate,ra,2010,2011,1,1,21,-53.35789650042324,
motor_vehicle_theft_rate,ra,2010,2012,2,1,21,-77.30315784352905,
motor_vehicle_theft_rate,ra,2010,2013,3,1,21,-110.00801531819572,
motor_vehicle_theft_rate,ra,2010,2014,4,1,21,-113.65346402063125,
motor_vehicle_theft_rate,ra,2010,2015,5,1,21,-150.49004481950843,
motor_vehicle_theft_rate,ra,2010,2016,6,1,21,-180.94816098567043,
motor_vehicle_theft_rate,ra,2010,2017,7,1,21,-183.86200235579548,
motor_vehicle_theft_rate,ra,2010,2018,8,1,21,-162.8546122848956,
motor_vehicle_theft_rate,ra,2010,2019,9,1,21,-172.09931960702173,
motor_vehicle_theft_rate,ra,2010,2020,10,1,21,-194.49962917717465,
motor_vehicle_theft_rate,ra,2010,2021,11,1,21,-269.9370504092218,
motor_vehicle_theft_rate,ra,2010,2022,12,1,21,-317.4141909657439,
motor_vehicle_theft_rate,ra,2010,2023,13,1,21,-257.75275077608626,
motor_vehicle_theft_rate,ra,2011,1999,-12,1,21,-117.99003784257931,
motor_vehicle_theft_rate,ra,2011,2000,-11,1,21,-171.05438082433903,
motor_vehicle_theft_rate,ra,2011,2001,-10,1,21,-157.94345702548196,
motor_vehicle_theft_rate,ra,2011,2002,-9,1,21,-220.31454437049086,
motor_vehicle_theft_rate,ra,2011,2003,-8,1,21,-173.29367759971745,
motor_vehicle_theft_rate,ra,2011,2004,-7,1,21,-116.38162961640559,
motor_vehicle_theft_rate,ra,2011,2005,-6,1,21,-144.6493445849473,
motor_vehicle_theft_rate,ra,2011,2006,-5,1,21,-96.35413949250069,
motor_vehicle_theft_rate,ra,2011,2007,-4,1,21,-43.321472495043466,
motor_vehicle_theft_rate,ra,2011,2008,-3,1,21,-29.465950777243464,
motor_vehicle_theft_rate,ra,2011,2009,-2,1,21,24.196298690617382,
motor_vehicle_theft_rate,ra,2011,2011,0,1,21,14.628730538763477,
motor_vehicle_theft_rate,ra,2011,2012,1,1,21,47.98111655321174,
motor_vehicle_theft_rate,ra,2011,2013,2,1,21,38.23185884020759,
motor_vehicle_theft_rate,ra,2011,2014,3,1,21,19.534899319209728,
motor_vehicle_theft_rate,ra,2011,2015,4,1,21,17.85684753403082,
motor_vehicle_theft_rate,ra,2011,2016,5,1,21,22.366392795926416,
motor_vehicle_theft_rate,ra,2011,2017,6,1,21,8.270398696857328,
motor_vehicle_theft_rate,ra,2011,2018,7,1,21,6.179518888251025,
motor_vehicle_theft_rate,ra,2011,2019,8,1,21,14.097428410247375,
motor_vehicle_theft_rate,ra,2011,2020,9,1,21,47.62960306052814,
motor_vehicle_theft_rate,ra,2011,2021,10,1,21,74.562669133011,
motor_vehicle_theft_rate,ra,2011,2022,11,1,21,16.776211298266716,
motor_vehicle_theft_rate,ra,2011,2023,12,1,21,-46.41390297944362,
motor_vehicle_theft_rate,ra,2015,1999,-16,3,21,-44.39848938103992,31.300011066638504
motor_vehicle_theft_rate,ra,2015,2000,-15,3,21,-129.2962511603922,13.498979860643015
motor_vehicle_theft_rate,ra,2015,2001,-14,3,21,-81.7057883383638,18.164322376413963
motor_vehicle_theft_rate,ra,2015,2002,-13,3,21,-149.4514810413002,30.59137297074093
motor_vehicle_theft_rate,ra,2015,2003,-12,3,21,-155.94254739943915,30.935068873134203
motor_vehicle_theft_rate,ra,2015,2004,-11,3,21,-145.8299011384859,30.011191439537356
motor_vehicle_theft_rate,ra,2015,2005,-10,3,21,-173.3064394387023,42.420451268628334
motor_vehicle_theft_rate,ra,2015,2006,-9,3,21,-150.8455618482425,34.416882126722406
motor_vehicle_theft_rate,ra,2015,2007,-8,3,21,-101.32100792995948,26.153820029434787
motor_vehicle_theft_rate,ra,2015,2008,-7,3,21,-63.115048847445955,14.397390468116336
motor_vehicle_theft_rate,ra,2015,2009,-6,3,21,-25.876961201075126,7.426153205307305
motor_vehicle_theft_rate,ra,2015,2010,-5,3,21,-3.288794891789732,11.101382660015176
motor_vehicle_theft_rate,ra,2015,2011,-4,3,21,23.19148655026273,7.82839981712521
motor_vehicle_theft_rate,ra,2015,2012,-3,3,21,18.11739750627953,11.171995659640777
motor_vehicle_theft_rate,ra,2015,2013,-2,3,21,12.257004417697285,6.272332657557321
motor_vehicle_theft_rate,ra,2015,2015,0,3,21,-16.92855113546945,10.763562775491708
motor_vehicle_theft_rate,ra,2015,2016,1,3,21,-60.657288204362274,22.25133422962224
motor_vehicle_theft_rate,ra,2015,2017,2,3,21,-67.93292224879956,22.148676243962377
motor_vehicle_theft_rate,ra,2015,2018,3,3,21,-40.10350589881111,15.867079534004668
motor_vehicle_theft_rate,ra,2015,2019,4,3,21,-34.23363387543834,14.282449992062423
motor_vehicle_theft_rate,ra,2015,2020,5,3,21,-28.964591891309876,18.446184490633346
motor_vehicle_theft_rate,ra,2015,2021,6,3,21,-90.658493756685,19.720487951958837
motor_vehicle_theft_rate,ra,2015,2022,7,3,21,-134.58171227915838,23.029841466102532
motor_vehicle_theft_rate,ra,2015,2023,8,3,21,-108.7967510689679,21.244112038551616
motor_vehicle_theft_rate,ra,2016,1999,-17,2,21,-90.04452273106239,36.56899915091851
motor_vehicle_theft_rate,ra,2016,2000,-16,2,21,-88.74010680053598,34.658755700890815
motor_vehicle_theft_rate,ra,2016,2001,-15,2,21,-84.44310630359242,35.77579515597927
motor_vehicle_theft_rate,ra,2016,2002,-14,2,21,-120.95168159533941,40.63101835501703
motor_vehicle_theft_rate,ra,2016,2003,-13,2,21,-147.28523763125412,49.34258089031549
motor_vehicle_theft_rate,ra,2016,2004,-12,2,21,-120.93772969747756,48.79516526351028
motor_vehicle_theft_rate,ra,2016,2005,-11,2,21,-162.93560122473326,60.767999739072174
motor_vehicle_theft_rate,ra,2016,2006,-10,2,21,-159.05755757851688,50.06449156464272
motor_vehicle_theft_rate,ra,2016,2007,-9,2,21,-108.73819743421674,37.640853200118734
motor_vehicle_theft_rate,ra,2016,2008,-8,2,21,-64.16184012115795,24.492670332546503
motor_vehicle_theft_rate,ra,2016,2009,-7,2,21,-5.918884311920337,20.042572179469346
motor_vehicle_theft_rate,ra,2016,2010,-6,2,21,10.259721022164499,24.459670115105716
motor_vehicle_theft_rate,ra,2016,2011,-5,2,21,25.7535740767511,21.627371861687855
motor_vehicle_theft_rate,ra,2016,2012,-4,2,21,30.983101860459605,22.05113180589176
motor_vehicle_theft_rate,ra,2016,2013,-3,2,21,22.59398161985611,16.82807674079224
motor_vehicle_theft_rate,ra,2016,2014,-2,2,21,9.361557315998631,13.137108672718474
motor_vehicle_theft_rate,ra,2016,2016,0,2,21,-47.31322300689146,12.901401434016945
motor_vehicle_theft_rate,ra,2016,2017,1,2,21,-41.24406129166368,14.318970606238993
motor_vehicle_theft_rate,ra,2016,2018,2,2,21,-55.1810841473808,11.74340407088182
motor_vehicle_theft_rate,ra,2016,2019,3,2,21,-52.959109992150964,15.653444565068044
motor_vehicle_theft_rate,ra,2016,2020,4,2,21,-45.83918846352395,23.614125051575133
motor_vehicle_theft_rate,ra,2016,2021,5,2,21,-136.1653686052352,31.177179948964536
motor_vehicle_theft_rate,ra,2016,2022,6,2,21,-175.8231902202442,28.451802553881393
motor_vehicle_theft_rate,ra,2016,2023,7,2,21,-160.06607602854683,24.354489174384824
motor_vehicle_theft_rate,ra,2017,1999,-18,3,21,-104.6683899580629,35.20757521303175
motor_vehicle_theft_rate,ra,2017,2000,-17,3,21,-124.66752447936864,44.912560482339714
motor_vehicle_theft_rate,ra,2017,2001,-16,3,21,-128.11768184689663,48.94585087712549
motor_vehicle_theft_rate,ra,2017,2002,-15,3,21,-206.95219173753415,57.963266425134385
motor_vehicle_theft_rate,ra,2017,2003,-14,3,21,-179.5118020524537,56.96838200046157
motor_vehicle_theft_rate,ra,2017,2004,-13,3,21,-165.1578354963905,44.14154494978275
motor_vehicle_theft_rate,ra,2017,2005,-12,3,21,-193.9362283793473,41.38481702108318
motor_vehicle_theft_rate,ra,2017,2006,-11,3,21,-133.40377308382352,33.18055655907277
motor_vehicle_theft_rate,ra,2017,2007,-10,3,21,-89.04897857790992,29.66697983361709
motor_vehicle_theft_rate,ra,2017,2008,-9,3,21,-62.55960538742666,29.79136580784149
motor_vehicle_theft_rate,ra,2017,2009,-8,3,21,-48.7054790682329,24.367246683983225
motor_vehicle_theft_rate,ra,2017,2010,-7,3,21,-56.203379325637194,27.12556189439966
motor_vehicle_theft_rate,ra,2017,2011,-6,3,21,-24.151727198072674,24.299100690519534
motor_vehicle_theft_rate,ra,2017,2012,-5,3,21,1.3204823059835462,21.214301765214273
motor_vehicle_theft_rate,ra,2017,2013,-4,3,21,3.5742177680332006,16.67034922678917
motor_vehicle_theft_rate,ra,2017,2014,-3,3,21,-14.69476340584715,15.781739279399634
motor_vehicle_theft_rate,ra,2017,2015,-2,3,21,-0.34809580863532297,8.306103153776402
motor_vehicle_theft_rate,ra,2017,2017,0,3,21,-11.068088222021947,9.83511389829619
motor_vehicle_theft_rate,ra,2017,2018,1,3,21,-21.402608885499223,12.429980862845975
motor_vehicle_theft_rate,ra,2017,2019,2,3,21,-0.2744247133676758,15.650383430285713
motor_vehicle_theft_rate,ra,2017,2020,3,3,21,-4.348333262902891,23.850492763473977
motor_vehicle_theft_rate,ra,2017,2021,4,3,21,-68.2327347673608,28.86818284830912
motor_vehicle_theft_rate,ra,2017,2022,5,3,21,-48.01832876386115,39.246750015901966
motor_vehicle_theft_rate,ra,2017,2023,6,3,21,-49.05728507986917,36.835529963211556
motor_vehicle_theft_rate,ra,2019,1999,-20,3,21,-113.48936693816799,27.60413129141187
motor_vehicle_theft_rate,ra,2019,2000,-19,3,21,-125.8143047777027,28.759663503404365
motor_vehicle_theft_rate,ra,2019,2001,-18,3,21,-138.657245241007,28.802676660350354
motor_vehicle_theft_rate,ra,2019,2002,-17,3,21,-192.36971502888133,38.30478771264792
motor_vehicle_theft_rate,ra,2019,2003,-16,3,21,-200.7188471137796,37.690370881079055
motor_vehicle_theft_rate,ra,2019,2004,-15,3,21,-173.17708553935088,33.29481145619511
motor_vehicle_theft_rate,ra,2019,2005,-14,3,21,-194.54530004546046,41.04260798589517
motor_vehicle_theft_rate,ra,2019,2006,-13,3,21,-169.30945405290095,34.89809827185502
motor_vehicle_theft_rate,ra,2019,2007,-12,3,21,-117.27774699935566,27.048067680598795
motor_vehicle_theft_rate,ra,2019,2008,-11,3,21,-85.7706084743935,21.640351357463334
motor_vehicle_theft_rate,ra,2019,2009,-10,3,21,-48.260489261003954,18.0440972175293
motor_vehicle_theft_rate,ra,2019,2010,-9,3,21,-31.212825034639472,19.71695495298362
motor_vehicle_theft_rate,ra,2019,2011,-8,3,21,8.071736150755214,18.64092793364309
motor_vehicle_theft_rate,ra,2019,2012,-7,3,21,23.564012483551657,19.467231531416783
motor_vehicle_theft_rate,ra,2019,2013,-6,3,21,4.747116286230124,16.14744944120401
motor_vehicle_theft_rate,ra,2019,2014,-5,3,21,-11.936274826909866,14.089890572475035
motor_vehicle_theft_rate,ra,2019,2015,-4,3,21,-11.02713374915131,11.31148039060174
motor_vehicle_theft_rate,ra,2019,2016,-3,3,21,-5.8599812239179965,11.555672205827214
motor_vehicle_theft_rate,ra,2019,2017,-2,3,21,-15.02371948171293,7.7706521653023355
motor_vehicle_theft_rate,ra,2019,2019,0,3,21,19.0694069380552,7.357651439407455
motor_vehicle_theft_rate,ra,2019,2020,1,3,21,48.375799295364565,11.315047587892392
motor_vehicle_theft_rate,ra,2019,2021,2,3,21,-30.640675695106687,16.140125594957407
motor_vehicle_theft_rate,ra,2019,2022,3,3,21,-71.39359748663611,26.71984100421282
motor_vehicle_theft_rate,ra,2019,2023,4,3,21,-47.20026904964709,27.889175397053585
motor_vehicle_theft_rate,ra,2021,1999,-22,6,21,-31.956326407764884,26.548563365485705
motor_vehicle_theft_rate,ra,2021,2000,-21,6,21,-26.5112205057698,28.75629625723022
motor_vehicle_theft_rate,ra,2021,2001,-20,6,21,-15.913628434632322,30.02562800116521
