outcome,spec,control_rule,tier,event_time,att,se,n_cohorts,total_treated_states
firearm_suicide_rate,ra,strict,headline,4,0.6103541344971647,0.340847642149343,6,10
firearm_suicide_rate,ra,strict,headline,5,0.3199557688874868,0.2762933403229213,5,10
firearm_suicide_rate,ra,strict,minimal,-5,-0.22407167139091494,0.12707701364949123,9,25
firearm_suicide_rate,ra,strict,minimal,-4,0.09108235853170646,0.1897575417595861,9,25
firearm_suicide_rate,ra,strict,minimal,-3,0.2211470526113565,0.1180072828687473,9,25
firearm_suicide_rate,ra,strict,minimal,-2,-0.11818300449846103,0.12255408850851376,9,25
firearm_suicide_rate,ra,strict,minimal,0,0.11691969606490824,0.15658407989613954,9,25
firearm_suicide_rate,ra,strict,minimal,1,0.4663584514017838,0.12434313664933112,8,22
firearm_suicide_rate,ra,strict,minimal,2,0.7251579006301531,0.12298894250551988,7,19
firearm_suicide_rate,ra,strict,minimal,3,-0.34450465554235704,0.1863157086145227,6,13
firearm_suicide_rate,ra,strict,minimal,4,0.39714581435656854,0.14744126351233505,6,13
firearm_suicide_rate,ra,strict,minimal,5,-0.22299268296834102,0.14673722578605947,5,10
homicide_rate,or,broad,all,-5,-0.1431300230996611,0.2257744046743061,9,25
homicide_rate,or,broad,all,-4,0.12582882717022953,0.2087401517332133,9,25
homicide_rate,or,broad,all,-3,-0.05747197965547908,0.17739720722818064,9,25
homicide_rate,or,broad,all,-2,-0.06684291269385584,0.1457886564937821,9,25
homicide_rate,or,broad,all,0,-0.11330556487046306,0.16262870191927697,9,25
homicide_rate,or,broad,all,1,0.03605120720241077,0.1574921488332746,8,22
homicide_rate,or,broad,all,2,-0.07598358488742712,0.21182605931859788,7,19
homicide_rate,or,broad,all,3,0.32651342329000566,0.2854541121798675,6,13
homicide_rate,or,broad,all,4,-0.31190434246349114,0.20536578930502614,6,13
homicide_rate,or,broad,all,5,-0.4485352080712274,0.23460950035083702,5,10
homicide_rate,or,strict,all,-5,0.08792937142799523,0.24016306009882848,9,25
homicide_rate,or,strict,all,-4,0.3310641170341541,0.2247935215972482,9,25
homicide_rate,or,strict,all,-3,0.10134489690558962,0.18793770947128474,9,25
homicide_rate,or,strict,all,-2,0.051227495620849994,0.15733752931289305,9,25
homicide_rate,or,strict,all,0,-0.18454662635276908,0.1760431533928279,9,25
homicide_rate,or,strict,all,1,-0.19410588921369248,0.17388173425695788,8,22
homicide_rate,or,strict,all,2,-0.3386614380007045,0.24266701813456693,7,19
homicide_rate,or,strict,all,3,0.044526924595501644,0.292562141427251,6,13
homicide_rate,or,strict,all,4,-0.6302238249238683,0.23626713666420188,6,13
homicide_rate,or,strict,all,5,-0.9016067127736179,0.267248391345789,5,10
homicide_rate,ra,broad,expanded,-5,-0.056010570213872915,0.34162289017031644,9,12
homicide_rate,ra,broad,expanded,-4,0.2492508221690382,0.3126567631933305,9,12
homicide_rate,ra,broad,expanded,-3,0.06083814746851943,0.2623321307563401,9,12
homicide_rate,ra,broad,expanded,-2,0.26216383726575937,0.19168656308209686,9,12
homicide_rate,ra,broad,expanded,0,0.2079536390144458,0.2011637569330917,9,12
homicide_rate,ra,broad,expanded,1,0.44073358305863836,0.19043426271101624,8,12
homicide_rate,ra,broad,expanded,2,0.1733680923207199,0.2686744546760538,7,12
homicide_rate,ra,broad,expanded,3,0.3542267906247984,0.31108364067021965,6,12
homicide_rate,ra,broad,expanded,4,-0.2931298474491505,0.23294808418473614,6,12
homicide_rate,ra,broad,expanded,5,-0.35819261793296625,0.2692959650181944,5,9
homicide_rate,ra,broad,headline,-5,-1.1042425463017378,0.18101712134186493,9,12
homicide_rate,ra,broad,headline,-4,-0.7757982735119655,0.2514455781811068,9,12
homicide_rate,ra,broad,headline,-3,-0.6562677165737627,0.21375026732599675,9,12
homicide_rate,ra,broad,headline,-2,0.1256173534253079,0.21773465849966048,9,12
homicide_rate,ra,broad,headline,0,0.2887441535411124,0.22832003964711425,9,12
homicide_rate,ra,broad,headline,1,1.1000260042681702,0.25219038151195283,8,12
homicide_rate,ra,broad,headline,2,1.127485045647135,0.30356021414273227,7,12
homicide_rate,ra,broad,headline,3,0.934322768531991,0.3853236457643413,6,12
homicide_rate,ra,broad,headline,4,0.6005197287650031,0.49510088438924693,6,12
homicide_rate,ra,broad,headline,5,2.133281757666462,0.6300162218822679,5,9
homicide_rate,ra,broad,minimal,-5,0.3168820898868294,0.14926139497405141,9,25
homicide_rate,ra,broad,minimal,-4,0.5131889492033506,0.13380213747596773,9,25
homicide_rate,ra,broad,minimal,-3,0.34434340927578566,0.11853532656360553,9,25
homicide_rate,ra,broad,minimal,-2,0.07741884481671851,0.11681291231192403,9,25
homicide_rate,ra,broad,minimal,0,-0.29457899765592155,0.12843606874454608,9,25
homicide_rate,ra,broad,minimal,1,-0.28169993427581774,0.1439735952214237,8,22
homicide_rate,ra,broad,minimal,2,-0.4907644175502131,0.21419396813197725,7,19
homicide_rate,ra,broad,minimal,3,0.07690184120130017,0.25610882180482425,6,13
homicide_rate,ra,broad,minimal,4,-0.41122615399421103,0.25705274308645126,6,13
homicide_rate,ra,broad,minimal,5,-0.5210788852917876,0.29597000096766635,5,10
homicide_rate,ra,strict,expanded,-5,0.08891265282906398,0.3518911727007182,9,12
homicide_rate,ra,strict,expanded,-4,0.34405554414795936,0.3127257553668332,9,12
homicide_rate,ra,strict,expanded,-3,0.09835822079365877,0.26985251807704125,9,12
homicide_rate,ra,strict,expanded,-2,0.2614697538181085,0.20221942700455398,9,12
homicide_rate,ra,strict,expanded,0,0.20555259582308932,0.20933124870223507,9,12
homicide_rate,ra,strict,expanded,1,0.32987575625982457,0.20318310165684425,8,12
homicide_rate,ra,strict,expanded,2,-0.05097800299855154,0.28278302843944736,7,12
homicide_rate,ra,strict,expanded,3,0.035678329818775,0.32433546559207493,6,12
homicide_rate,ra,strict,expanded,4,-0.6507264002892124,0.27248252242986776,6,12
homicide_rate,ra,strict,expanded,5,-0.8916195581568819,0.31309356168009017,5,9
homicide_rate,ra,strict,headline,-5,0.08891265282906398,0.3518911727007182,9,12
homicide_rate,ra,strict,headline,-4,0.34405554414795936,0.3127257553668332,9,12
homicide_rate,ra,strict,headline,-3,0.09835822079365877,0.26985251807704125,9,12
homicide_rate,ra,strict,headline,-2,0.2614697538181085,0.20221942700455398,9,12
homicide_rate,ra,strict,headline,0,0.20555259582308932,0.20933124870223507,9,12
homicide_rate,ra,strict,headline,1,0.32987575625982457,0.20318310165684425,8,12
homicide_rate,ra,strict,headline,2,-0.05097800299855154,0.28278302843944736,7,12
homicide_rate,ra,strict,headline,3,0.035678329818775,0.32433546559207493,6,12
homicide_rate,ra,strict,headline,4,-0.6507264002892124,0.27248252242986776,6,12
homicide_rate,ra,strict,headline,5,-0.8916195581568819,0.31309356168009017,5,9
homicide_rate,ra,strict,minimal,-5,0.11303986935031177,0.3808565474916162,9,25
homicide_rate,ra,strict,minimal,-4,0.7165656531943585,0.5168130430933188,9,25
homicide_rate,ra,strict,minimal,-3,0.6347538476054029,0.4384708054659549,9,25
homicide_rate,ra,strict,minimal,-2,-0.3227080694536374,0.34564196469018577,9,25
homicide_rate,ra,strict,minimal,0,-0.20667397773931517,0.17618918030280392,9,25
homicide_rate,ra,strict,minimal,1,0.21061264458362972,0.3314318955376936,8,22
homicide_rate,ra,strict,minimal,2,0.02854556125886354,0.4875660210428066,7,19
homicide_rate,ra,strict,minimal,3,-0.0826656740372795,0.3333153447043274,6,13
homicide_rate,ra,strict,minimal,4,-0.25492790150473243,0.3062794175196432,6,13
homicide_rate,ra,strict,minimal,5,-0.9016067127736179,0.267248391345789,5,10
motor_vehicle_theft_rate,or,broad,all,-5,11.623631758684338,8.053882560697721,9,25
motor_vehicle_theft_rate,or,broad,all,-4,22.63845042582559,6.3595240701534195,9,25
motor_vehicle_theft_rate,or,broad,all,-3,19.80979464446925,5.882121083637174,9,25
motor_vehicle_theft_rate,or,broad,all,-2,8.415258659342804,4.952045320332855,9,25
