state_abbr,year,population,male_population,white_nh_population,black_nh_population,hispanic_population,age_15_24_population,age_25_44_population,state,share_male,share_white_nh,share_black_nh,share_hispanic,share_age_15_24,share_age_25_44
MA,2012,6693932,3240667,5042862,440194,688766,956400,1752406,Massachusetts,0.48412009563288066,0.7533482563013786,0.06576015412167319,0.10289408377617221,0.14287566709670788,0.2617902303160534
MA,2013,6757991,3271299,5043033,451499,715985,961716,1765997,Massachusetts,0.48406382902847905,0.7462325711886861,0.06680964801521636,0.10594642697807677,0.14230797288720864,0.2613198212308954
MA,2014,6820869,3302259,5040809,462443,743995,968772,1779002,Massachusetts,0.4841405105419852,0.7390273878592303,0.06779825268598473,0.10907627752416885,0.14203058290666482,0.2608174999402569
MA,2015,6866661,3324050,5026145,472267,771085,971322,1786059,Massachusetts,0.48408535094422167,0.7319634681251922,0.0687768043303725,0.11229402470866116,0.1414547769286994,0.26010589426214575
MA,2016,6909664,3345138,5008117,482568,796269,974780,1794374,Massachusetts,0.48412455366860097,0.724798919310693,0.06983957541206055,0.11523990167973436,0.14107487715755787,0.25969048567339886
MA,2017,6959114,3369153,4991868,493058,825107,975817,1814161,Massachusetts,0.48413533676844495,0.7173137270060528,0.07085068587754131,0.11856494950362934,0.1402214419824133,0.2606885014385452
MA,2018,6994446,3384766,4970363,501476,853275,972594,1833602,Massachusetts,0.48392195750742806,0.710615679926616,0.0716963144757998,0.12199322147887053,0.1390523280900303,0.26215114106249443
MA,2019,7016781,3395234,4945075,509201,872346,969653,1850831,Massachusetts,0.48387344567259544,0.7047497990887844,0.07256903129796982,0.1243228198229359,0.13819057485191572,0.26377209150463726
MA,2020,6994598,3419401,4931193,516033,888018,916509,1885008,Massachusetts,0.4888631197961627,0.7050002015841368,0.07377593394216508,0.12695768934826562,0.1310309756186131,0.2694948301532125
MA,2021,7000474,3420996,4902698,521932,902997,940766,1883377,Massachusetts,0.488680623626343,0.7003380056836152,0.07455666573434884,0.12899083690618665,0.134386043002231,0.26903563958669086
MA,2022,7022468,3430944,4865807,532200,929439,944721,1898409,Massachusetts,0.48856669763393723,0.6928913026018773,0.0757853221972674,0.13235218729369788,0.13452834530538266,0.27033359212174407
MA,2023,7066568,3453025,4840665,544298,962484,952467,1919804,Massachusetts,0.48864243576231065,0.6850093284321328,0.07702437732149468,0.13620246773256833,0.13478494794078258,0.2716741705450227
MA,2024,7136171,3487508,4825398,560152,1001329,962286,1951360,Massachusetts,0.4887085805539133,0.676188673169407,0.07849475580111519,0.14031740551060226,0.13484626419406148,0.27344636220180263
MD,1990,4797431,2326857,3335830,1184174,126330,680082,1679837,Maryland,0.4850214625285908,0.6953367333474937,0.24683502482891365,0.026332843557312236,0.14175962093045216,0.3501534467092909
MD,1991,4856176,2356106,3349785,1213722,133747,657890,1714392,Maryland,0.4851772258666078,0.6897989282101802,0.2499336926832965,0.027541629463182553,0.1354749086524047,0.35303333322350755
MD,1992,4902545,2379356,3357799,1239666,139705,642163,1716810,Maryland,0.4853307822773682,0.684909368501462,0.2528617279392642,0.028496423796211968,0.13098564113128996,0.3501875046531954
MD,1993,4942504,2398989,3353714,1266979,147631,631290,1718387,Maryland,0.4853792733399912,0.6785455307674005,0.25634354570072176,0.029869677394292447,0.12772675550692522,0.34767538883124827
MD,1994,4985411,2420483,3353161,1295490,154981,625738,1725976,Maryland,0.48551323050396444,0.6725946968063415,0.25985620844500085,0.03108690537249587,0.12551382423635685,0.34620535799355356
MD,1995,5023650,2440065,3350447,1323399,161954,623574,1729253,Maryland,0.4857155653757726,0.6669347984035512,0.2634337583231316,0.032238312780548006,0.12412767609208444,0.34422242791595753
MD,1996,5057142,2456611,3341248,1351981,168674,623154,1736962,Maryland,0.48577061905716706,0.6606988690450061,0.2673409210182352,0.03335362147236522,0.12322256325806157,0.34346712036165883
MD,1997,5092914,2474281,3332863,1377902,178502,630230,1729314,Maryland,0.48582815260575773,0.6544117964685836,0.27055277194941835,0.03504908977453772,0.12374644456984744,0.33955295534148033
MD,1998,5130072,2492276,3327085,1404853,188457,641192,1716346,Maryland,0.48581696319271933,0.6485454785040055,0.27384664386776636,0.03673574172058404,0.12498693975445178,0.33456567471177795
MD,1999,5171634,2513133,3324098,1431819,199156,654867,1697871,Maryland,0.485945641164862,0.6427558485383923,0.2768600794255742,0.03850929899524986,0.1266267102428362,0.32830455519474117
MD,2000,5311034,2565003,3303171,1480732,231155,674609,1663110,Maryland,0.48295736762370567,0.6219449922557453,0.2788029600262397,0.04352353986059965,0.12702027514792788,0.3131424125697557
MD,2001,5374691,2594827,3303591,1507924,251351,695726,1652198,Maryland,0.4827862662244211,0.6146569170209041,0.28056012894508725,0.04676566522614974,0.12944483692178768,0.307403346536573
MD,2002,5440389,2625192,3303164,1535080,273885,715606,1643595,Maryland,0.48253755384035957,0.6071558485983264,0.2821636467539362,0.050342907464889,0.13153581481030124,0.30210983074923503
MD,2003,5496269,2652422,3294980,1558941,297565,733513,1632141,Maryland,0.48258591419015334,0.5994939476215593,0.283636226683956,0.054139453509280566,0.1334565320583836,0.29695435212505067
MD,2004,5546935,2676892,3279756,1583006,322895,749941,1620262,Maryland,0.4825893939626118,0.5912735591817824,0.28538391021347825,0.058211426670765024,0.1351991685498388,0.2921004122096257
MD,2005,5592379,2700618,3258379,1605220,350749,767685,1610134,Maryland,0.4829104036046198,0.5826463120614679,0.2870370552496531,0.06271910398061362,0.13727342156173608,0.2879157510605057
MD,2006,5627367,2719404,3231348,1622912,379462,780870,1598650,Maryland,0.48324624997800925,0.5742202347918662,0.2883963317125043,0.06743153592079563,0.1387629418873871,0.28408490151788574
MD,2007,5653408,2733299,3202869,1635494,406186,790706,1580856,Maryland,0.4834781073646197,0.5665377414826597,0.28929346687873936,0.0718479897435317,0.13986360085810187,0.2796288539585326
MD,2008,5684965,2749177,3181666,1647958,430375,793999,1569212,Maryland,0.48358732199758486,0.5596632521044544,0.2898800608271115,0.0757040720567321,0.139666471121634,0.27602843641077823
MD,2009,5730388,2770387,3168869,1666418,452784,797106,1558062,Maryland,0.4834553960395003,0.5529937937884835,0.2908036942699168,0.07901454491388715,0.13910157566991974,0.2718946779869007
MD,2010,5791715,2800987,3165769,1686425,477155,802099,1560722,Maryland,0.4836196187139733,0.5466030355430127,0.29117886498213397,0.08238578728407735,0.1384907579188548,0.26947493100057585
MD,2011,5854930,2831833,3162719,1704239,502019,808513,1569290,Maryland,0.4836664144575597,0.540180497461114,0.2910776046852823,0.08574295508229816,0.13809097632251793,0.26802882357261315
MD,2012,5914854,2861456,3158070,1720117,526996,809161,1582824,Maryland,0.4837745783750537,0.5339218854768013,0.29081309530209876,0.08909704280105646,0.13680151699433324,0.2676015333599105
MD,2013,5963434,2884141,3145293,1735780,551097,810091,1592560,Maryland,0.48363761550811163,0.5274298332135477,0.29107054760730144,0.09241269376000472,0.13584303942996603,0.2670541838813006
MD,2014,6010059,2904939,3125302,1751982,579564,809816,1599561,Maryland,0.48334617014575065,0.5200118667720234,0.2915082863579209,0.09643233119674866,0.13474343596294147,0.26614730404476894
MD,2015,6050280,2923334,3101281,1767787,605617,808190,1606826,Maryland,0.4831733407379493,0.5125847068234859,0.2921826758431015,0.10009735086640618,0.1335789418010406,0.2655787831306981
MD,2016,6080556,2937090,3074546,1779328,631598,804651,1609716,Maryland,0.48302984135003446,0.5056356688434412,0.29262587171304727,0.10387175120169932,0.13233181307761988,0.26473171203422846
MD,2017,6113486,2951084,3047409,1792090,658545,802184,1619191,Maryland,0.48271706191851915,0.49847321151958146,0.2931371724741007,0.10772004712205115,0.13121548000600639,0.26485559957117755
MD,2018,6139211,2960828,3019876,1802084,685591,798285,1630773,Maryland,0.4822815179344707,0.4918996919962516,0.29353674275081926,0.11167412229356509,0.1300305527860176,0.26563234265771285
MD,2019,6163769,2970296,2991539,1812717,711159,798365,1641687,Maryland,0.4818960606732666,0.4853424909337128,0.29409229969520273,0.11537729593695027,0.12952545755689418,0.2663446667128505
MD,2020,6177935,3009069,3009710,1851611,731809,761246,1650503,Maryland,0.48706711870552216,0.4871708750577661,0.2997135774332362,0.1184552767227237,0.12322013747312006,0.2671609526484173
MD,2021,6179403,3008789,2985342,1857025,744135,764452,1655240,Maryland,0.48690609756314646,0.48311171807373626,0.30051851287252185,0.12042182715708945,0.1237096852236373,0.2678640638909616
MD,2022,6192440,3012822,2951460,1863703,769573,767325,1658700,Maryland,0.48653228775732993,0.47662310817706754,0.30096424026716445,0.12427621422250357,0.12391319092312562,0.2678588730774945
MD,2023,6217062,3023168,2925336,1872431,798303,775068,1662949,Maryland,0.4862695594800245,0.47053350923635634,0.30117618257627154,0.12840518560052963,0.12466788975242647,0.26748148884473083
MD,2024,6263220,3045012,2907756,1886655,830949,784702,1673990,Maryland,0.4861735656738866,0.46425895944897355,0.30122764328891527,0.13267121384846772,0.12528731227707154,0.26727306401499545
ME,1990,1231296,599512,1206977,4959,6869,174590,401457,Maine,0.4868951088933936,0.9802492658142316,0.004027463745516918,0.0055786748271739696,0.1417936873018348,0.32604426555434274
ME,1991,1235439,601899,1210678,5066,6983,172070,403959,Maine,0.48719443048179634,0.9799577316241433,0.004100566681155444,0.005652241834683865,0.13927842653502115,0.32697607894845476
ME,1992,1235748,601776,1210407,5058,7115,169754,398302,Maine,0.4869730721797648,0.9794933918565921,0.004093067518620301,0.005757646380977351,0.1373694313080013,0.3223165240809615
ME,1993,1238256,603285,1212870,4964,7176,168892,395722,Maine,0.4872053920998566,0.9794985851067953,0.004008864079802561,0.005795247509400318,0.13639505885697303,0.3195801191353
ME,1994,1237687,602448,1212223,4704,7451,167230,392000,Maine,0.48675311286294515,0.9794261392419893,0.003800637802610838,0.006020100396950117,0.1351149361672216,0.3167198168842365
ME,1995,1237438,602569,1211262,4952,7742,165767,390835,Maine,0.4869488410732497,0.9788466169618195,0.0040018166566729,0.006256475071882389,0.1339598428365704,0.3158420866338354
ME,1996,1241436,605051,1214266,5198,8460,164594,391780,Maine,0.48737993742730196,0.97811405501371,0.004187086567491196,0.006814688795878322,0.13258355646203268,0.31558614378832256
ME,1997,1245215,606919,1217271,5592,8513,164492,390865,Maine,0.487400970916669,0.9775588954517894,0.004490790746979437,0.006836570391458503,0.13209927602863764,0.3138935846420096
ME,1998,1247554,608327,1218433,5833,8996,165073,387627,Maine,0.4876157665319497,0.9766575234418711,0.004675549114507268,0.007210910309293225,0.13231731852889736,0.31070959653850655
ME,1999,1253040,611437,1223279,5787,9178,166148,384752,Maine,0.4879628742897274,0.9762489625231437,0.004618368128710975,0.007324586605375726,0.1325959267062504,0.3070548426227415
ME,2000,1277072,621527,1233954,6712,9421,159926,369562,Maine,0.48668125211421126,0.9662368292469022,0.005255772579776238,0.0073770312088903365,0.12522864803237405,0.2893822744528108
ME,2001,1285692,626035,1239330,7602,10490,163420,364111,Maine,0.48692455113666416,0.9639400416273882,0.005912769154665347,0.008159030312080965,0.12710664762633664,0.28320235328523474
ME,2002,1295960,631734,1246130,8548,11465,166970,359629,Maine,0.4874641192629402,0.9615497391894812,0.006595882588968796,0.008846723664310626,0.12883885305102008,0.2775000771628754
ME,2003,1306513,637833,1252772,9842,12520,170587,354995,Maine,0.48819491271805177,0.9588668463306527,0.007533028756698173,0.009582759605147442,0.1305666304124031,0.2717118008010636
ME,2004,1313688,641826,1256609,10817,13464,172127,349636,Maine,0.4885680618228986,0.9565505660400339,0.008234070799154745,0.01024900889708972,0.13102578389998235,0.2661484309820901
ME,2005,1318787,644683,1258397,11844,14307,174202,343558,Maine,0.4888454314457149,0.9542079198536231,0.008980980249274522,0.010848605574668237,0.1320925972124384,0.26051060557921785
ME,2006,1323619,647462,1260194,12812,15085,174569,337692,Maine,0.48916040038712044,0.952082132396105,0.00967952258164925,0.011396784119901573,0.1318876504492607,0.2551277973495394
ME,2007,1327040,649243,1260774,13709,15794,173045,332401,Maine,0.4892414697371594,0.9500648058837714,0.010330510007234145,0.0119016759102966,0.13039923438630335,0.25048302990113336
ME,2008,1330509,651096,1261077,14631,16499,172328,326952,Maine,0.4893585838201771,0.9478154600983534,0.010996543428116607,0.012400517395974022,0.12952035649514584,0.24573452716216124
ME,2009,1329590,650896,1257700,15259,17117,170460,320549,Maine,0.4895464015222738,0.9459307004414895,0.01147647019005859,0.012873893455877375,0.12820493535601202,0.24108860626208078
ME,2010,1327967,649869,1254296,15693,17045,167563,314721,Maine,0.4893713473301671,0.9445234708392604,0.01181731172536667,0.012835409313635053,0.12618009333063246,0.23699459399217
ME,2011,1330060,651277,1251994,16752,17923,167062,311824,Maine,0.48965986496849767,0.941306407229749,0.012594920529900907,0.013475331939912485,0.12560485993113094,0.2344435589371908
ME,2012,1330954,651725,1249252,17520,18601,165832,308891,Maine,0.4896675617639678,0.9386139566055626,0.013163490248348177,0.013975689618123541,0.12459634217260701,0.2320824010446642
ME,2013,1332673,653054,1246684,18319,19674,164387,307564,Maine,0.49003318893682096,0.935476294634918,0.013746057735093305,0.014762811282287553,0.12335133975101169,0.23078729740904183
ME,2014,1336617,654706,1245523,19643,20840,163384,307600,Maine,0.4898231879438912,0.9318473429561348,0.014696057284921559,0.015591601782709632,0.12223696092448323,0.23013323936475444
ME,2015,1335768,654166,1241418,20317,21470,161261,306068,Maine,0.4897302525588276,0.9293664768133388,0.01520997658275988,0.016073150427319716,0.12072530559198903,0.2291326038653419
ME,2016,1340292,656381,1241111,21531,22314,159749,306555,Maine,0.4897298499133025,0.9260004536324921,0.01606440984501885,0.01664861089971439,0.1191896989611219,0.22872254702706574
ME,2017,1344956,658893,1241505,22454,23279,157102,308799,Maine,0.48989929782089525,0.9230822420956522,0.016694969946972244,0.017308372913314635,0.11680828220402749,0.22959784558007845
ME,2018,1350606,661561,1242770,23571,24192,156103,311890,Maine,0.4898253080469063,0.9201573219725071,0.017452165916632977,0.017911959520393067,0.1155799692878604,0.23092596952775274
ME,2019,1357523,665103,1244151,25052,25561,154986,316272,Maine,0.4899386603394565,0.9164861295167743,0.01845419930270058,0.01882914690948146,0.11416823140381416,0.2329772681567826
ME,2020,1364571,672613,1264484,22847,26885,153555,324400,Maine,0.49291169165986964,0.9266531386054665,0.016742991020621132,0.019702162804280613,0.11252987202571357,0.23773039292202458
ME,2021,1378931,679486,1274505,23999,28449,156357,332260,Maine,0.49276287210890174,0.9242703224454305,0.017404061552028345,0.02063119909553125,0.11339001008752432,0.24095476858523016
ME,2022,1390922,685417,1280666,26660,30258,158683,338201,Maine,0.492778890548859,0.9207317160847265,0.019167142370312643,0.02175391574797149,0.11408475816760394,0.24314878907659812
ME,2023,1399646,689387,1283294,29745,32103,160019,342911,Maine,0.4925438289396033,0.9168704086604755,0.021251802241423902,0.02293651394709805,0.11432819441487348,0.24499837816133507
ME,2024,1405012,691937,1282565,33054,33633,160210,346624,Maine,0.49247764431905205,0.912849854663163,0.023525777715777515,0.023937873840223427,0.11402749585056925,0.24670536621751274
MI,1990,9310462,4520315,7662553,1288416,202889,1402489,2991601,Michigan,0.48550920459156593,0.8230045941866257,0.1383836806379748,0.02179150723132751,0.15063581162782255,0.3213160635852442
MI,1991,9395022,4562300,7715522,1307360,210165,1386602,3032346,Michigan,0.4856082295496487,0.821235117916701,0.1391545437573217,0.022369825211691893,0.14758901043552639,0.32276092594567635
MI,1992,9470323,4600596,7766097,1323014,214916,1377048,3031828,Michigan,0.4857908225516701,0.8200456309673915,0.13970104293169303,0.022693629351395933,0.14540665614045054,0.3201398727371812
MI,1993,9529240,4630865,7799652,1338002,220607,1368456,3032454,Michigan,0.4859637284820196,0.8184967531513531,0.14041014813353425,0.02315053456519093,0.14360599586115996,0.31822621741083235
MI,1994,9584481,4658540,7830112,1351366,226791,1362710,3039052,Michigan,0.4860503140441303,0.8169573292492311,0.14099521925078676,0.023662314109652884,0.14217879924849347,0.3170804971077725
