state,state_abbr,year,controls_source,median_hh_income_nominal,median_hh_income_real_2024,poverty_rate,share_white_nh,share_black_nh,share_hispanic,share_bachelors_plus,share_male,share_age_15_24,share_age_25_44
Michigan,MI,2000,historical_mix,45202,82348.84303150559,0.09699999999999999,0.7889746745776166,0.14185461871197544,0.03286125526880316,0.23,0.4903584544509141,0.1376796668157087,0.2966570040542781
Michigan,MI,2001,historical_mix,45688,80954.0607502942,0.098,0.7860440070782855,0.1418710815203901,0.03439224030939474,0.24,0.49061876946728694,0.13944322558431888,0.29082715451320773
Michigan,MI,2002,historical_mix,44315,77287.99623332097,0.109,0.7834925332302952,0.14169250108080206,0.035657581938774184,0.225,0.4907828800953702,0.1408782802217716,0.2846980393801338
Michigan,MI,2003,historical_mix,46291,78920.66213677537,0.11,0.7810217393382751,0.14150766764610276,0.03680623498180288,0.233,0.4910423624699636,0.14214394922016915,0.279034019204171
Michigan,MI,2004,historical_mix,44409,73744.87741056067,0.125,0.7787845532437323,0.14135240914879346,0.03790532668543949,0.244,0.49102250899151345,0.14263163312138905,0.27396257601079627
Minnesota,MN,1999,historical_mix,46153,86912.12497948974,0.075,0.9123609467306933,0.02996100100764149,0.01938830382024279,0.32,0.49272663766870456,0.1431745062514815,0.30208304540585
Minnesota,MN,2000,historical_mix,49170,89577.7313362048,0.069,0.882387266979779,0.03571828156277287,0.02945076425524739,0.312,0.49518089090279654,0.14211649207125213,0.30322565737788254
Minnesota,MN,2001,historical_mix,49619,87919.35607531185,0.07200000000000001,0.8766146557073579,0.037469123761036977,0.03171913921420825,0.314,0.4954340896155492,0.14370887349191097,0.29838949858673725
Minnesota,MN,2002,historical_mix,50157,87476.79176519644,0.075,0.8712410102940166,0.03908498516119455,0.03366829815488744,0.305,0.4956689018686235,0.14493652537839202,0.29312593209515564
Minnesota,MN,2003,historical_mix,50750,86522.7280344203,0.08,0.8660323826394479,0.04073138762047914,0.03556276629678968,0.327,0.4960002548692291,0.1460845912554526,0.2875662996391463
Minnesota,MN,2004,historical_mix,51202,85025.22491331775,0.081,0.8608506415357942,0.04234889035604013,0.03740266009501715,0.325,0.49603348302076,0.14605422908092497,0.28268221890660894
Mississippi,MS,1999,historical_mix,30739,57885.55044622311,0.182,0.617256834544587,0.3636849273952104,0.008659551928235702,0.192,0.4791934173680091,0.15792458261682088,0.2872926899656471
Mississippi,MS,2000,historical_mix,32542,59284.90000290374,0.17600000000000002,0.6077455989478833,0.3621204955986846,0.014054437775093185,0.187,0.4830159744947343,0.15732811207037892,0.2827634074849571
Mississippi,MS,2001,historical_mix,30877,54710.61402965404,0.19,0.6054951394920565,0.3623102607296055,0.015481280367221241,0.233,0.4835299338168955,0.15753065025723853,0.2786153773895073
Mississippi,MS,2002,historical_mix,31434,54822.76596182357,0.18899999999999997,0.6034716710259032,0.36229156033849175,0.016764374898773245,0.209,0.4838836512363569,0.15695630257450902,0.2747662296002947
Mississippi,MS,2003,historical_mix,32397,55233.040790760875,0.183,0.6013247512822872,0.3624089708511487,0.01806532901581139,0.193,0.4841527002641275,0.15613782601055953,0.2711817961225975
Mississippi,MS,2004,historical_mix,34278,56921.5003237902,0.193,0.5991256520399721,0.36256330023087496,0.019291729692870567,0.201,0.4842125849339393,0.1552618370999062,0.2684587453833666
