year,unemployment_rate,state_abbr,pcpi_nominal,pcpi_real_2024
1949,,MD,1541.0,20303.477295159428
1950,,MD,1702.0,22188.64538874459
1951,,MD,1895.0,22887.244321098566
1952,,MD,2039.0,24076.432691342536
1953,,MD,2115.0,24785.69039910342
1954,,MD,2032.0,23727.328295799987
1955,,MD,2141.0,25064.634731767997
1956,,MD,2281.0,26315.689166079257
1957,,MD,2377.0,26523.377122361868
1958,,MD,2337.0,25384.05339758202
1959,,MD,2402.0,25849.159393939393
1960,,MD,2486.0,26359.764824516933
1961,,MD,2593.0,27203.14406666295
1962,,MD,2727.0,28276.384987880123
1963,,MD,2815.0,28826.779298150163
1964,,MD,2974.0,30057.617387101975
1965,,MD,3144.0,31281.92745149865
1966,,MD,3377.0,32624.931364044656
1967,,MD,3615.0,33978.09355805244
1968,,MD,3932.0,35452.77675688623
1969,,MD,4456.0,38105.561944570654
1970,,MD,4867.0,39307.5042394336
1971,,MD,5252.0,40696.81608892549
1972,,MD,5679.0,42610.92816822803
1973,,MD,6221.0,43928.33528043519
1974,,MD,6751.0,42942.40601216628
1975,,MD,7265.0,42341.23884502245
1976,6.633333333333333,MD,7887.0,43456.74661299766
1977,6.091666666666666,MD,8505.0,44014.345463293925
1978,5.566666666666666,MD,9407.0,45231.19663558566
1979,5.8,MD,10311.0,44563.147598163036
1980,6.45,MD,11477.0,43701.96874974712
1981,7.258333333333333,MD,12669.0,43705.00813966276
1982,8.166666666666666,MD,13670.0,44422.52007941988
1983,6.95,MD,14559.0,45862.40945774059
1984,5.3999999999999995,MD,15941.0,48114.13542174471
1985,4.616666666666666,MD,17100.0,49853.519052044605
1986,4.508333333333334,MD,18167.0,51954.307624401736
1987,4.308333333333334,MD,19214.0,53050.28523690773
1988,4.208333333333333,MD,20757.0,55053.3320270556
1989,3.775,MD,22110.0,55960.7325892557
1990,4.3999999999999995,MD,23104.0,55470.49512851585
1991,5.816666666666666,MD,23627.0,54431.43146022032
1992,6.533333333333334,MD,24492.0,54758.65414028628
1993,6.058333333333334,MD,25222.0,54764.458623752675
1994,5.241666666666666,MD,26140.0,55321.774846798224
1995,4.9750000000000005,MD,27039.0,55662.8112993547
1996,4.941666666666667,MD,28070.0,56136.68940126442
1997,4.8500000000000005,MD,29363.0,57381.21331775944
1998,4.233333333333333,MD,31417.0,60459.824971116
1999,3.4250000000000003,MD,32948.0,62045.38586493247
2000,3.5749999999999997,MD,35480.0,64637.33796641339
2001,4.141666666666667,MD,37012.0,65581.15252341729
2002,4.483333333333333,MD,37995.0,66265.54026593773
2003,4.4750000000000005,MD,39295.0,66993.31227807971
2004,4.308333333333333,MD,41515.0,68939.1471480877
2005,4.166666666666667,MD,43311.0,69579.62425657222
2006,3.85,MD,45293.0,70492.4020151321
2007,3.4416666666666664,MD,47033.0,71157.85367886726
2008,4.316666666666666,MD,49026.0,71447.44560908787
2009,7.133333333333333,MD,48448.0,70832.02008407722
2010,7.766666666666667,MD,49616.0,71371.61513446753
2011,7.283333333333334,MD,51797.0,72240.82881178596
2012,6.866666666666667,MD,52481.0,71708.1507981937
2013,6.566666666666666,MD,51871.0,69850.67767538416
2014,5.733333333333333,MD,53075.0,70335.76324201396
2015,5.033333333333333,MD,55032.0,72840.97061730556
2016,4.25,MD,56606.0,73986.6569219792
2017,4.066666666666666,MD,58245.0,74540.12392859037
2018,3.8083333333333336,MD,59915.0,74851.70482551074
2019,3.3833333333333333,MD,61723.0,75737.1260978848
2020,6.516666666666667,MD,64840.0,78577.31237056418
2021,5.2,MD,69032.0,79916.37005475015
2022,3.0,MD,71013.0,76126.57860235334
2023,2.216666666666667,MD,74945.0,77157.45857714998
2024,3.1666666666666665,MD,78538.0,78538.0
2025,4.0,MD,,
2026,4.3,MD,,
1929,,ME,600.0,
1930,,ME,574.0,
1931,,ME,492.0,
1932,,ME,380.0,
1933,,ME,373.0,
1934,,ME,418.0,
1935,,ME,435.0,
1936,,ME,509.0,
1937,,ME,514.0,
1938,,ME,476.0,
1939,,ME,500.0,
1940,,ME,532.0,
1941,,ME,641.0,
1942,,ME,873.0,
1943,,ME,1126.0,
1944,,ME,1123.0,
1945,,ME,1101.0,
1946,,ME,1148.0,
1947,,ME,1182.0,16603.831614299575
1948,,ME,1270.0,16568.794829139806
1949,,ME,1214.0,15995.082048230724
1950,,ME,1226.0,15983.125291774892
1951,,ME,1360.0,16425.67402464066
1952,,ME,1490.0,17593.862045169386
1953,,ME,1505.0,17637.098841915198
1954,,ME,1508.0,17608.66686519015
1955,,ME,1644.0,19246.267865028767
1956,,ME,1733.0,19993.46309724478
1957,,ME,1793.0,20006.90583945933
1958,,ME,1866.0,20268.140196785647
1959,,ME,1924.0,20705.15515151515
1960,,ME,2002.0,21227.77521266408
1961,,ME,1987.0,20845.602491499914
1962,,ME,2067.0,21432.815463860734
1963,,ME,2137.0,21883.775261153427
1964,,ME,2309.0,23336.596686892557
1965,,ME,2482.0,24695.211175133478
1966,,ME,2632.0,25427.544965995126
1967,,ME,2750.0,25847.789013732836
1968,,ME,2958.0,26670.730835928145
1969,,ME,3262.0,27895.05005906407
1970,,ME,3569.0,28824.426264750055
1971,,ME,3764.0,29166.568118567313
1972,,ME,4047.0,30365.632381901538
1973,,ME,4498.0,31761.718709435376
1974,,ME,4933.0,31378.297860763778
1975,,ME,5266.0,30690.841535841468
1976,8.641666666666667,ME,5915.0,32591.1824795082
1977,8.375,ME,6340.0,32810.22342590047
1978,6.416666666666667,ME,6939.0,33364.438551539155
1979,6.616666666666666,ME,7635.0,32997.733673938004
1980,7.491666666666667,ME,8568.0,32625.117038235887
1981,7.241666666666667,ME,9389.0,32389.79567631965
1982,8.5,ME,10173.0,33058.544021063535
1983,8.258333333333333,ME,10893.0,34314.11678158996
1984,6.1499999999999995,ME,11908.0,35941.47949326492
1985,5.558333333333334,ME,12793.0,37296.8461539653
1986,5.258333333333334,ME,13766.0,39368.250055458484
1987,4.341666666666667,ME,14701.0,40589.79094763092
1988,3.6750000000000003,ME,15996.0,42425.83702388502
1989,4.0249999999999995,ME,17201.0,43535.98196597862
1990,5.358333333333333,ME,17748.0,42611.25119204031
1991,7.7749999999999995,ME,17995.0,41456.53739902081
1992,7.308333333333334,ME,18809.0,42052.732554493086
1993,6.808333333333334,ME,19364.0,42044.999476264646
1994,6.591666666666666,ME,20148.0,42640.5172002024
1995,5.866666666666667,ME,21009.0,43249.38062014656
1996,5.316666666666666,ME,22079.0,44155.39598469957
1997,5.175,ME,23260.0,45454.7226704044
1998,4.458333333333333,ME,24830.0,47783.60295485916
1999,3.9583333333333335,ME,25793.0,48571.58667033517
2000,3.3083333333333336,ME,27478.0,50059.322791463
2001,3.75,ME,28821.0,51067.610420334204
2002,4.433333333333334,ME,29546.0,51529.98164751668
2003,5.1000000000000005,ME,30740.0,52408.05240942029
2004,4.666666666666667,ME,32096.0,53298.105910273945
2005,4.883333333333334,ME,32684.0,52507.225397746675
2006,4.708333333333333,ME,34168.0,53177.85070657792
2007,4.7,ME,35402.0,53560.911188724065
2008,5.408333333333334,ME,36960.0,53863.207067920855
2009,8.299999999999999,ME,37107.0,54251.233678580196
2010,8.35,ME,38018.0,54688.12609203053
2011,7.7749999999999995,ME,39502.0,55093.09843665018
2012,7.208333333333333,ME,39992.0,54643.630394263884
2013,6.683333333333334,ME,39950.0,53797.58580192394
2014,5.575,ME,41137.0,54515.35171901513
2015,4.391666666666667,ME,42939.0,56834.54058250625
2016,3.7916666666666665,ME,44234.0,57815.881395732395
2017,3.375,ME,45905.0,58747.77901866153
2018,3.1750000000000003,ME,47729.0,59627.7563150597
2019,2.9,ME,49983.0,61331.57451437188
2020,5.116666666666667,ME,54295.0,65798.19825971287
2021,4.616666666666666,ME,59168.0,68497.09965522449
2022,2.8333333333333335,ME,61620.0,66057.19760434024
2023,2.6333333333333333,ME,64922.0,66838.56862693618
2024,2.9916666666666667,ME,68129.0,68129.0
2025,3.3,ME,,
2026,3.25,ME,,
1929,,MI,792.0,
1930,,MI,658.0,
1931,,MI,540.0,
1932,,MI,395.0,
1933,,MI,348.0,
1934,,MI,454.0,
1935,,MI,532.0,
1936,,MI,621.0,
1937,,MI,687.0,
1938,,MI,574.0,
1939,,MI,628.0,
1940,,MI,683.0,
1941,,MI,834.0,
1942,,MI,1058.0,
1943,,MI,1372.0,
1944,,MI,1403.0,
1945,,MI,1342.0,
1946,,MI,1338.0,
1947,,MI,1474.0,20705.624195835513
1948,,MI,1561.0,20365.2667151868
1949,,MI,1523.0,20066.317923768856
1950,,MI,1717.0,22384.197492640695
1951,,MI,1896.0,22899.322022587272
1952,,MI,1984.0,23426.994830614807
1953,,MI,2198.0,25758.36761098313
1954,,MI,2069.0,24159.371183075873
1955,,MI,2229.0,26094.84858342404
1956,,MI,2270.0,26188.783168347178
1957,,MI,2304.0,25708.818211999052
1958,,MI,2233.0,24254.42500504949
1959,,MI,2334.0,25117.376363636366
1960,,MI,2411.0,25564.518500366183
1961,,MI,2402.0,25199.36446128978
1962,,MI,2561.0,26555.123562141915
1963,,MI,2692.0,27567.20776931447
1964,,MI,2904.0,29350.141523922037
1965,,MI,3156.0,31401.324121160862
1966,,MI,3379.0,32644.253206723984
1967,,MI,3475.0,32662.20611735331
1968,,MI,3813.0,34379.81632095809
1969,,MI,4107.0,35121.08233984553
1970,,MI,4200.0,33920.591289422875
1971,,MI,4530.0,35102.16620008234
1972,,MI,5001.0,37523.72808052621
1973,,MI,5554.0,39218.449469142746
1974,,MI,5918.0,37643.780000000006
1975,,MI,6340.0,36950.234587397434
1976,9.391666666666667,MI,7070.0,38955.14118852459
1977,8.208333333333334,MI,7913.0,40950.67791311521
1978,7.0249999999999995,MI,8778.0,42206.80812875208
1979,7.8500000000000005,MI,9566.0,41343.32944661309
1980,12.258333333333333,MI,10232.0,38961.274222132306
1981,12.4,MI,10987.0,37902.511992302054
1982,15.383333333333333,MI,11492.0,37344.81351519337
1983,14.5,MI,12333.0,38850.271024267786
1984,11.241666666666667,MI,13594.0,41030.27143361129
1985,10.016666666666667,MI,14710.0,42885.68802664188
1986,8.908333333333333,MI,15553.0,44478.744233077574
1987,8.383333333333335,MI,16003.0,44184.64216957606
1988,7.541666666666667,MI,17074.0,45284.99258225887
1989,7.2,MI,18313.0,46350.47019027769
1990,7.683333333333334,MI,19048.0,45732.426904777094
1991,9.283333333333333,MI,19312.0,44490.61685189719
1992,9.075000000000001,MI,20265.0,45308.02409574152
1993,7.358333333333333,MI,21198.0,46027.15858799101
1994,6.091666666666666,MI,22660.0,47956.82547928263
1995,5.325,MI,23767.0,48927.0326621459
1996,4.908333333333333,MI,24773.0,49543.078252138344
1997,4.3,MI,25800.0,50418.39401962311
1998,3.983333333333333,MI,27286.0,52510.00363376106
1999,3.7416666666666667,MI,28506.0,53680.51989394698
2000,3.6916666666666664,MI,30250.0,55109.34254464501
2001,5.1499999999999995,MI,30694.0,54386.358358201935
2002,6.191666666666666,MI,30595.0,53359.500050963674
2003,7.108333333333333,MI,31267.0,53306.5248759058
2004,6.941666666666666,MI,32092.0,53291.463574043846
2005,6.758333333333333,MI,32756.0,52622.89423352681
2006,6.866666666666667,MI,33563.0,52236.25038822508
2007,7.066666666666666,MI,34669.0,52451.9301169955
2008,8.233333333333333,MI,35826.0,52210.58594197328
2009,13.483333333333334,MI,34247.0,50069.85204382828
2010,12.741666666666667,MI,35635.0,51260.22866246273
2011,10.141666666666667,MI,37689.0,52564.522985643984
2012,9.066666666666666,MI,39042.0,53345.58456323391
2013,8.733333333333333,MI,39292.0,52911.50791812755
2014,7.2250000000000005,MI,40829.0,54107.18563180759
2015,5.416666666666667,MI,42982.0,56891.45586337091
2016,4.991666666666666,MI,44080.0,57614.596281681144
2017,4.583333333333333,MI,45264.0,57927.447326014495
2018,4.166666666666667,MI,47089.0,58828.20543317158
2019,4.075,MI,48577.0,59606.34406067349
2020,10.075000000000001,MI,52787.0,63970.70617065039
2021,5.691666666666666,MI,56898.0,65869.18564397922
2022,4.1499999999999995,MI,57907.0,62076.828005104355
2023,3.9,MI,60865.0,62661.801538437976
2024,4.683333333333334,MI,63221.0,63221.0
2025,5.081818181818182,MI,,
2026,5.0,MI,,
1929,,MN,594.0,
1930,,MN,547.0,
1931,,MN,457.0,
1932,,MN,361.0,
1933,,MN,310.0,
1934,,MN,359.0,
1935,,MN,449.0,
1936,,MN,474.0,
1937,,MN,538.0,
1938,,MN,493.0,
1939,,MN,517.0,
1940,,MN,524.0,
1941,,MN,616.0,
1942,,MN,799.0,
1943,,MN,955.0,
1944,,MN,1012.0,
1945,,MN,1119.0,
1946,,MN,1193.0,
1947,,MN,1271.0,17854.03551757594
1948,,MN,1451.0,18930.174249670756
1949,,MN,1335.0,17589.320044800672
1950,,MN,1447.0,18864.259622510825
1951,,MN,1595.0,19263.933874486655
1952,,MN,1650.0,19483.13582183187
1953,,MN,1731.0,20285.593418840668
1954,,MN,1748.0,20411.107215087784
1955,,MN,1818.0,21283.281617166846
1956,,MN,1864.0,21504.798161144994
1957,,MN,1958.0,21848.032143704055
1958,,MN,2044.0,22201.542637850944
1959,,MN,2090.0,22491.566666666666
1960,,MN,2182.0,23136.366390625884
1961,,MN,2263.0,23741.116476227635
1962,,MN,2356.0,24429.46939180256
1963,,MN,2486.0,25457.68146898803
1964,,MN,2566.0,25934.043784567475
1965,,MN,2808.0,27938.82070095681
1966,,MN,3023.0,29204.96520980367
1967,,MN,3211.0,30180.81837203496
1968,,MN,3493.0,31494.544560479044
1969,,MN,3829.0,32743.76047705589
1970,,MN,4117.0,33250.255794893805
1971,,MN,4353.0,33730.62460683409
1972,,MN,4714.0,35370.29677496512
1973,,MN,5500.0,38837.13937347589
1974,,MN,5903.0,37548.366566407574
1975,,MN,6340.0,36950.234587397434
1976,5.766666666666667,MN,6801.0,37472.97245023419
1977,5.283333333333333,MN,7612.0,39392.96856750069
1978,3.9416666666666664,MN,8487.0,40807.60772256994
1979,4.316666666666666,MN,9359.0,40448.69540987371
1980,5.816666666666666,MN,10284.0,39159.27913412907
1981,5.741666666666667,MN,11313.0,39027.133718841644
1982,7.816666666666666,MN,12063.0,39200.35550241712
1983,8.058333333333334,MN,12698.0,40000.060120502094
1984,6.375,MN,14335.0,43266.804546183455
1985,5.991666666666667,MN,15134.0,44121.82206629492
1986,5.541666666666667,MN,15927.0,45548.31604193573
1987,5.133333333333334,MN,16815.0,46426.592394014966
1988,4.308333333333333,MN,17539.0,46518.30179806948
1989,4.333333333333333,MN,18969.0,48010.81576144692
1990,4.7250000000000005,MN,19929.0,47847.623676254865
1991,5.091666666666667,MN,20337.0,46851.992280293765
1992,5.075,MN,21562.0,48207.82706895528
1993,4.958333333333333,MN,21921.0,47597.006482090335
1994,4.033333333333333,MN,23211.0,49122.942462472594
1995,3.658333333333333,MN,24283.0,49989.27648146123
1996,3.85,MN,25878.0,51752.94792753547
1997,3.225,MN,27067.0,52894.3670902767
1998,2.6750000000000003,MN,29141.0,56079.821736107566
1999,2.775,MN,30240.0,56945.868294147076
2000,3.108333333333333,MN,32348.0,58931.47149203891
2001,3.7583333333333333,MN,33417.0,59211.21187385268
2002,4.416666666666667,MN,33889.0,59104.43200611564
2003,4.758333333333334,MN,35195.0,60003.298781702906
2004,4.625,MN,37084.0,61581.099189201115
2005,4.108333333333333,MN,37812.0,60745.4169238648
2006,4.058333333333333,MN,39362.0,61261.6061669492
2007,4.6000000000000005,MN,41325.0,62522.022904751764
2008,5.45,MN,42983.0,62640.75295996867
2009,7.7,MN,40963.0,59888.78877774222
2010,7.366666666666667,MN,42538.0,61190.054913535554
2011,6.575,MN,45134.0,62948.00022378029
2012,5.658333333333334,MN,47399.0,64764.288784199685
2013,5.041666666666667,MN,47413.0,63847.43268151739
2014,4.241666666666666,MN,49357.0,65408.61547500863
2015,3.7583333333333333,MN,51353.0,67971.40507541962
2016,3.8666666666666667,MN,51982.0,67942.87531566128
2017,3.4416666666666664,MN,53826.0,68884.82634698781
2018,3.025,MN,56201.0,70211.81111405372
2019,3.275,MN,57903.0,71049.80011415231
2020,6.291666666666667,MN,61327.0,74320.03139650816
2021,3.6833333333333336,MN,67452.0,78087.2492892138
2022,2.4166666666666665,MN,69813.0,74840.16774345675
2023,2.7916666666666665,MN,72366.0,74502.32366927796
2024,3.1333333333333333,MN,74943.0,74943.0
2025,3.8,MN,,
2026,4.45,MN,,
1929,,MO,619.0,
1930,,MO,560.0,
1931,,MO,489.0,
1932,,MO,365.0,
1933,,MO,334.0,
1934,,MO,368.0,
1935,,MO,421.0,
1936,,MO,467.0,
1937,,MO,508.0,
1938,,MO,476.0,
1939,,MO,504.0,
1940,,MO,520.0,
1941,,MO,646.0,
1942,,MO,819.0,
1943,,MO,980.0,
1944,,MO,1083.0,
1945,,MO,1147.0,
1946,,MO,1200.0,
1947,,MO,1230.0,17278.098887976717
1948,,MO,1378.0,17977.794704373744
1949,,MO,1332.0,17549.793482902245
1950,,MO,1438.0,18746.928360173162
1951,,MO,1574.0,19010.30214322382
1952,,MO,1682.0,19860.990577164368
1953,,MO,1763.0,20660.601500529232
1954,,MO,1756.0,20504.521893417706
1955,,MO,1849.0,21646.19786036386
1956,,MO,1937.0,22346.992509730608
1957,,MO,1980.0,22093.515650936686
1958,,MO,2109.0,22907.560383183776
1959,,MO,2196.0,23632.287272727273
1960,,MO,2226.0,23602.910900794326
1961,,MO,2289.0,24013.882286383145
1962,,MO,2407.0,24958.290673204054
1963,,MO,2505.0,25652.24942872688
1964,,MO,2616.0,26439.38368683886
1965,,MO,2828.0,28137.815150393824
1966,,MO,2993.0,28915.13756961376
1967,,MO,3174.0,29833.048119850188
1968,,MO,3492.0,31485.528086227547
1969,,MO,3645.0,31170.281258518862
1970,,MO,3945.0,31861.126818279343
1971,,MO,4222.0,32715.52885137917
1972,,MO,4562.0,34229.80353996412
1973,,MO,5045.0,35624.248752579246
1974,,MO,5386.0,34259.78355525516
1975,,MO,5883.0,34286.78707849513
1976,6.208333333333333,MO,6409.0,35313.08343384075
1977,6.0249999999999995,MO,7070.0,36588.05672257355
1978,4.883333333333334,MO,7828.0,37638.97175118151
1979,4.783333333333333,MO,8695.0,37578.95144661309
1980,7.216666666666666,MO,9374.0,35694.19317418572
1981,7.683333333333334,MO,10438.0,36008.59380865103
1982,9.266666666666667,MO,11166.0,36285.432275552484
1983,9.891666666666667,MO,11889.0,37451.62346610879
1984,7.316666666666666,MO,13086.0,39496.99367222579
1985,6.633333333333333,MO,13940.0,40640.82196406443
1986,6.408333333333334,MO,14608.0,41776.216534224724
1987,6.241666666666667,MO,15232.0,42055.89386533666
1988,5.691666666666666,MO,16147.0,42826.33098428804
1989,5.55,MO,17258.0,43680.24979761985
1990,5.908333333333334,MO,17917.0,43017.004034696096
1991,6.558333333333334,MO,18580.0,42804.249228886176
1992,6.125,MO,19566.0,43745.21586268338
1993,6.1499999999999995,MO,20247.0,43962.25492645787
1994,5.1000000000000005,MO,21271.0,45017.19482655873
1995,4.825,MO,22201.0,45703.246187247074
1996,4.733333333333333,MO,23270.0,46537.25551718642
1997,4.375,MO,24469.0,47817.35206457976
1998,4.058333333333334,MO,25506.0,49084.5177997035
1999,3.2416666666666667,MO,26281.0,49490.5543861931
2000,3.391666666666667,MO,27857.0,50749.78364516285
2001,4.5249999999999995,MO,28634.0,50736.26719322194
2002,5.325,MO,29144.0,50828.86973313565
2003,5.691666666666666,MO,30054.0,51238.50380978261
2004,5.841666666666666,MO,31396.0,52135.6970700075
2005,5.416666666666667,MO,32256.0,51819.638429498125
2006,4.891666666666667,MO,33860.0,52698.49054450739
2007,5.083333333333333,MO,35228.0,53297.66056596721
2008,6.158333333333334,MO,37124.0,54102.21047590621
2009,9.091666666666667,MO,36306.0,53080.15441653954
2010,9.416666666666666,MO,36984.0,53200.73795011987
2011,8.575000000000001,MO,38402.0,53558.93793135133
2012,7.141666666666667,MO,39983.0,54631.333117969916
2013,6.758333333333333,MO,40121.0,54027.85832187711
2014,6.166666666666667,MO,41380.0,54837.37885924706
2015,5.1000000000000005,MO,42677.0,56487.75445258667
2016,4.575,MO,43826.0,57282.606548116106
2017,3.7916666666666665,MO,44781.0,57309.319077108856
2018,3.233333333333333,MO,46680.0,58317.24244771495
2019,3.233333333333333,MO,48425.0,59419.83266027366
2020,6.216666666666666,MO,52143.0,63190.265251979145
2021,4.116666666666666,MO,56630.0,65558.9297166604
2022,2.6333333333333333,MO,58986.0,63233.52576906221
2023,3.1166666666666667,MO,62484.0,64328.59619367056
2024,3.6999999999999997,MO,64740.0,64740.0
2025,3.963636363636364,MO,,
2026,3.9,MO,,
1929,,MS,277.0,
1930,,MS,197.0,
1931,,MS,169.0,
1932,,MS,122.0,
1933,,MS,127.0,
1934,,MS,167.0,
1935,,MS,174.0,
1936,,MS,222.0,
1937,,MS,220.0,
1938,,MS,196.0,
1939,,MS,201.0,
1940,,MS,212.0,
1941,,MS,316.0,
1942,,MS,457.0,
1943,,MS,553.0,
1944,,MS,642.0,
1945,,MS,640.0,
1946,,MS,618.0,
1947,,MS,669.0,9397.60012687514
1948,,MS,797.0,10397.897227420808
1949,,MS,711.0,9367.795169927549
1950,,MS,780.0,10168.709402597402
1951,,MS,866.0,10459.289489219715
1952,,MS,921.0,10875.132176913427
1953,,MS,955.0,11191.647437893032
1954,,MS,946.0,11046.285712513183
1955,,MS,1069.0,12514.756902503497
1956,,MS,1077.0,12425.250868858991
1957,,MS,1088.0,12140.27526677733
1958,,MS,1180.0,12816.93753065759
1959,,MS,1275.0,13720.931818181818
1960,,MS,1267.0,13434.361235986707
1961,,MS,1359.0,14257.259076974527
1962,,MS,1397.0,14485.555492507712
1963,,MS,1534.0,15708.802644178455
1964,,MS,1590.0,16069.808892230041
