state,state_abbr,year,school_shooting_victims_gius_2018,killed_gius_2018,wounded_gius_2018,incident_count_raw,victims_raw,killed_raw,wounded_raw,gius_assault_ban,gius_state_private_sale_bg,gius_restrictive_ccw,gius_federal_bg,population,land_area_sq_mi,population_density,share_bachelors_plus,pcpi_nominal,unemployment_rate,age_5_18_population,share_age_5_18,per_capita_alcohol_ethanol_14plus,firearm_suicides,total_suicides,firearm_suicide_ratio,firearm_suicide_share_proxy_fss
South Dakota,SD,1990,0,0,0,0,0,0,0,0,0,0,0,696667.0,75811.0,9.189523947712074,17.2,16474.0,3.6166666666666663,153904,0.22091472683505894,2.3378,56,91,0.6153846153846154,0.615384615
South Dakota,SD,1991,0,0,0,0,0,0,0,0,0,0,0,701445.0,75811.0,9.252549102373006,17.63,17028.0,3.525,156143,0.2226019146191077,2.2732,58,95,0.6105263157894737,0.610526316
South Dakota,SD,1992,0,0,0,0,0,0,0,0,0,0,0,708698.0,75811.0,9.34822123438551,18.06,18147.0,3.45,160305,0.2261964899011991,2.2606,44,79,0.5569620253164557,0.556962025
South Dakota,SD,1993,0,0,0,0,0,0,0,0,0,0,0,716258.0,75811.0,9.447942910659403,18.49,18722.0,3.458333333333333,162493,0.22686378372039126,2.2043,82,117,0.7008547008547008,0.700854701
South Dakota,SD,1994,0,0,0,0,0,0,0,1,0,0,1,723038.0,75811.0,9.53737584255583,18.919999999999998,19943.0,3.25,163638,0.2263200551008384,2.2362,67,97,0.6907216494845361,0.690721649
South Dakota,SD,1995,0,0,0,0,0,0,0,1,0,0,1,728251.0,75811.0,9.606138950811888,19.35,20144.0,3.1750000000000003,164576,0.22598801786746603,2.2053,57,86,0.6627906976744186,0.662790698
South Dakota,SD,1996,0,0,0,0,0,0,0,1,0,0,1,730699.0,75811.0,9.638429779319624,19.78,22117.0,3.266666666666667,163286,0.2234654762083977,2.1474,74,124,0.5967741935483871,0.596774194
South Dakota,SD,1997,0,0,0,0,0,0,0,1,0,0,1,730855.0,75811.0,9.640487528195116,20.21,22571.0,2.9416666666666664,163758,0.22406359674627663,2.1544,73,127,0.5748031496062992,0.57480315
South Dakota,SD,1998,0,0,0,0,0,0,0,1,0,0,1,730789.0,75811.0,9.639616942132408,20.64,24265.0,2.8833333333333333,162950,0.22297817837980594,2.2252,72,115,0.6260869565217392,0.626086957
South Dakota,SD,1999,0,0,0,0,0,0,0,1,0,0,1,733133.0,75811.0,9.670535938056483,21.07,25251.0,2.716666666666667,160804,0.2193381009994094,2.2718,56,103,0.5436893203883495,0.54368932
South Dakota,SD,2000,0,0,0,0,0,0,0,1,0,0,1,755844.0,75811.0,9.970109878513671,21.5,26727.0,2.5166666666666666,164300,0.217372897052831,2.2964,51,95,0.5368421052631579,0.536842105
South Dakota,SD,2001,0,0,0,0,0,0,0,1,0,0,1,757972.0,75811.0,9.998179683687065,21.95,27563.0,3.0,162192,0.21398151910624666,2.3501,43,105,0.4095238095238095,0.40952381
South Dakota,SD,2002,0,0,0,0,0,0,0,1,0,0,1,760020.0,75811.0,10.02519423302687,22.4,27497.0,3.2583333333333333,160142,0.21070761295755375,2.3357,50,94,0.5319148936170213,0.531914894
South Dakota,SD,2003,0,0,0,0,0,0,0,1,0,0,1,763729.0,75811.0,10.074118531611507,22.85,29883.0,3.475,158163,0.20709309192134906,2.4142,60,102,0.5882352941176471,0.588235294
South Dakota,SD,2004,0,0,0,0,0,0,0,1,0,0,1,770396.0,75811.0,10.162060914642995,23.3,31871.0,3.5666666666666664,156623,0.20330193822397832,2.4524,61,112,0.5446428571428571,0.544642857
South Dakota,SD,2005,0,0,0,0,0,0,0,0,0,0,1,775493.0,75811.0,10.229293901940352,23.75,33534.0,3.516666666666667,155100,0.20000180530320713,2.5242,71,121,0.5867768595041323,0.58677686
South Dakota,SD,2006,0,0,0,0,0,0,0,0,0,0,1,783033.0,75811.0,10.328751764255847,24.200000000000003,34983.0,3.0083333333333333,154381,0.1971577187679191,2.4969,71,125,0.568,0.568
South Dakota,SD,2007,0,0,0,0,0,0,0,0,0,0,1,791623.0,75811.0,10.442059859387161,24.650000000000002,38330.0,2.85,154242,0.19484274711573565,2.6056,44,102,0.43137254901960786,0.431372549
South Dakota,SD,2008,0,0,0,0,0,0,0,0,0,0,1,799124.0,75811.0,10.541003284483782,0.2505788840683073,40891.0,3.075,154131,0.1928749480681346,2.6567,68,124,0.5483870967741935,0.548387097
South Dakota,SD,2009,0,0,0,0,0,0,0,0,0,0,1,807067.0,75811.0,10.645776998060967,0.2511358516787697,39435.0,4.6000000000000005,154193,0.19105353087166246,2.6494,61,129,0.4728682170542636,0.472868217
South Dakota,SD,2010,0,0,0,0,0,0,0,0,0,0,1,816193.0,75811.0,10.766155307277309,0.2625685836593855,41275.0,4.858333333333333,155176,0.1901216991569396,2.691,65,140,0.4642857142857143,0.464285714
South Dakota,SD,2011,0,0,0,0,0,0,0,0,0,0,1,823740.0,75811.0,10.865705504478242,0.2634619820382895,44532.0,4.558333333333334,155628,0.18892854541481535,2.7697,60,128,0.46875,0.46875
South Dakota,SD,2012,0,0,0,0,0,0,0,0,0,0,1,833859.0,75811.0,10.99918217672897,0.262636599472342,44996.0,4.016666666666667,157245,0.18857504686044044,2.7623,76,141,0.5390070921985816,0.539007092
South Dakota,SD,2013,0,0,0,0,0,0,0,0,0,0,1,842751.0,75811.0,11.116473862632072,0.2655478901333856,44988.0,3.7,159647,0.18943555095158593,2.8222,71,147,0.48299319727891155,0.482993197
South Dakota,SD,2014,0,0,0,0,0,0,0,0,0,0,1,849670.0,75811.0,11.207740301539355,0.2776225589031626,46732.0,3.341666666666667,161079,0.18957830687207974,2.7472,76,141,0.5390070921985816,0.539007092
Tennessee,TN,1990,0,0,0,0,0,0,0,0,0,1,0,4890626.0,41235.0,118.60375894264581,16.0,16710.0,5.366666666666667,954186,0.19510508470694754,1.9641,481,653,0.7366003062787136,0.736600306
Tennessee,TN,1991,0,0,0,0,0,0,0,0,0,1,0,4946886.0,41235.0,119.96813386686068,16.36,17334.0,6.666666666666667,952910,0.1926282513888535,1.8667,498,662,0.7522658610271903,0.752265861
Tennessee,TN,1992,0,0,0,0,0,0,0,0,0,1,0,5013999.0,41235.0,121.59570753001091,16.72,18619.0,6.441666666666666,964801,0.19242145840076952,1.9043,488,650,0.7507692307692307,0.750769231
Tennessee,TN,1993,0,0,0,0,0,0,0,0,0,1,0,5085666.0,41235.0,123.33372135321935,17.080000000000002,19472.0,5.783333333333334,980517,0.19280011703481903,1.8742,510,673,0.7578008915304606,0.757800892
Tennessee,TN,1994,0,0,0,0,0,0,0,1,1,0,1,5163016.0,41235.0,125.20955498969322,17.44,20345.0,4.8,996703,0.1930466610988616,1.864,506,660,0.7666666666666667,0.766666667
Tennessee,TN,1995,3,2,1,1,3,2,1,1,1,0,1,5241168.0,41235.0,127.10483812295381,17.8,21452.0,5.125,1016129,0.1938745333101324,1.8287,497,681,0.7298091042584435,0.729809104
Tennessee,TN,1996,0,0,0,0,0,0,0,1,1,0,1,5313576.0,41235.0,128.8608221171335,18.16,22274.0,5.2,1029189,0.19369046382323316,1.8029,498,691,0.7206946454413893,0.720694645
Tennessee,TN,1997,0,0,0,0,0,0,0,1,1,0,1,5378433.0,41235.0,130.43368497635504,18.52,23237.0,5.2250000000000005,1040625,0.1934810752499845,1.7959,504,729,0.691358024691358,0.691358025
Tennessee,TN,1998,1,1,0,1,1,1,0,1,0,0,1,5432679.0,41235.0,131.74921789741725,18.880000000000003,25091.0,4.3500000000000005,1048060,0.19291771150108444,1.8377,515,744,0.6922043010752689,0.692204301
Tennessee,TN,1999,0,0,0,0,0,0,0,1,0,0,1,5483535.0,41235.0,132.98253910512915,19.240000000000002,25756.0,3.9583333333333335,1050118,0.19150383830868226,1.8338,497,726,0.6845730027548209,0.684573003
Tennessee,TN,2000,0,0,0,0,0,0,0,1,0,0,1,5703719.0,41235.0,138.32227476658178,19.6,26998.0,3.8333333333333335,1104745,0.19368853900411293,1.8532,501,730,0.6863013698630137,0.68630137
Tennessee,TN,2001,0,0,0,0,0,0,0,1,0,0,1,5750789.0,41235.0,139.4637807687644,20.012500000000003,27496.0,4.591666666666667,1107210,0.19253184215244204,1.8104,480,711,0.6751054852320675,0.675105485
Tennessee,TN,2002,0,0,0,0,0,0,0,1,0,0,1,5795918.0,41235.0,140.5582151085243,20.425,28102.0,5.175,1110960,0.19167973045857448,1.8582,521,778,0.6696658097686375,0.66966581
Tennessee,TN,2003,0,0,0,0,0,0,0,1,0,0,1,5847812.0,41235.0,141.8167091063417,20.8375,29059.0,5.533333333333334,1118951,0.19134524160489427,1.9643,493,762,0.6469816272965879,0.646981627
Tennessee,TN,2004,0,0,0,0,0,0,0,1,0,0,1,5910809.0,41235.0,143.3444646538135,21.25,30435.0,5.3500000000000005,1124928,0.19031709534177133,1.9294,526,792,0.6641414141414141,0.664141414
Tennessee,TN,2005,4,2,2,2,4,2,2,0,0,0,1,5991057.0,41235.0,145.2905783921426,21.6625,31410.0,5.5,1137774,0.1899120639312896,1.923,552,856,0.6448598130841121,0.644859813
Tennessee,TN,2006,0,0,0,0,0,0,0,0,0,0,1,6088766.0,41235.0,147.66014308233298,22.075,32878.0,5.216666666666667,1156911,0.1900074662090808,1.8907,569,874,0.6510297482837528,0.651029748
Tennessee,TN,2007,2,1,1,1,2,1,1,0,0,0,1,6175727.0,41235.0,149.76905541408996,22.487499999999997,33963.0,4.65,1167534,0.18905207435497068,1.8972,545,844,0.6457345971563981,0.645734597
Tennessee,TN,2008,1,1,0,1,1,1,0,0,0,0,1,6247411.0,41235.0,151.5074815084273,0.2285897276279497,34954.0,6.508333333333333,1176686,0.18834778118487802,1.8668,609,973,0.6258992805755396,0.625899281
Tennessee,TN,2009,0,0,0,0,0,0,0,0,0,0,1,6306019.0,41235.0,152.92879835091549,0.2300454173478319,34427.0,10.383333333333333,1177141,0.18666943439276032,1.8254,574,947,0.6061246040126715,0.606124604
Tennessee,TN,2010,2,1,1,1,2,1,1,0,0,0,1,6355518.0,41235.0,154.12921062204438,0.2310876107364927,35809.0,9.8,1176043,0.18504282420410106,1.8773,585,943,0.6203605514316013,0.620360551
Tennessee,TN,2011,0,0,0,0,0,0,0,0,0,0,1,6400298.0,41235.0,155.2151812780405,0.23609814846898,37696.0,9.041666666666666,1173009,0.18327412254866882,2.0355,591,955,0.618848167539267,0.618848168
Tennessee,TN,2012,2,0,2,1,2,0,2,0,0,0,1,6455752.0,41235.0,156.56000970049715,0.2427788666042657,39079.0,7.925,1174598,0.1819459607494216,1.9997,626,978,0.6400817995910021,0.6400818
Tennessee,TN,2013,0,0,0,0,0,0,0,0,0,0,1,6496943.0,41235.0,157.5589426458106,0.2476806249835527,39099.0,7.625,1174467,0.1807722493486552,1.9957,676,1030,0.6563106796116505,0.65631068
Tennessee,TN,2014,2,0,2,2,2,0,2,0,0,0,1,6544617.0,41235.0,158.71509639869043,0.2527205765870981,40225.0,6.575,1176282,0.17973274830291827,2.0159,644,997,0.645937813440321,0.645937813
Texas,TX,1990,0,0,0,0,0,0,0,0,0,1,0,17044714.0,261232.0,65.24741991792736,20.3,17451.0,6.366666666666667,3733069,0.21901622989978006,2.4746,1595,2206,0.7230281051677244,0.723028105
Texas,TX,1991,2,1,1,2,2,1,1,0,0,1,0,17339904.0,261232.0,66.37741164941508,20.59,17913.0,6.983333333333333,3778653,0.2179166043825848,2.3952,1569,2248,0.6979537366548043,0.697953737
Texas,TX,1992,6,0,6,1,6,0,6,0,0,1,0,17650479.0,261232.0,67.56629739082501,20.88,18941.0,7.708333333333333,3842116,0.21767771854803486,2.4457,1533,2258,0.6789193976970771,0.678919398
Texas,TX,1993,0,0,0,0,0,0,0,0,0,1,0,17996764.0,261232.0,68.89188154590556,21.17,19604.0,7.233333333333333,3916920,0.21764579454395247,2.3307,1557,2266,0.6871138570167696,0.687113857
Texas,TX,1994,0,0,0,0,0,0,0,1,0,1,1,18338319.0,261232.0,70.19935919029828,21.46,20266.0,6.566666666666666,3989091,0.2175276261690071,2.3091,1652,2337,0.7068891741548995,0.706889174
Texas,TX,1995,1,1,0,1,1,1,0,1,0,0,1,18679706.0,261232.0,71.50619372818032,21.75,21223.0,6.116666666666667,4065274,0.21763051302841704,2.27,1469,2234,0.6575649059982095,0.657564906
Texas,TX,1996,0,0,0,0,0,0,0,1,0,0,1,19006240.0,261232.0,72.75617076009065,22.04,22362.0,5.75,4166057,0.21919416991472274,2.2587,1449,2223,0.6518218623481782,0.651821862
Texas,TX,1997,0,0,0,0,0,0,0,1,0,0,1,19355427.0,261232.0,74.09286381454034,22.33,23924.0,5.391666666666667,4256365,0.219905507638762,2.2211,1361,2146,0.6342031686859273,0.634203169
Texas,TX,1998,0,0,0,0,0,0,0,1,0,0,1,19712389.0,261232.0,75.45931968518406,22.62,25543.0,4.966666666666667,4343820,0.22035989650975332,2.2121,1365,2133,0.639943741209564,0.639943741
Texas,TX,1999,0,0,0,0,0,0,0,1,0,0,1,20044141.0,261232.0,76.72927129907515,22.91,26452.0,4.7250000000000005,4396371,0.2193344678627036,2.2282,1224,2005,0.6104738154613466,0.610473815
Texas,TX,2000,0,0,0,0,0,0,0,1,0,0,1,20944499.0,261232.0,80.17585517853861,23.2,28253.0,4.366666666666666,4609752,0.2200936866525191,2.2493,1269,2051,0.6187225743539737,0.618722574
Texas,TX,2001,0,0,0,1,0,0,0,1,0,0,1,21319622.0,261232.0,81.61183162859068,23.4625,29601.0,4.958333333333333,4642979,0.21777961166478468,2.2088,1377,2223,0.6194331983805668,0.619433198
Texas,TX,2002,0,0,0,0,0,0,0,1,0,0,1,21690325.0,261232.0,83.03088825258774,23.725,29481.0,6.366666666666667,4680775,0.2158001320865409,2.2082,1315,2309,0.5695106106539628,0.569510611
Texas,TX,2003,0,0,0,0,0,0,0,1,0,0,1,22030931.0,261232.0,84.33473311079807,23.9875,30176.0,6.758333333333333,4721719,0.21432226354846284,2.1905,1350,2358,0.5725190839694656,0.572519084
Texas,TX,2004,0,0,0,0,0,0,0,1,0,0,1,22394023.0,261232.0,85.724654713052,24.25,31097.0,6.025,4754724,0.21232111800546066,2.2079,1318,2296,0.5740418118466899,0.574041812
Texas,TX,2005,0,0,0,0,0,0,0,0,0,0,1,22778123.0,261232.0,87.19499525326147,24.5125,33136.0,5.4750000000000005,4808228,0.21108973728871339,2.2032,1381,2414,0.572079536039768,0.572079536
Texas,TX,2006,0,0,0,0,0,0,0,0,0,0,1,23359580.0,261232.0,89.42082133888651,24.775,35422.0,4.9750000000000005,4935517,0.21128449227254942,2.2354,1311,2342,0.5597779675491034,0.559777968
Texas,TX,2007,0,0,0,0,0,0,0,0,0,0,1,23831983.0,261232.0,91.22918708274636,25.0375,36879.0,4.341666666666667,5032489,0.2111653486829023,2.2378,1411,2430,0.5806584362139918,0.580658436
Texas,TX,2008,0,0,0,0,0,0,0,0,0,0,1,24309039.0,261232.0,93.05536458014332,0.2533645631829904,39841.0,4.866666666666666,5133823,0.21118987879364545,2.2835,1506,2547,0.591283863368669,0.591283863
Texas,TX,2009,1,1,0,1,2,1,1,0,0,0,1,24801761.0,261232.0,94.9415117596619,0.2550069631613514,37234.0,7.591666666666668,5239361,0.21124955602950934,2.2642,1583,2805,0.564349376114082,0.564349376
Texas,TX,2010,2,1,1,1,2,1,1,0,0,0,1,25241897.0,261232.0,96.62635894530533,0.2594305319220837,38911.0,8.25,5335770,0.21138545965859856,2.2292,1702,2889,0.5891311872620284,0.589131187
Texas,TX,2011,6,1,5,1,6,1,5,0,0,0,1,25645504.0,261232.0,98.17137257303852,0.2642513175149217,41941.0,8.033333333333333,5364764,0.20918925984063327,2.2672,1684,2890,0.5826989619377163,0.582698962
Texas,TX,2012,1,0,1,1,1,0,1,0,0,0,1,26084120.0,261232.0,99.8504011759662,0.2674788667180911,43869.0,6.708333333333333,5418263,0.20772266804477207,2.2786,1744,3034,0.5748187211601846,0.574818721
Texas,TX,2013,3,0,3,1,3,0,3,0,0,0,1,26479646.0,261232.0,101.36448061493232,0.2754135625684013,44403.0,6.316666666666666,5474289,0.20673573204113077,2.2523,1780,3055,0.5826513911620295,0.582651391
Texas,TX,2014,0,0,0,0,0,0,0,0,0,0,1,26963092.0,261232.0,103.21511912782508,0.2779178444989808,46747.0,5.183333333333334,5531936,0.2051669741734368,2.235,1789,3246,0.5511398644485521,0.551139864
Utah,UT,1990,0,0,0,0,0,0,0,0,0,1,0,1729722.0,82170.0,21.050529390288425,22.3,15004.0,4.366666666666666,485706,0.2808000360751612,1.388,169,264,0.6401515151515151,0.640151515
Utah,UT,1991,0,0,0,0,0,0,0,0,0,1,0,1771941.0,82170.0,21.564330047462576,22.68,15663.0,4.758333333333334,493298,0.27839414517752004,1.344,180,286,0.6293706293706294,0.629370629
Utah,UT,1992,0,0,0,0,0,0,0,0,0,1,0,1821498.0,82170.0,22.167433369843007,23.060000000000002,16390.0,4.858333333333333,503011,0.27615237568199363,1.3282,156,256,0.609375,0.609375
Utah,UT,1993,3,1,2,1,3,1,2,0,0,1,0,1875993.0,82170.0,22.830631617378604,23.44,17102.0,4.05,515545,0.27481179300775643,1.2806,154,260,0.5923076923076923,0.592307692
Utah,UT,1994,0,0,0,0,0,0,0,1,0,1,1,1930436.0,82170.0,23.49319703054643,23.82,17920.0,3.7416666666666663,525138,0.2720307743950071,1.2368,176,291,0.6048109965635738,0.604810997
Utah,UT,1995,0,0,0,0,0,0,0,1,0,0,1,1976774.0,82170.0,24.0571254715833,24.200000000000003,19003.0,3.4416666666666664,531309,0.2687757932874471,1.1942,166,288,0.5763888888888888,0.576388889
Utah,UT,1996,0,0,0,0,0,0,0,1,0,0,1,2022253.0,82170.0,24.610599975660218,24.580000000000002,20156.0,3.375,533796,0.26396103751607736,1.2274,171,287,0.5958188153310104,0.595818815
Utah,UT,1997,0,0,0,0,0,0,0,1,0,0,1,2065397.0,82170.0,25.135657782645733,24.96,21229.0,3.1666666666666665,539404,0.26116238185685364,1.2668,168,301,0.5581395348837209,0.558139535
Utah,UT,1998,0,0,0,0,0,0,0,1,0,0,1,2100562.0,82170.0,25.563612023852986,25.340000000000003,22207.0,3.5583333333333336,542209,0.2581256825554304,1.2691,199,336,0.5922619047619048,0.592261905
Utah,UT,1999,0,0,0,0,0,0,0,1,0,0,1,2129836.0,82170.0,25.919873433126444,25.720000000000002,22995.0,3.5083333333333333,539680,0.2533904018900986,1.2541,153,282,0.5425531914893617,0.542553191
Utah,UT,2000,0,0,0,0,0,0,0,1,0,0,1,2244502.0,82170.0,27.315346233418524,26.1,24162.0,3.333333333333333,558357,0.24876654153126174,1.2866,174,298,0.5838926174496645,0.583892617
Utah,UT,2001,0,0,0,0,0,0,0,1,0,0,1,2283715.0,82170.0,27.792564196178652,26.475,24867.0,4.383333333333334,557003,0.24390215066240753,1.2952,182,321,0.5669781931464174,0.566978193
Utah,UT,2002,0,0,0,0,0,0,0,1,0,0,1,2324815.0,82170.0,28.292746744553973,26.85,25167.0,5.666666666666667,557750,0.23991156285553905,1.3018,174,340,0.5117647058823529,0.511764706
Utah,UT,2003,0,0,0,0,0,0,0,1,0,0,1,2360137.0,82170.0,28.722611658756236,27.225,25749.0,5.575,559629,0.23711716735087837,1.295,181,336,0.5386904761904762,0.538690476
Utah,UT,2004,2,2,0,1,2,2,0,1,0,0,1,2401580.0,82170.0,29.226968479980528,27.6,26980.0,5.0,564254,0.23495115715487305,1.299,183,377,0.4854111405835544,0.485411141
Utah,UT,2005,0,0,0,0,0,0,0,0,0,0,1,2457719.0,82170.0,29.910174029451138,27.975,28751.0,4.041666666666667,575427,0.23413050881732209,1.2713,190,348,0.5459770114942529,0.545977011
Utah,UT,2006,0,0,0,0,0,0,0,0,0,0,1,2525507.0,82170.0,30.73514664719484,28.35,31107.0,2.8666666666666667,590246,0.2337138641864782,1.325,189,362,0.5220994475138122,0.522099448
Utah,UT,2007,0,0,0,0,0,0,0,0,0,0,1,2597746.0,82170.0,31.61428745284167,28.725,32924.0,2.558333333333333,608690,0.23431467125731306,1.3785,197,378,0.5211640211640212,0.521164021
Utah,UT,2008,0,0,0,0,0,0,0,0,0,0,1,2663029.0,82170.0,32.408774491907025,0.2905757882562712,33784.0,3.341666666666667,625927,0.2350432533780143,1.407,196,390,0.5025641025641026,0.502564103
Utah,UT,2009,0,0,0,0,0,0,0,0,0,0,1,2723421.0,82170.0,33.14373859072654,0.2848506114053137,31796.0,7.625,642478,0.23590844015669998,1.3587,217,449,0.48329621380846327,0.483296214
Utah,UT,2010,0,0,0,0,0,0,0,0,0,0,1,2775413.0,82170.0,33.77647559936717,0.2934969435091846,32037.0,8.258333333333333,654780,0.23592164481466363,1.3491,275,473,0.5813953488372093,0.581395349
Utah,UT,2011,0,0,0,0,0,0,0,0,0,0,1,2814797.0,82170.0,34.25577461360594,0.2974920866207322,34015.0,7.216666666666666,663155,0.23559603054856176,1.3582,268,502,0.5338645418326693,0.533864542
Utah,UT,2012,0,0,0,0,0,0,0,0,0,0,1,2854146.0,82170.0,34.734647681635636,0.3073845375867814,35622.0,4.758333333333334,674163,0.23620480522019546,1.3747,283,550,0.5145454545454545,0.514545455
Utah,UT,2013,0,0,0,0,0,0,0,0,0,0,1,2898773.0,82170.0,35.2777534379944,0.3133858022603503,36102.0,4.191666666666666,686613,0.23686332113621866,1.3657,295,576,0.5121527777777778,0.512152778
Utah,UT,2014,0,0,0,0,0,0,0,0,0,0,1,2938327.0,82170.0,35.759121333820126,0.3110180239263134,37621.0,3.625,695790,0.23679801465255568,1.3691,278,559,0.49731663685152055,0.497316637
Virginia,VA,1990,0,0,0,0,0,0,0,0,0,1,0,6213526.0,39490.0,157.3442896935933,24.5,20840.0,4.45,1156115,0.1860642411410204,2.1776,551,798,0.6904761904761905,0.69047619
Virginia,VA,1991,0,0,0,0,0,0,0,0,0,1,0,6283853.0,39490.0,159.1251709293492,25.0,21452.0,5.816666666666666,1163213,0.18511142765433883,2.063,551,791,0.6965865992414665,0.696586599
Virginia,VA,1992,0,0,0,0,0,0,0,0,0,1,0,6383315.0,39490.0,161.64383388199545,25.5,22390.0,6.033333333333334,1181507,0.1850930120164836,2.1049,570,812,0.7019704433497537,0.701970443
Virginia,VA,1993,0,0,0,0,0,0,0,0,0,1,0,6464795.0,39490.0,163.70714104836668,26.0,23180.0,5.141666666666667,1198343,0.18536442377523185,2.0475,522,783,0.6666666666666666,0.666666667
Virginia,VA,1994,0,0,0,0,0,0,0,1,0,1,1,6536771.0,39490.0,165.52977969106104,26.5,24085.0,4.758333333333334,1215952,0.18601722471232357,1.9868,549,821,0.6686967113276492,0.668696711
Virginia,VA,1995,0,0,0,0,0,0,0,1,0,0,1,6601392.0,39490.0,167.1661686502912,27.0,25011.0,4.416666666666667,1239652,0.1877864547356073,1.9446,548,827,0.6626360338573156,0.662636034
Virginia,VA,1996,0,0,0,0,0,0,0,1,0,0,1,6665491.0,39490.0,168.78933907318307,27.5,25935.0,4.2250000000000005,1255968,0.1884284293535165,1.9094,562,829,0.6779252110977081,0.677925211
Virginia,VA,1997,0,0,0,0,0,0,0,1,0,0,1,6732878.0,39490.0,170.4957710812864,28.0,27328.0,3.6,1275314,0.18941587832127657,1.8847,499,762,0.6548556430446194,0.654855643
Virginia,VA,1998,0,0,0,0,0,0,0,1,0,0,1,6789225.0,39490.0,171.92263864269435,28.5,28965.0,2.825,1295276,0.19078407329260705,1.9502,531,827,0.6420798065296252,0.642079807
Virginia,VA,1999,0,0,0,0,0,0,0,1,0,0,1,6872912.0,39490.0,174.04183337553812,29.0,30574.0,2.6750000000000003,1309141,0.19047835910018926,1.9688,503,791,0.6359039190897599,0.635903919
Virginia,VA,2000,0,0,0,0,0,0,0,1,0,0,1,7105817.0,39490.0,179.93965560901495,29.5,32631.0,2.2916666666666665,1376579,0.1937256475926695,1.9658,484,767,0.6310299869621904,0.631029987
Virginia,VA,2001,0,0,0,0,0,0,0,1,0,0,1,7198362.0,39490.0,182.28316029374525,30.025,33940.0,3.1666666666666665,1388591,0.19290374671348842,1.9729,467,797,0.5859473023839398,0.585947302
Virginia,VA,2002,6,3,3,1,6,3,3,1,0,0,1,7286873.0,39490.0,184.52451253481894,30.55,34495.0,4.191666666666666,1397678,0.19180765192422045,1.9994,491,798,0.6152882205513784,0.615288221
Virginia,VA,2003,0,0,0,0,0,0,0,1,0,0,1,7366977.0,39490.0,186.55297543681945,31.075000000000003,36151.0,4.108333333333333,1405196,0.1907425528815958,2.021,452,807,0.5600991325898389,0.560099133
Virginia,VA,2004,0,0,0,0,0,0,0,1,0,0,1,7475575.0,39490.0,189.3029880982527,31.6,38082.0,3.716666666666667,1415146,0.1893026288947673,2.039,494,826,0.5980629539951574,0.598062954
Virginia,VA,2005,0,0,0,0,0,0,0,0,0,0,1,7577105.0,39490.0,191.87401873892125,32.125,40027.0,3.4916666666666667,1422156,0.1876912092415243,2.0496,511,866,0.5900692840646651,0.590069284
Virginia,VA,2006,0,0,0,0,0,0,0,0,0,0,1,7673725.0,39490.0,194.32071410483667,32.650000000000006,42164.0,3.075,1432458,0.18667048923436794,2.081,499,876,0.569634703196347,0.569634703
Virginia,VA,2007,53,30,23,1,58,33,25,0,0,0,1,7751000.0,39490.0,196.27753861737148,33.175000000000004,44020.0,3.075,1438562,0.185596955231583,2.1046,487,877,0.5553021664766249,0.555302166
Virginia,VA,2008,0,0,0,0,0,0,0,0,0,0,1,7833496.0,39490.0,198.36657381615598,0.3369019056393347,45383.0,4.075,1443751,0.1843048110320092,2.1191,524,945,0.5544973544973545,0.554497354
Virginia,VA,2009,4,1,3,2,5,1,4,0,0,0,1,7925937.0,39490.0,200.70744492276526,0.3399119467848134,44091.0,6.766666666666667,1450402,0.1829943891807366,2.1056,527,961,0.5483870967741935,0.548387097
Virginia,VA,2010,0,0,0,1,0,0,0,0,0,0,1,8024004.0,39490.0,203.19078247657635,0.3423829402602092,45442.0,6.808333333333334,1457053,0.18158677388495817,2.1249,576,963,0.5981308411214953,0.598130841
Virginia,VA,2011,2,2,0,1,2,2,0,0,0,0,1,8102437.0,39490.0,205.17693086857432,0.3512730759549454,47563.0,6.283333333333334,1460391,0.18024095713425478,2.1209,604,1053,0.5735992402659069,0.57359924
Virginia,VA,2012,0,0,0,0,0,0,0,0,0,0,1,8187456.0,39490.0,207.32985565966067,0.3545117085812548,49049.0,5.816666666666666,1462754,0.17865793721517403,2.1256,587,1062,0.5527306967984934,0.552730697
Virginia,VA,2013,2,0,2,1,2,0,2,0,0,0,1,8255861.0,39490.0,209.06206634591035,0.3614914630304408,48195.0,5.525,1466192,0.17759407528784701,2.1,601,1070,0.5616822429906542,0.561682243
Virginia,VA,2014,0,0,0,0,0,0,0,0,0,0,1,8315430.0,39490.0,210.57052418333754,0.367460536927193,49760.0,5.066666666666666,1463530,0.17600172209975912,2.1098,626,1119,0.5594280607685433,0.559428061
Vermont,VT,1990,0,0,0,0,0,0,0,0,0,0,0,564526.0,9217.0,61.24834544862754,24.3,18226.0,4.808333333333334,110205,0.19521687220783454,2.8035,51,84,0.6071428571428571,0.607142857
Vermont,VT,1991,0,0,0,0,0,0,0,0,0,0,0,567141.0,9217.0,61.53206032331561,24.810000000000002,18479.0,6.341666666666666,110321,0.19452129188332354,2.6949,64,92,0.6956521739130435,0.695652174
Vermont,VT,1992,0,0,0,0,0,0,0,0,0,0,0,570115.0,9217.0,61.85472496473907,25.32,19602.0,6.008333333333333,111686,0.1959008270261263,2.5695,57,80,0.7125,0.7125
Vermont,VT,1993,0,0,0,0,0,0,0,0,0,0,0,574004.0,9217.0,62.27666268851036,25.83,20184.0,5.025,113682,0.19805088466282464,2.5185,68,92,0.7391304347826086,0.739130435
