county_fips,state_fips,year,county_sworn_officers_per_100k,county_sworn_officers,population,has_county_sworn_officers
20101,20,2024,202.42914979757086,3.0,1482,1
20103,20,2009,216.00561879646438,163.0,75461,1
20103,20,2010,211.7093570308416,162.0,76520,1
20103,20,2011,199.8053843658774,154.0,77075,1
20103,20,2012,215.08423059090208,167.0,77644,1
20103,20,2013,186.9829153966343,146.0,78082,1
20103,20,2014,232.96076584260507,183.0,78554,1
20103,20,2015,193.37959276532817,153.0,79119,1
20103,20,2016,191.91466028612732,154.0,80244,1
20103,20,2017,193.5666818725419,157.0,81109,1
20103,20,2018,207.36959642686233,169.0,81497,1
20103,20,2019,195.69950341251007,160.0,81758,1
20103,20,2020,197.65498224765437,162.0,81961,1
20103,20,2021,165.05855937860306,136.0,82395,1
20103,20,2022,187.08057741514992,155.0,82852,1
20103,20,2023,150.47471188869648,126.0,83735,1
20103,20,2024,141.72670367308373,120.0,84670,1
20105,20,2009,246.22960911049552,8.0,3249,1
20105,20,2010,246.6091245376079,8.0,3244,1
20105,20,2011,216.45021645021646,7.0,3234,1
20105,20,2012,251.4932411191449,8.0,3181,1
20105,20,2013,253.0844669408415,8.0,3161,1
20105,20,2014,251.25628140703517,8.0,3184,1
20105,20,2015,222.78803309993634,7.0,3142,1
20105,20,2016,259.99350016249593,8.0,3077,1
20105,20,2017,262.8984554715741,8.0,3043,1
20105,20,2018,266.84456304202797,8.0,2998,1
20105,20,2019,270.0877785280216,8.0,2962,1
20105,20,2020,271.55465037338763,8.0,2946,1
20105,20,2021,275.19779841761266,8.0,2907,1
20105,20,2022,275.0085940185631,8.0,2909,1
20105,20,2023,273.59781121751024,8.0,2924,1
20105,20,2024,239.07103825136613,7.0,2928,1
20107,20,2009,206.84662322887579,20.0,9669,1
20107,20,2010,207.7706212341575,20.0,9626,1
20107,20,2011,187.26591760299627,18.0,9612,1
20107,20,2012,221.4022140221402,21.0,9485,1
20107,20,2013,167.66216074609662,16.0,9543,1
20107,20,2014,178.2718120805369,17.0,9536,1
20107,20,2015,187.89144050104383,18.0,9580,1
20107,20,2016,291.48448886112845,28.0,9606,1
20107,20,2017,299.061565432608,29.0,9697,1
20107,20,2018,255.85917511001944,25.0,9771,1
20107,20,2019,237.04009069359992,23.0,9703,1
20107,20,2020,302.3668022104056,29.0,9591,1
20107,20,2021,266.8034889687019,26.0,9745,1
20107,20,2022,399.1403131716303,39.0,9771,1
20107,20,2023,263.02478502782,26.0,9885,1
20107,20,2024,304.847068387359,30.0,9841,1
20109,20,2009,329.7911322828875,9.0,2729,1
20109,20,2010,324.44124008651767,9.0,2774,1
20109,20,2011,325.3796095444685,9.0,2766,1
20109,20,2012,322.11882605583395,9.0,2794,1
20109,20,2013,324.3243243243243,9.0,2775,1
20109,20,2014,325.1445086705202,9.0,2768,1
20109,20,2015,322.9278794402584,9.0,2787,1
20109,20,2016,354.86160397444996,10.0,2818,1
20109,20,2017,390.9026297085999,11.0,2814,1
20109,20,2018,355.6187766714083,10.0,2812,1
20109,20,2019,178.9549033643522,5.0,2794,1
20109,20,2020,364.56434560699967,10.0,2743,1
20109,20,2021,368.5956505713233,10.0,2713,1
20109,20,2022,369.5491500369549,10.0,2706,1
20109,20,2023,336.07169529499623,9.0,2678,1
20109,20,2024,334.075723830735,9.0,2694,1
20111,20,2009,236.84755898984517,80.0,33777,1
20111,20,2010,240.72753209700426,81.0,33648,1
20111,20,2011,225.84096041840007,76.0,33652,1
20111,20,2012,244.41132637853948,82.0,33550,1
20111,20,2013,229.99492219002957,77.0,33479,1
20111,20,2014,238.3610415472347,79.0,33143,1
20111,20,2015,223.34228714574593,74.0,33133,1
20111,20,2016,236.74668105127515,79.0,33369,1
20111,20,2017,231.5302041675437,77.0,33257,1
20111,20,2018,228.22822822822823,76.0,33300,1
20111,20,2019,219.9126374453984,73.0,33195,1
20111,20,2020,155.7001837262168,50.0,32113,1
20111,20,2021,218.51782481113815,70.0,32034,1
20111,20,2022,93.76758142151654,30.0,31994,1
20111,20,2023,220.03904918337622,71.0,32267,1
20111,20,2024,227.55227552275522,74.0,32520,1
20113,20,2009,205.32475532133327,60.0,29222,1
20113,20,2010,199.12112057127166,58.0,29128,1
20113,20,2011,198.94354119503328,58.0,29154,1
20113,20,2012,208.75397830327503,61.0,29221,1
20113,20,2013,210.77681455039945,62.0,29415,1
20113,20,2014,197.25913621262458,57.0,28896,1
20113,20,2015,198.9667690589221,57.0,28648,1
20113,20,2016,228.63976924970981,65.0,28429,1
20113,20,2017,237.04116847352458,68.0,28687,1
20113,20,2018,224.3409983174425,64.0,28528,1
20113,20,2019,252.25982762245113,72.0,28542,1
20113,20,2020,228.59793267956536,69.0,30184,1
20113,20,2021,225.41187390194582,68.0,30167,1
20113,20,2022,212.58220952634025,64.0,30106,1
20113,20,2023,198.43894695065487,60.0,30236,1
20113,20,2024,240.6540515593064,73.0,30334,1
20115,20,2009,158.052789631737,20.0,12654,1
20115,20,2010,157.8407386946571,20.0,12671,1
20115,20,2011,151.45476285372658,19.0,12545,1
20115,20,2012,177.7634130575307,22.0,12376,1
20115,20,2013,172.06063088897994,21.0,12205,1
20115,20,2014,164.09583196586806,20.0,12188,1
20115,20,2015,174.23048203766697,21.0,12053,1
20115,20,2016,174.75243405176002,21.0,12017,1
20115,20,2017,175.80577647551277,21.0,11945,1
20115,20,2018,159.35586681204396,19.0,11923,1
20115,20,2019,159.87882867721305,19.0,11884,1
20115,20,2020,195.1302282175278,23.0,11787,1
20115,20,2021,161.78474114441417,19.0,11744,1
20115,20,2022,177.96610169491524,21.0,11800,1
20115,20,2023,161.45479265805577,19.0,11768,1
20115,20,2024,94.25878320479863,11.0,11670,1
20117,20,2009,167.96759213516452,17.0,10121,1
20117,20,2010,187.91415290277916,19.0,10111,1
20117,20,2011,170.28949213663228,17.0,9983,1
20117,20,2012,189.50728106922003,19.0,10026,1
20117,20,2013,210.56853504462046,21.0,9973,1
20117,20,2014,191.0507792860734,19.0,9945,1
20117,20,2015,192.99136617572373,19.0,9845,1
20117,20,2016,214.52650934722647,21.0,9789,1
20117,20,2017,216.78538247135336,21.0,9687,1
20117,20,2018,205.8672156459084,20.0,9715,1
20117,20,2019,216.33872463170906,21.0,9707,1
20117,20,2020,209.53901416882857,21.0,10022,1
20117,20,2021,209.51810835079317,21.0,10023,1
20117,20,2022,219.8461077245928,22.0,10007,1
20117,20,2023,220.81702298504464,22.0,9963,1
20117,20,2024,221.10552763819095,22.0,9950,1
20119,20,2009,177.6988005330964,8.0,4502,1
20119,20,2010,174.06440382941688,8.0,4596,1
20119,20,2011,177.03031644169064,8.0,4519,1
20119,20,2012,182.7318410232983,8.0,4378,1
20119,20,2013,186.65422305179655,8.0,4286,1
20119,20,2014,206.56414964425065,9.0,4357,1
20119,20,2015,162.75284817484308,7.0,4301,1
20119,20,2016,236.0717658168083,10.0,4236,1
20119,20,2017,189.12529550827423,8.0,4230,1
20119,20,2018,268.42362127867256,11.0,4098,1
20119,20,2019,74.38631291842302,3.0,4033,1
20119,20,2020,73.8552437223043,3.0,4062,1
20119,20,2021,175.08754377188595,7.0,3998,1
20119,20,2022,230.47375160051217,9.0,3905,1
20119,20,2023,204.5512656609563,8.0,3911,1
20119,20,2024,256.9373072970195,10.0,3892,1
20121,20,2009,191.0926182770843,62.0,32445,1
20121,20,2010,191.594185268536,63.0,32882,1
20121,20,2011,174.11491584445733,57.0,32737,1
20121,20,2012,183.66035079127002,60.0,32669,1
20121,20,2013,176.64615946884328,58.0,32834,1
20121,20,2014,173.4209565534867,57.0,32868,1
20121,20,2015,180.10867574332988,59.0,32758,1
20121,20,2016,191.35558727940955,63.0,32923,1
20121,20,2017,224.35609799874362,75.0,33429,1
20121,20,2018,219.34374722115186,74.0,33737,1
20121,20,2019,172.3281829599556,59.0,34237,1
20121,20,2020,75.98118004617318,26.0,34219,1
20121,20,2021,161.65815074622557,56.0,34641,1
20121,20,2022,210.0175494116632,73.0,34759,1
20121,20,2023,223.58701497183935,79.0,35333,1
20121,20,2024,232.25228754512128,83.0,35737,1
20123,20,2009,280.3738317757009,18.0,6420,1
20123,20,2010,284.0909090909091,18.0,6336,1
20123,20,2011,238.70146403564607,15.0,6284,1
20123,20,2012,253.92794794477066,16.0,6301,1
20123,20,2013,269.4563322238073,17.0,6309,1
20123,20,2014,240.07682458386682,15.0,6248,1
20123,20,2015,238.32221163012395,15.0,6294,1
20123,20,2016,241.6626389560174,15.0,6207,1
20123,20,2017,244.4190972788007,15.0,6137,1
20123,20,2018,229.13256955810147,14.0,6110,1
20123,20,2019,133.8016390700786,8.0,5979,1
20123,20,2020,276.91242644513676,16.0,5778,1
20123,20,2021,295.6521739130435,17.0,5750,1
20123,20,2022,121.23311395912711,7.0,5774,1
20123,20,2023,241.8379685610641,14.0,5789,1
20123,20,2024,241.25452352231602,14.0,5803,1
20125,20,2009,219.16884430582482,78.0,35589,1
20125,20,2010,217.82794421341484,77.0,35349,1
20125,20,2011,230.02386497599124,80.0,34779,1
20125,20,2012,226.27059642608495,78.0,34472,1
20125,20,2013,214.84148182557192,74.0,34444,1
20125,20,2014,228.8061014960399,78.0,34090,1
20125,20,2015,200.3828209115923,67.0,33436,1
20125,20,2016,240.4211935847104,79.0,32859,1
20125,20,2017,222.29083050324172,72.0,32390,1
20125,20,2018,162.0392010220934,52.0,32091,1
20125,20,2019,251.34311476954977,80.0,31829,1
20125,20,2020,171.97452229299364,54.0,31400,1
20125,20,2021,169.9807568954458,53.0,31180,1
20125,20,2022,177.9647306261123,55.0,30905,1
20125,20,2023,240.60345948757967,74.0,30756,1
20125,20,2024,292.19606684395416,89.0,30459,1
20127,20,2009,218.19402484055053,13.0,5958,1
20127,20,2010,236.56640757012502,14.0,5918,1
20127,20,2011,204.63847203274216,12.0,5864,1
20127,20,2012,239.3571550692426,14.0,5849,1
20127,20,2013,227.312467214548,13.0,5719,1
20127,20,2014,229.51977401129943,13.0,5664,1
20127,20,2015,230.98791755508174,13.0,5628,1
20127,20,2016,251.88916876574308,14.0,5558,1
20127,20,2017,274.37351381013355,15.0,5467,1
20127,20,2018,233.9391758142883,13.0,5557,1
20127,20,2019,266.9039145907473,15.0,5620,1
20127,20,2020,260.707635009311,14.0,5370,1
20127,20,2021,129.91833704528582,7.0,5388,1
20127,20,2022,297.6190476190476,16.0,5376,1
20127,20,2023,302.5146530535073,16.0,5289,1
20127,20,2024,284.14472437961734,15.0,5279,1
20129,20,2009,278.98326100433974,9.0,3226,1
20129,20,2010,339.5061728395062,11.0,3240,1
20129,20,2011,314.86146095717885,10.0,3176,1
20129,20,2012,223.8567316917173,7.0,3127,1
20129,20,2013,288.83183568677794,9.0,3116,1
20129,20,2014,295.95527786912197,9.0,3041,1
20129,20,2015,304.7748052827633,9.0,2953,1
20129,20,2016,286.7383512544803,8.0,2790,1
20129,20,2017,327.63014197306154,9.0,2747,1
20129,20,2018,297.06646862235425,8.0,2693,1
20129,20,2019,309.23850019327404,8.0,2587,1
20129,20,2020,1072.881982981872,29.0,2703,1
20129,20,2021,261.7801047120419,7.0,2674,1
20129,20,2022,0.0,0.0,2600,1
20129,20,2023,347.22222222222223,9.0,2592,1
20129,20,2024,0.0,0.0,2485,1
20131,20,2009,177.07820954254797,18.0,10165,1
20131,20,2010,177.18279358204546,18.0,10159,1
20131,20,2011,188.34258524980174,19.0,10088,1
20131,20,2012,188.73547233535314,19.0,10067,1
20131,20,2013,178.359096313912,18.0,10092,1
20131,20,2014,158.62000594825022,16.0,10087,1
20131,20,2015,158.51000594412523,16.0,10094,1
20131,20,2016,178.4121320249777,18.0,10089,1
20131,20,2017,208.74751491053678,21.0,10060,1
20131,20,2018,217.28395061728395,22.0,10125,1
20131,20,2019,185.71009676473463,19.0,10231,1
20131,20,2020,136.41235506187274,14.0,10263,1
20131,20,2021,185.7645678529527,19.0,10228,1
20131,20,2022,39.404984730568415,4.0,10151,1
20131,20,2023,158.51000594412523,16.0,10094,1
20131,20,2024,129.19896640826875,13.0,10062,1
20133,20,2009,211.25060357315306,35.0,16568,1
20133,20,2010,200.30349013657056,33.0,16475,1
20133,20,2011,212.80476682677693,35.0,16447,1
20133,20,2012,225.3349573690621,37.0,16420,1
20133,20,2013,244.15552707074406,40.0,16383,1
20133,20,2014,214.39509954058192,35.0,16325,1
20133,20,2015,208.75544913120893,34.0,16287,1
20133,20,2016,235.62968934085697,38.0,16127,1
20133,20,2017,217.47234994407856,35.0,16094,1
20133,20,2018,218.408736349454,35.0,16025,1
20133,20,2019,218.654338726807,35.0,16007,1
20133,20,2020,213.76925495127318,34.0,15905,1
20133,20,2021,215.31251978975365,34.0,15791,1
20133,20,2022,211.7692357055766,33.0,15583,1
20133,20,2023,207.10633615947188,32.0,15451,1
20133,20,2024,231.48148148148147,36.0,15552,1
20135,20,2009,226.904376012966,7.0,3085,1
20135,20,2010,193.29896907216497,6.0,3104,1
20135,20,2011,256.5747273893521,8.0,3118,1
20135,20,2012,259.99350016249593,8.0,3077,1
20135,20,2013,259.1512795594428,8.0,3087,1
20135,20,2014,291.3564260278407,9.0,3089,1
20135,20,2015,264.9006622516556,8.0,3020,1
20135,20,2016,270.5444707473791,8.0,2957,1
20135,20,2017,280.1120448179272,8.0,2856,1
20135,20,2018,143.0615164520744,4.0,2796,1
20135,20,2019,218.1818181818182,6.0,2750,1
20135,20,2020,261.29152668906306,7.0,2679,1
20135,20,2021,263.35590669676446,7.0,2658,1
20135,20,2022,262.0741295394983,7.0,2671,1
20135,20,2023,265.2519893899204,7.0,2639,1
20135,20,2024,229.27015666794037,6.0,2617,1
20137,20,2009,195.03546099290782,11.0,5640,1
20137,20,2010,194.20903954802262,11.0,5664,1
20137,20,2011,141.44271570014143,8.0,5656,1
20137,20,2012,196.92087361260295,11.0,5586,1
20137,20,2013,195.93872461702884,11.0,5614,1
20137,20,2014,180.70112034694614,10.0,5534,1
20137,20,2015,198.6994219653179,11.0,5536,1
20137,20,2016,200.32780914223275,11.0,5491,1
20137,20,2017,202.91459140380002,11.0,5421,1
20137,20,2018,202.98948145414283,11.0,5419,1
20137,20,2019,93.26618168252192,5.0,5361,1
20137,20,2020,91.7094644167278,5.0,5452,1
20137,20,2021,223.46368715083798,12.0,5370,1
20137,20,2022,244.26907177752724,13.0,5322,1
20137,20,2023,169.36394429808055,9.0,5314,1
20137,20,2024,93.72071227741331,5.0,5335,1
20139,20,2009,239.307848070197,39.0,16297,1
20139,20,2010,233.50129040186803,38.0,16274,1
20139,20,2011,250.90263753748243,41.0,16341,1
20139,20,2012,265.82591493570726,43.0,16176,1
20139,20,2013,279.8507462686567,45.0,16080,1
20139,20,2014,294.3018159048215,47.0,15970,1
20139,20,2015,302.55278915852506,48.0,15865,1
20139,20,2016,240.33900449054457,38.0,15811,1
20139,20,2017,246.18103774775912,39.0,15842,1
20139,20,2018,87.84038147822812,14.0,15938,1
20139,20,2019,94.04978368549753,15.0,15949,1
20139,20,2020,241.42312579415503,38.0,15740,1
20139,20,2021,272.94655325631584,43.0,15754,1
20139,20,2022,286.8068833652008,45.0,15690,1
20139,20,2023,69.62906697050259,11.0,15798,1
20139,20,2024,260.53250301836437,41.0,15737,1
20141,20,2009,332.22591362126246,13.0,3913,1
20141,20,2010,363.6363636363636,14.0,3850,1
20141,20,2011,365.24915210018264,14.0,3833,1
20141,20,2012,315.04331845628775,12.0,3809,1
20141,20,2013,342.10526315789474,13.0,3800,1
20141,20,2014,319.8294243070362,12.0,3752,1
20141,20,2015,329.57978577313924,12.0,3641,1
20141,20,2016,334.44816053511704,12.0,3588,1
20141,20,2017,339.07883582933033,12.0,3539,1
20141,20,2018,289.10089621277825,10.0,3459,1
20141,20,2019,292.3121894182988,10.0,3421,1
20141,20,2020,200.5156115726153,7.0,3491,1
20141,20,2021,86.03383997705764,3.0,3487,1
20141,20,2022,315.3669724770642,11.0,3488,1
20141,20,2023,348.83720930232556,12.0,3440,1
20141,20,2024,298.2403817476886,10.0,3353,1
20143,20,2009,163.55904481517828,10.0,6114,1
20143,20,2010,164.04199475065616,10.0,6096,1
20143,20,2011,164.90765171503958,10.0,6064,1
20143,20,2012,165.8649859014762,10.0,6029,1
20143,20,2013,148.90800794176042,9.0,6044,1
20143,20,2014,149.2537313432836,9.0,6030,1
20143,20,2015,151.66835187057634,9.0,5934,1
20143,20,2016,169.3480101608806,10.0,5905,1
20143,20,2017,154.71892728210418,9.0,5817,1
20143,20,2018,173.85257301808068,10.0,5752,1
20143,20,2019,175.31556802244037,10.0,5704,1
20143,20,2020,174.48961786773685,10.0,5731,1
20143,20,2021,154.24164524421596,9.0,5835,1
20143,20,2022,188.5822046974113,11.0,5833,1
20143,20,2023,119.82197877439233,7.0,5842,1
20143,20,2024,119.59678797198018,7.0,5853,1
20145,20,2009,230.98022231846397,16.0,6927,1
20145,20,2010,243.55300859598856,17.0,6980,1
20145,20,2011,214.96130696474634,15.0,6978,1
20145,20,2012,233.13419787265045,16.0,6863,1
20145,20,2013,218.56331050560982,15.0,6863,1
20145,20,2014,205.21841102316037,14.0,6822,1
20145,20,2015,265.918156300783,18.0,6769,1
20145,20,2016,297.6633427593392,20.0,6719,1
20145,20,2017,255.06376594148537,17.0,6665,1
20145,20,2018,243.420051726761,16.0,6573,1
20145,20,2019,265.04521359526035,17.0,6414,1
20145,20,2020,272.08706786171575,17.0,6248,1
20145,20,2021,288.46153846153845,18.0,6240,1
20145,20,2022,308.79245896310744,19.0,6153,1
20145,20,2023,247.19841793012526,15.0,6068,1
20145,20,2024,316.0345974717232,19.0,6012,1
20147,20,2009,266.9039145907473,15.0,5620,1
20147,20,2010,266.33522727272725,15.0,5632,1
20147,20,2011,288.7565421404079,16.0,5541,1
20147,20,2012,235.464589748234,13.0,5521,1
20147,20,2013,287.7697841726619,16.0,5560,1
20147,20,2014,236.62176920276664,13.0,5494,1
20147,20,2015,239.85239852398524,13.0,5420,1
20147,20,2016,259.163272861903,14.0,5402,1
20147,20,2017,279.3296089385475,15.0,5370,1
20147,20,2018,170.58377558756635,9.0,5276,1
20147,20,2019,171.95261750095528,9.0,5234,1
20147,20,2020,161.3228473482557,8.0,4959,1
20147,20,2021,186.79950186799502,9.0,4818,1
20147,20,2022,166.9449081803005,8.0,4792,1
20147,20,2023,167.99664006719865,8.0,4762,1
20147,20,2024,169.02598774561588,8.0,4733,1
20149,20,2009,202.77280015090068,43.0,21206,1
20149,20,2010,193.30786578911034,42.0,21727,1
20149,20,2011,163.4283639004903,36.0,22028,1
20149,20,2012,179.123191975281,40.0,22331,1
20149,20,2013,181.62487817843538,41.0,22574,1
20149,20,2014,180.2990325417766,41.0,22740,1
20149,20,2015,181.63733079617697,42.0,23123,1
20149,20,2016,182.1647955941538,43.0,23605,1
20149,20,2017,171.43335005853822,41.0,23916,1
20149,20,2018,173.48919823206245,42.0,24209,1
20149,20,2019,188.6560308411598,46.0,24383,1
20149,20,2020,177.01900003933756,45.0,25421,1
20149,20,2021,169.98918250656777,44.0,25884,1
20149,20,2022,167.10341422657703,44.0,26331,1
20149,20,2023,181.09107371915792,48.0,26506,1
20149,20,2024,171.15642208662004,46.0,26876,1
20151,20,2009,2047.7815699658702,198.0,9669,1
20151,20,2010,2084.8459703350272,201.0,9641,1
20151,20,2011,2125.6739941932806,205.0,9644,1
20151,20,2012,2059.8483295757324,201.0,9758,1
20151,20,2013,2045.4080589077523,200.0,9778,1
20151,20,2014,1986.0769860769863,194.0,9768,1
20151,20,2015,1990.306280292874,193.0,9697,1
20151,20,2016,1977.6080359945588,189.0,9557,1
20151,20,2017,2094.736842105263,199.0,9500,1
20151,20,2018,1970.0214132762312,184.0,9340,1
20151,20,2019,2313.400261894369,212.0,9164,1
20151,20,2020,2221.2495896706423,203.0,9139,1
20151,20,2021,2148.7783595113438,197.0,9168,1
20151,20,2022,2103.52422907489,191.0,9080,1
20151,20,2023,1976.5015921818383,180.0,9107,1
20151,20,2024,1838.6779030316297,168.0,9137,1
20153,20,2009,195.46520719311962,5.0,2558,1
20153,20,2010,200.3205128205128,5.0,2496,1
20153,20,2011,199.3620414673046,5.0,2508,1
20153,20,2012,159.42606616181746,4.0,2509,1
20153,20,2013,195.08388607101054,5.0,2563,1
20153,20,2014,196.61816751867872,5.0,2543,1
20153,20,2015,199.52114924181961,5.0,2506,1
20153,20,2016,200.0,5.0,2500,1
20153,20,2017,161.74686615446825,4.0,2473,1
20153,20,2018,199.84012789768187,5.0,2502,1
20153,20,2019,237.15415019762847,6.0,2530,1
20153,20,2020,116.55011655011656,3.0,2574,1
20153,20,2021,273.33073018352206,7.0,2561,1
20153,20,2022,0.0,0.0,2531,1
20153,20,2023,80.64516129032258,2.0,2480,1
20153,20,2024,123.35526315789473,3.0,2432,1
20155,20,2009,207.17801732195153,133.0,64196,1
20155,20,2010,232.37080183418018,150.0,64552,1
20155,20,2011,194.01201322385882,125.0,64429,1
20155,20,2012,199.3614204501207,128.0,64205,1
20155,20,2013,204.4351503612728,131.0,64079,1
20155,20,2014,243.3242806235381,155.0,63701,1
20155,20,2015,253.16057613686397,161.0,63596,1
20155,20,2016,253.22866548493286,160.0,63184,1
20155,20,2017,226.42472175271868,142.0,62714,1
20155,20,2018,205.3552806789559,128.0,62331,1
20155,20,2019,219.36191490048068,136.0,61998,1
20155,20,2020,203.5738520696675,126.0,61894,1
20155,20,2021,214.5539066690506,132.0,61523,1
20155,20,2022,216.21094385018046,133.0,61514,1
20155,20,2023,188.86663735977467,116.0,61419,1
20155,20,2024,197.01385609847438,121.0,61417,1
20157,20,2009,218.03766105054507,11.0,5045,1
20157,20,2010,243.0133657351154,12.0,4938,1
20157,20,2011,265.7399836467702,13.0,4892,1
20157,20,2012,269.37422295897227,13.0,4826,1
20157,20,2013,272.70820222362073,13.0,4767,1
20157,20,2014,316.3889474794347,15.0,4741,1
20157,20,2015,319.9658703071672,15.0,4688,1
20157,20,2016,300.49366816913505,14.0,4659,1
20157,20,2017,257.8427159432746,12.0,4654,1
20157,20,2018,300.94582975064486,14.0,4652,1
20157,20,2019,301.98446937014666,14.0,4636,1
20157,20,2020,0.0,0.0,4672,1
20157,20,2021,276.6546073632688,13.0,4699,1
20157,20,2022,280.2932298404485,13.0,4638,1
20157,20,2023,260.41666666666663,12.0,4608,1
20157,20,2024,260.134402774767,12.0,4613,1
20159,20,2009,199.06439733253706,20.0,10047,1
20159,20,2010,197.72614928324268,20.0,10115,1
