state,state_abbr,year,relinquishment,violent,violenth,violentpartial,dealer,dealerh,residential,theft,ammlicense,ammrecords,permit,permith,registration,registrationh,defactoreg,defactoregh,ammpermit,age21handgunsale,age18longgunsale,age21longgunsale,age21handgunpossess,age18longgunpossess,age21longgunpossess,loststolen,amm18,amm21h,universal,universalh,gunshow,gunshowh,universalpermit,universalpermith,ammbackground,statechecks,statechecksh,waiting,waitingh,assault,onefeature,assaultlist,assaultregister,assaulttransfer,magazine,tenroundlimit,magazinepreowned,onepermonth,gvro,gvrolawenforcement,college,collegeconcealed,elementary,opencarryh,opencarryl,opencarrypermith,opencarrypermitl,permitconcealed,mayissue,nosyg,locked,liability,mcdv,mcdvsurrender,mcdvremovalallowed,mcdvremovalrequired,incidentremoval,incidentall,dvro,exparte,dvrosurrender,expartesurrender,dvroremoval,stalking,lawtotal,population,violent_crime,violent_rate,property_crime,property_rate,unemployment_rate,pcpi_nominal,pcpi_real_2024,ln_population,ln_pcpi_real_2024,nics_total,nics_handgun,nics_long_gun,nics_multiple,nics_permit,nics_permit_recheck,nics_other,nics_total_per_100k
Virginia,VA,2002,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7286873.0,21256.0,291.70262745075973,207783.0,2851.4700338540274,4.191666666666666,34495.0,60161.33205615271,15.801585068203577,11.00478510026943,191789.0,69145.0,120780.0,1864.0,0.0,0.0,0.0,2631.979451268054
Virginia,VA,2003,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7366977.0,20490.0,278.1330795521691,200449.0,2720.912526264165,4.108333333333333,36151.0,61633.16534329711,15.8125180036294,11.028955403067325,200270.0,72882.0,125201.0,2186.0,1.0,0.0,0.0,2718.482764368614
Virginia,VA,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7475575.0,20608.0,275.6711022229059,200368.0,2680.3021841129275,3.716666666666667,38082.0,63238.362078609556,15.827151597359519,11.054666390902758,213062.0,80005.0,130520.0,2532.0,0.0,0.0,0.0,2850.108520080395
Virginia,VA,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7577105.0,21434.0,282.87848723226085,200404.0,2644.8623847762437,3.4916666666666667,40027.0,64303.84013571185,15.840641758544825,11.071374630615225,221725.0,89812.0,129074.0,2836.0,3.0,0.0,0.0,2926.2495372573035
Virginia,VA,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7673725.0,21683.0,282.5615981808053,190257.0,2479.3304425165093,3.0749999999999997,42164.0,65622.538550461,15.85331271385895,11.091674491387991,238862.0,103742.0,132077.0,3038.0,0.0,0.0,0.0,3112.725566787968
Virginia,VA,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7751000.0,21035.0,271.3843375048381,191763.0,2474.04205908915,3.0749999999999997,44020.0,66599.38168825585,15.863332425263648,11.106450572525262,241538.0,114206.0,124081.0,3228.0,0.0,0.0,0.0,3116.217262288737
Virginia,VA,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7833496.0,20031.0,255.70958356269028,196726.0,2511.343594226639,4.075,45383.0,66138.36380853495,15.873919456188116,11.099504247925205,278974.0,137088.0,137713.0,4167.0,0.0,0.0,0.0,3561.296259039387
Virginia,VA,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7925937.0,18195.0,229.56276336791476,194020.0,2447.9124676363185,6.766666666666667,44091.0,64461.992188058306,15.885651104177082,11.073831060694806,296463.0,148246.0,143801.0,4416.0,0.0,0.0,0.0,3740.415801942407
Virginia,VA,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8024004.0,17184.0,214.15742065931175,187403.0,2335.52974300611,6.808333333333334,45442.0,65367.400333369755,15.89794810712827,11.087778947319272,320783.0,169736.0,145468.0,5579.0,0.0,0.0,0.0,3997.792124729748
Virginia,VA,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8102437.0,16014.0,197.64423962815138,182902.0,2257.3702208360273,6.283333333333334,47563.0,66335.70555775384,15.907675438589642,11.102483576576262,331468.0,175556.0,149404.0,6424.0,0.0,0.0,84.0,4090.9667054492375
Virginia,VA,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8187456.0,15676.0,191.46362435413394,178434.0,2179.358276856694,5.816666666666666,49049.0,67018.78943809385,15.918113784865403,11.112728298431866,448754.0,235889.0,203068.0,0.0,0.0,0.0,9797.0,5480.994340610808
Virginia,VA,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8255861.0,16355.0,198.1016880008033,171558.0,2078.014637116589,5.5249999999999995,48195.0,64900.49180785292,15.92643393032144,11.080610480596487,498426.0,257928.0,229551.0,0.0,0.0,0.0,10947.0,6037.238272301339
Virginia,VA,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8315430.0,16522.0,198.69086745965032,161934.0,1947.3917764926168,5.066666666666666,49760.0,65942.67694625746,15.933623383042349,11.096541112499567,419764.0,221407.0,187656.0,0.0,732.0,0.0,9969.0,5048.013151454585
Virginia,VA,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8367303.0,16705.0,199.64617033708473,157803.0,1885.948196210894,4.375,51617.0,68320.83842770499,15.939842168318702,11.131970100455431,462997.0,262120.0,184030.0,0.0,6028.0,0.0,10728.0,5533.407837627011
Virginia,VA,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,8417651.0,18495.0,219.71687825974254,157292.0,1868.5973082039159,4.0,52656.0,68823.82445118426,15.945841368674406,11.139305249606084,528369.0,295963.0,209975.0,0.0,9817.0,0.0,12547.0,6276.917396551604
Virginia,VA,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,8471011.0,17811.0,210.25825606884467,152515.0,1800.4344463724578,3.625,54377.0,69589.97886282013,15.952160421960832,11.150375854100096,520827.0,292199.0,198004.0,0.0,11835.0,1.0,18622.0,6148.345221131221
Virginia,VA,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,8510920.0,17357.0,203.93799965221152,142931.0,1679.3836624007745,3.0,56130.0,70123.11093809427,15.956860602814405,11.15800770396795,476760.0,253744.0,168859.0,0.0,18450.0,305.0,34835.0,5601.744582254328
Virginia,VA,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,8556642.0,17916.0,209.38120351418232,140944.0,1647.18823108411,2.725,58362.0,71613.01546141232,15.962218381432557,11.179032116616044,512766.0,281144.0,173799.0,4.0,10353.0,2604.0,44048.0,5992.607847798237
Virginia,VA,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,15,8637303.0,17925.0,207.53005886212398,125114.0,1448.5308666374215,6.516666666666667,61400.0,74408.49752548798,15.97160093927264,11.217325428351513,823513.0,480071.0,259191.0,0.0,7859.0,4787.0,69494.0,9534.376645117116
Virginia,VA,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,16,8660007.0,19526.0,225.47325885533348,125478.0,1448.936473146038,3.841666666666667,66971.0,77530.40935995875,15.97422608885238,11.258425517219171,655339.0,365793.0,219649.0,0.0,10185.0,6336.0,48080.0,7567.418825412035
Virginia,VA,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,16,8681038.0,20624.0,237.575276136333,148845.0,1714.5991066966876,2.6999999999999997,69673.0,74690.08647658548,15.976651664740242,11.221102651157183,567504.0,318410.0,192081.0,1.0,4690.0,2113.0,43642.0,6537.282753514039
Virginia,VA,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,16,8732034.0,21101.0,241.65045623963442,145881.0,1670.6416855454295,2.6999999999999997,73681.0,75856.1439111747,15.982508890368624,11.236593982302812,541716.0,293705.0,192876.0,0.0,4148.0,2096.0,42235.0,6203.777951391394
Virginia,VA,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,16,8819642.0,19200.0,217.69591101316811,138307.0,1568.1702273176168,2.9250000000000003,77093.0,77093.0,15.992491837590034,11.252767764249366,527538.0,278554.0,191603.0,1.0,4239.0,1505.0,44435.0,5981.399245003368
Washington,WA,1999,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,13,5756361.0,21716.0,377.25222584198593,280793.0,4877.960225218676,4.8500000000000005,30786.0,57974.05758279139,15.565816062187453,10.967750906412332,133674.0,29640.0,88327.0,1892.0,12977.0,0.0,0.0,2322.196262534612
Washington,WA,2000,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,13,5910512.0,21788.0,368.6313469966731,279144.0,4722.8395780264045,5.058333333333334,32538.0,59277.61281711271,15.592243018455594,10.989986989542269,134255.0,34495.0,77732.0,1762.0,20104.0,0.0,0.0,2271.461423308167
Washington,WA,2001,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,13,5985722.0,21258.0,355.1451270206,287234.0,4798.652526796266,6.05,32986.0,58447.52775147094,15.604887524619038,10.975884669195944,161380.0,40469.0,82660.0,2097.0,32748.0,0.0,0.0,2696.0824441896902
Washington,WA,2002,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,13,6052349.0,20964.0,346.37791046088057,288967.0,4774.460296324617,7.1499999999999995,33222.0,57941.144327279464,15.615957019114692,10.967183021340242,193439.0,43246.0,74411.0,2881.0,50549.0,0.0,0.0,3196.097911736418
Washington,WA,2003,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,13,6104115.0,21272.0,348.4862260950195,291542.0,4776.155101927143,7.266666666666667,34267.0,58421.16889764493,15.624473691873806,10.975433584259964,213916.0,52210.0,80915.0,3128.0,54061.0,0.0,0.0,3504.4556008528675
Washington,WA,2004,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,13,6178645.0,21330.0,345.2213227981216,300837.0,4868.980172837249,6.25,36309.0,60294.14654462041,15.636609549730407,11.006990305774945,203432.0,55820.0,86352.0,3173.0,34659.0,0.0,0.0,3292.5018349492484
Washington,WA,2005,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,13,6257305.0,21745.0,347.5138258403578,307661.0,4916.829210019329,5.575,37202.0,59765.444842949815,15.649260139197628,10.998182927486084,219559.0,62214.0,92216.0,3265.0,40050.0,0.0,0.0,3508.842864460019
Washington,WA,2006,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,13,6370753.0,22303.0,350.0842051167264,288456.0,4527.816413538557,4.991666666666666,39744.0,61856.13727704966,15.667228230923119,11.032566601306062,255387.0,70278.0,96733.0,3182.0,64972.0,0.0,0.0,4008.7411958994485
Washington,WA,2007,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,13,6461587.0,21768.0,336.88318365132284,261776.0,4051.264805379855,4.608333333333333,42524.0,64336.031506392355,15.681385511222599,11.071875118853304,276156.0,79340.0,96921.0,3462.0,77723.0,0.0,0.0,4273.810752683513
Washington,WA,2008,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,13,6562231.0,21888.0,333.5451007439391,249283.0,3798.753807965614,5.2,44098.0,64265.68466669843,15.696841194565692,11.070781092291238,316589.0,97464.0,113027.0,4628.0,82055.0,0.0,0.0,4824.411088241179
Washington,WA,2009,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,13,6667426.0,22412.0,336.14171345883705,245215.0,3677.8060978854505,9.041666666666666,41679.0,60935.596207980816,15.712744436364042,11.017572785536984,336732.0,111756.0,111328.0,6684.0,83867.0,0.0,1612.0,5050.404758897962
Washington,WA,2010,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,13,6743009.0,21138.0,313.4802281889287,249426.0,3699.0311002106037,9.991666666666667,42327.0,60886.5356698768,15.724016822433313,11.016767340089592,335342.0,117336.0,103848.0,4487.0,80101.0,0.0,4031.0,4973.180370959019
Washington,WA,2011,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,13,6827479.0,20152.0,295.1601901668244,244209.0,3576.8546486924383,9.433333333333334,44279.0,61755.53910375255,15.736466056528855,11.030938952552294,394410.0,137157.0,116763.0,5038.0,101640.0,0.0,5362.0,5776.80282868684
Washington,WA,2012,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,13,6898599.0,20553.0,297.9300579726405,254377.0,3687.371885219013,8.441666666666666,47053.0,64291.52682889824,15.746828905473109,11.071183125942206,519209.0,183670.0,154850.0,6479.0,132907.0,0.0,9359.0,7526.29628131741
Washington,WA,2013,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,13,6966252.0,20223.0,290.2995757259427,259139.0,3719.9199799260778,6.625,47448.0,63894.56448384699,15.756587904964352,11.064989573896982,561122.0,199142.0,159388.0,6750.0,152569.0,0.0,11676.0,8054.86221285133
Washington,WA,2014,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,23,7057531.0,20185.0,286.0065368469512,261257.0,3701.8186671797826,5.933333333333334,50259.0,66603.95901611642,15.769605831590393,11.106519299448149,482115.0,167432.0,130056.0,6636.0,132184.0,0.0,13687.0,6831.213352091546
Washington,WA,2015,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,23,7167287.0,20505.0,286.0915155204473,249474.0,3480.731272516365,5.441666666666666,52408.0,69367.81487337821,15.785037758823377,11.147178276292308,502280.0,183549.0,129667.0,6814.0,126583.0,0.0,15639.0,7007.95154428726
Washington,WA,2016,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,25,7299961.0,22101.0,302.7550421159784,254994.0,3493.0871548491837,5.191666666666666,54296.0,70967.38021121052,15.803379563638595,11.169975616806557,713996.0,214106.0,151029.0,8028.0,268274.0,652.0,23732.0,9780.819376980233
Washington,WA,2017,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,25,7427951.0,22483.0,302.6810489191434,235206.0,3166.499078951921,4.6499999999999995,56800.0,72690.85825639854,15.820760604771694,11.193970909485584,579678.0,198632.0,138087.0,7790.0,159260.0,713.0,22861.0,7804.009477176142
Washington,WA,2018,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,25,7526793.0,23719.0,315.1275715965618,223256.0,2966.150391009823,4.3999999999999995,59824.0,74738.01868449227,15.833979612642096,11.2217441932486,627301.0,202826.0,148345.0,9382.0,177654.0,736.0,33596.0,8334.240094021452
Washington,WA,2019,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,29,7614024.0,23095.0,303.3218702751659,207539.0,2725.746596018085,4.183333333333334,63431.0,77832.92525500916,15.845502368007871,11.262319824432907,607170.0,206107.0,128716.0,8215.0,172462.0,2487.0,46455.0,7974.364147000325
Washington,WA,2020,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,29,7726812.0,22596.0,292.4362596113378,210223.0,2720.6951586242812,8.700000000000001,67619.0,81945.08459569987,15.860206916349256,11.3138046018447,781471.0,331470.0,177262.0,772.0,178713.0,5416.0,55758.0,10113.757135543094
Washington,WA,2021,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,29,7744316.0,25987.0,335.5622368715326,234972.0,3034.122058035855,5.191666666666667,73628.0,85237.02767399386,15.86246971289114,11.353191215520038,736846.0,282581.0,169182.0,811.0,206581.0,3981.0,43501.0,9514.668564660842
Washington,WA,2022,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,31,7786828.0,29504.0,378.89625916997267,262437.0,3370.2683557412593,4.058333333333334,75580.0,81022.44392950398,15.867944146219633,11.302481480822896,706260.0,277473.0,152154.0,1068.0,195374.0,3338.0,47974.0,9069.93194147861
Washington,WA,2023,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,37,7838655.0,28231.0,360.1510718356657,227166.0,2898.022683738473,4.2,80472.0,82847.62167750235,15.874577821486707,11.324758316075773,644741.0,219088.0,139710.0,1469.0,175820.0,4385.0,71784.0,8225.148319450213
Washington,WA,2024,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,40,7927958.0,25950.0,327.32262204214504,196288.0,2475.8960630215242,4.508333333333334,83938.0,83938.0,15.885906057298817,11.337833710060957,418108.0,143189.0,79713.0,477.0,151296.0,6007.0,5990.0,5273.842268084669
West Virginia,WV,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1806928.0,6336.0,350.6503856268761,42825.0,2370.0446282308976,6.441666666666666,21017.0,39577.75509054527,14.40713872373349,10.586022499269724,134471.0,40720.0,91692.0,2035.0,24.0,0.0,0.0,7441.967803919138
