state_fips,state_abbr,year,imprisonment_rate,police_expenditure_per_capita_real_2024,has_death_penalty,executions_count,prisoners_total,police_expend_per_capita_nominal,population,has_imprisonment_rate,has_police_expenditure,police_expenditure_imputed_flag,sworn_officers_per_100k,has_sworn_officers
42,PA,1995,,,1,2,,,12044780.0,0,0,0,200.59312000717324,1
42,PA,1996,286.89962658273697,,1,0,34537.0,,12038008.0,1,0,0,202.5999650440505,1
42,PA,1997,290.9814072834234,,1,0,34964.0,,12015888.0,1,0,0,205.37807942284417,1
42,PA,1998,303.08284333815544,,1,0,36377.0,,12002329.0,1,0,0,209.41768885022233,1
42,PA,1999,304.52685739288654,,1,1,36525.0,,11994016.0,1,0,0,215.6158537724145,1
42,PA,2000,299.9550722706364,,1,0,36847.0,,12284173.0,1,0,0,210.53106301905711,1
42,PA,2001,309.47306969608024,,1,0,38062.0,,12298970.0,1,0,0,211.24533192616943,1
42,PA,2002,325.7472955829889,346.11042598241306,1,0,40168.0,198.4936214984781,12331031.0,1,1,0,214.88876315370547,1
42,PA,2003,330.4333744011349,348.0296764798608,1,0,40890.0,,12374658.0,1,1,1,213.8725773269855,1
42,PA,2004,330.06137757335955,349.9489269773084,1,0,40963.0,,12410722.0,1,1,1,212.67094694410204,1
42,PA,2005,340.4018798408673,351.8681774747561,1,0,42380.0,,12449990.0,1,1,1,212.70699815823147,1
42,PA,2006,354.8691375593696,353.7874279722038,1,0,44397.0,,12510809.0,1,1,1,214.67836332566503,1
42,PA,2007,365.8805356951408,355.7066784696515,1,0,45969.0,,12563937.0,1,1,1,218.14022149267382,1
42,PA,2008,390.21477868601926,357.6259289670991,1,0,49215.0,,12612285.0,1,1,1,215.31387849227954,1
42,PA,2009,406.012288130174,359.54517946454683,1,0,51429.0,245.8987856341328,12666858.0,1,1,0,215.64937413840116,1
42,PA,2010,403.2913432235584,358.11675648082166,1,0,51264.0,248.93925974829224,12711406.0,1,1,0,215.2004270810011,1
42,PA,2011,404.6268894172551,347.6966685834129,1,0,51578.0,249.3250988542292,12747052.0,1,1,0,216.10486879633032,1
42,PA,2012,400.3798851338498,354.3702184356333,1,0,51125.0,,12769123.0,1,1,1,209.30176645647475,1
42,PA,2013,402.3776133378218,361.04376828785377,1,0,51422.0,,12779538.0,1,1,1,206.00118721036705,1
42,PA,2014,396.28241536063,367.7173181400742,1,0,50694.0,,12792392.0,1,1,1,209.0148582063464,1
42,PA,2015,389.8251095909112,374.3908679922947,1,0,49858.0,,12789838.0,1,1,1,208.68911709436819,1
42,PA,2016,385.0656701021577,381.0644178445152,1,0,49244.0,,12788468.0,1,1,1,206.91297816126217,1
42,PA,2017,377.75859792965497,387.7379676967356,1,0,48333.0,302.98266959257046,12794679.0,1,1,0,211.2440648178825,1
42,PA,2018,368.79229754267806,376.3584616122584,1,0,47239.0,301.27369534816125,12809107.0,1,1,0,196.91458584895886,1
42,PA,2019,357.07803563795375,424.9950952040563,1,0,45702.0,346.371632587,12798883.0,1,1,0,198.18135691997497,1
42,PA,2020,302.8492157638877,401.2219347094799,1,0,39357.0,331.0305753280963,12995576.0,1,1,0,196.56689322581775,1
42,PA,2021,285.7422060459898,443.3939740109435,1,0,37194.0,383.0114066407982,13016628.0,1,1,0,122.54325774693723,1
42,PA,2022,291.96000971916465,410.8129172678463,1,0,37910.0,383.2664017642363,12984655.0,1,1,0,186.75120748298664,1
42,PA,2023,298.7069509553319,,1,0,38860.0,,13009406.0,1,0,0,172.9440990618634,1
42,PA,2024,,,1,0,,,13045848.0,0,0,0,192.36771729978764,1
44,RI,1979,,,1,0,,,950382.0,0,0,0,200.8665989044405,1
44,RI,1980,,,1,0,,,948773.0,0,0,0,202.57743422293848,1
44,RI,1981,,,1,0,,,953013.0,0,0,0,198.63317709202286,1
44,RI,1982,108.6808430363562,,1,0,1037.0,,954170.0,1,0,0,200.5931857006613,1
44,RI,1983,120.97676451459772,,1,0,1157.0,,956382.0,1,0,0,217.69543968832537,1
44,RI,1984,,,0,0,,,961894.0,0,0,0,217.79946646927834,1
44,RI,1985,134.88758507877043,,0,0,1307.0,,968955.0,1,0,0,216.93473897136604,1
44,RI,1986,139.2553878329058,,0,0,1361.0,,977341.0,1,0,0,215.58493913587992,1
44,RI,1987,,,0,0,,,989604.0,0,0,0,220.18908573530422,1
44,RI,1988,191.28710327496367,,0,0,1906.0,,996408.0,1,0,0,221.59597273406075,1
44,RI,1989,247.73500848434944,,0,0,2479.0,,1000666.0,1,0,0,223.95084873474266,1
44,RI,1990,238.29217965677563,,0,0,2394.0,,1004649.0,1,0,0,226.5467840011785,1
44,RI,1991,275.99876492793754,,0,0,2771.0,,1003990.0,1,0,0,225.9982669150091,1
44,RI,1992,277.341637924745,,0,0,2775.0,,1000571.0,1,0,0,224.7716553847753,1
44,RI,1993,,,0,0,,,997852.0,0,0,0,227.88950666030632,1
44,RI,1994,,,0,0,,,993412.0,0,0,0,236.65911021811698,1
44,RI,1995,,,0,0,,,989203.0,0,0,0,236.75625731017797,1
44,RI,1996,331.12046468217096,,0,0,3271.0,,987858.0,1,0,0,237.3822958360412,1
44,RI,1997,341.55178597844304,,0,0,3371.0,,986966.0,1,0,0,241.75098230334174,1
44,RI,1998,348.7887059280918,,0,0,3445.0,,987704.0,1,0,0,242.98777771478098,1
44,RI,1999,303.0826013631148,,0,0,3003.0,,990819.0,1,0,0,242.22385723325857,1
44,RI,2000,312.8725239653117,,0,0,3286.0,,1050268.0,1,0,0,234.13071711220374,1
44,RI,2001,306.5813296605376,,0,0,3241.0,,1057142.0,1,0,0,231.56775532520703,1
44,RI,2002,330.20792780453945,390.6805942127245,0,0,3520.0,224.0545218317159,1065995.0,1,1,0,233.95982157514808,1
44,RI,2003,329.2132670986482,400.3600268028123,0,0,3527.0,,1071342.0,1,1,1,234.75230131927995,1
44,RI,2004,319.19477302273725,410.0394593929001,0,0,3430.0,,1074579.0,1,1,1,230.97417686368337,1
44,RI,2005,342.1617430584428,419.7188919829879,0,0,3654.0,,1067916.0,1,1,1,239.7192288532057,1
44,RI,2006,375.8832692437936,429.3983245730757,0,0,3996.0,,1063096.0,1,1,1,241.74674723637375,1
44,RI,2007,380.0191995762852,439.0777571631635,0,0,4018.0,,1057315.0,1,1,1,244.67637364456192,1
44,RI,2008,383.4112320059753,448.7571897532513,0,0,4045.0,,1055003.0,1,1,1,245.68650515685735,1
44,RI,2009,348.69396362725246,458.4366223433391,0,0,3674.0,313.532248971666,1053646.0,1,1,0,243.25057941661623,1
44,RI,2010,318.5027618753048,501.5836400134268,0,0,3357.0,348.66801898303027,1053994.0,1,1,0,241.6522295193331,1
44,RI,2011,316.6547893443813,472.895805946891,0,0,3337.0,339.1024540034484,1053829.0,1,1,0,237.13524680000265,1
44,RI,2012,314.5342703004002,485.39695438801664,0,0,3318.0,,1054893.0,1,1,1,233.86258132341385,1
44,RI,2013,318.40918564553414,497.8981028291422,0,0,3361.0,,1055560.0,1,1,1,231.4411307741862,1
44,RI,2014,317.9332728196867,510.39925127026777,0,0,3359.0,,1056511.0,1,1,1,237.195826640707,1
44,RI,2015,307.31791319025893,522.9003997113934,0,0,3248.0,,1056886.0,1,1,1,231.8130810702384,1
44,RI,2016,293.3402406467665,535.401548152519,0,0,3103.0,,1057816.0,1,1,1,234.25624116103367,1
44,RI,2017,270.78597023909805,547.9026965936446,0,0,2861.0,428.13713260278223,1056554.0,1,1,0,237.84870437289527,1
44,RI,2018,261.20086318059015,561.3006381508937,0,0,2767.0,449.3192918596331,1059338.0,1,1,0,235.4300515982623,1
44,RI,2019,258.9405362904217,577.512528375467,0,0,2740.0,470.6735667074293,1058158.0,1,1,0,240.0397672181281,1
44,RI,2020,203.10318316587427,567.6399743406965,0,0,2227.0,468.334781898919,1096487.0,1,1,0,229.36888444641843,1
44,RI,2021,203.9401083124275,522.0633155788937,0,0,2238.0,450.9673486236777,1097381.0,1,1,0,226.99499991343023,1
44,RI,2022,217.88714119869795,531.5442020190148,0,0,2393.0,495.9022102843095,1098275.0,1,1,0,227.90284764744712,1
44,RI,2023,228.75398548651768,,0,0,2519.0,,1101183.0,1,0,0,226.66532265754194,1
44,RI,2024,,,0,0,,,1110415.0,0,0,0,212.08286991800364,1
45,SC,1979,247.32490752417183,,1,0,7643.0,,3090267.0,1,0,0,138.11104347941458,1
45,SC,1980,250.82134259285849,,1,0,7862.0,,3134502.0,1,0,0,137.18287625913143,1
45,SC,1981,,,1,0,,,3179255.0,0,0,0,137.61085537335003,1
45,SC,1982,284.8534767587372,,1,0,9137.0,,3207614.0,1,0,0,135.4277665579462,1
45,SC,1983,296.31429908975264,,1,0,9583.0,,3234066.0,1,0,0,163.47842004461256,1
45,SC,1984,,,1,0,,,3271868.0,0,0,0,167.12165649714476,1
45,SC,1985,318.1754469668737,,1,1,10510.0,,3303209.0,1,0,0,172.62001889677583,1
45,SC,1986,349.2924106381617,,1,1,11676.0,,3342758.0,1,0,0,179.37284122870994,1
45,SC,1987,374.6184742757445,,1,0,12664.0,,3380506.0,1,0,0,181.77752088001026,1
45,SC,1988,407.0225456728064,,1,0,13888.0,,3412096.0,1,0,0,186.07331095021945,1
45,SC,1989,454.7591324283472,,1,0,15720.0,,3456775.0,1,0,0,191.3633372146003,1
45,SC,1990,494.9609381251672,,1,1,17319.0,,3499064.0,1,0,0,197.8529115214812,1
45,SC,1991,513.2505682025694,,1,1,18269.0,,3559470.0,1,0,0,211.32359592860735,1
45,SC,1992,517.778266588457,,1,0,18643.0,,3600576.0,1,0,0,211.1606587390462,1
45,SC,1993,,,1,0,,,3634507.0,0,0,0,213.7566387958532,1
45,SC,1994,,,1,0,,,3666456.0,0,0,0,215.60329648030685,1
45,SC,1995,,,1,1,,,3699943.0,0,0,0,229.78732375066318,1
45,SC,1996,546.8345059366553,,1,6,20446.0,,3738974.0,1,0,0,226.74669575129437,1
45,SC,1997,558.6446251859467,,1,2,21173.0,,3790066.0,1,0,0,236.90880317123762,1
45,SC,1998,575.9747555590744,,1,7,22115.0,,3839578.0,1,0,0,246.1468421790103,1
45,SC,1999,566.379187881009,,1,4,22008.0,,3885736.0,1,0,0,249.03904948766464,1
45,SC,2000,541.1727928596403,,1,1,21778.0,,4024223.0,1,0,0,268.32509033420865,1
45,SC,2001,555.3758368706481,,1,0,22576.0,,4064995.0,1,0,0,267.45420351070544,1
45,SC,2002,577.3170277484636,306.5478018604119,1,3,23715.0,175.80453747083288,4107795.0,1,1,0,265.3978594355366,1
45,SC,2003,571.5012684634377,308.9041040872038,1,0,23719.0,,4150297.0,1,1,1,268.22176822526194,1
45,SC,2004,556.3628479375415,311.26040631399576,1,4,23428.0,,4210921.0,1,1,1,281.0311568419355,1
45,SC,2005,542.3697059822255,313.61670854078767,1,3,23160.0,,4270150.0,1,1,1,271.3956184208986,1
45,SC,2006,541.9189797163599,315.97301076757964,1,1,23616.0,,4357847.0,1,1,1,274.6769218836733,1
45,SC,2007,545.4185427453416,318.32931299437155,1,1,24239.0,,4444110.0,1,1,1,276.63581684521756,1
45,SC,2008,537.1168356077153,320.6856152211635,1,3,24326.0,,4528996.0,1,1,1,278.82559401686376,1
45,SC,2009,529.1650834707373,323.0419174479554,1,2,24288.0,220.9336120920148,4589872.0,1,1,0,261.31447674357804,1
45,SC,2010,508.6018819434468,321.4589569867936,1,0,23578.0,223.4571640214105,4635846.0,1,1,0,265.3021692265015,1
45,SC,2011,490.38501665541327,318.2805427257871,1,1,22914.0,228.23148723798357,4672655.0,1,1,0,274.98285236123786,1
45,SC,2012,474.4198327324679,320.62307698687795,1,0,22388.0,,4719027.0,1,1,1,263.7831908993104,1
45,SC,2013,462.8163951134477,322.9656112479688,1,0,22060.0,,4766469.0,1,1,1,274.899511567158,1
45,SC,2014,443.3733082680286,325.30814550905967,1,0,21401.0,,4826858.0,1,1,1,245.08696961874577,1
45,SC,2015,427.470881367384,327.65067977015053,1,0,20929.0,,4896006.0,1,1,1,266.82973836224875,1
45,SC,2016,420.26737290176106,329.9932140312414,1,0,20858.0,,4963031.0,1,1,1,264.0523502674072,1
45,SC,2017,395.9736643497586,332.33574829233226,1,0,19906.0,259.6907721386994,5027102.0,1,1,0,245.15118253021322,1
45,SC,2018,373.8042799833926,324.5025843979178,1,0,19033.0,259.7632383042056,5091702.0,1,1,0,247.44181807969122,1
45,SC,2019,360.7808283611578,330.7568687382238,1,0,18608.0,269.5673383223769,5157702.0,1,1,0,222.9481268983745,1
45,SC,2020,314.82901766019904,335.1824175012593,1,0,16157.0,276.54427364656846,5131992.0,1,1,0,230.0081527796614,1
45,SC,2021,303.3875679440684,314.64244252743885,1,0,15759.0,271.7936001952893,5194346.0,1,1,0,203.5289909451546,1
45,SC,2022,308.5296401540039,315.7641195077862,1,0,16318.0,294.59097512042547,5288957.0,1,1,0,231.0096300650582,1
45,SC,2023,305.2052775859901,,1,0,16453.0,,5390798.0,1,0,0,215.20005015954968,1
45,SC,2024,,,1,2,,,5490316.0,0,0,0,217.16418508515721,1
46,SD,1979,,,1,0,,,688335.0,0,0,0,113.46219500679175,1
46,SD,1980,,,1,0,,,690851.0,0,0,0,111.45673958639418,1
46,SD,1981,,,1,0,,,689584.0,0,0,0,110.50140374486647,1
46,SD,1982,,,1,0,,,690597.0,0,0,0,111.06332636834507,1
46,SD,1983,,,1,0,,,693008.0,0,0,0,133.18749567104567,1
46,SD,1984,,,1,0,,,697249.0,0,0,0,130.65633654548088,1
46,SD,1985,149.9136600410652,,1,0,1047.0,,698402.0,1,0,0,134.5929708105074,1
46,SD,1986,167.23320987193154,,1,0,1164.0,,696034.0,1,0,0,137.49328337408807,1
46,SD,1987,163.06627818101364,,1,0,1135.0,,696036.0,1,0,0,133.47010786798384,1
46,SD,1988,146.0972692701582,,1,0,1020.0,,698165.0,1,0,0,133.0631011293892,1
46,SD,1989,179.704062431373,,1,0,1252.0,,696701.0,1,0,0,136.06984918925048,1
46,SD,1990,192.4879461780162,,1,0,1341.0,,696667.0,1,0,0,142.24873576615514,1
46,SD,1991,195.8813591942348,,1,0,1374.0,,701445.0,1,0,0,148.2653664934528,1
46,SD,1992,,,1,0,,,708698.0,0,0,0,148.0179145418782,1
46,SD,1993,,,1,0,,,716258.0,0,0,0,149.38751120406334,1
46,SD,1994,,,1,0,,,723038.0,0,0,0,148.81652139998175,1
46,SD,1995,,,1,0,,,728251.0,0,0,0,154.34239019239246,1
46,SD,1996,282.332396787186,,1,0,2063.0,,730699.0,1,0,0,156.69927015091028,1
46,SD,1997,306.35351745558285,,1,0,2239.0,,730855.0,1,0,0,157.6236052294915,1
46,SD,1998,333.20151233803466,,1,0,2435.0,,730789.0,1,0,0,161.19563923375966,1
46,SD,1999,341.8206519144548,,1,0,2506.0,,733133.0,1,0,0,165.86349270868996,1
46,SD,2000,346.10316414498226,,1,0,2616.0,,755844.0,1,0,0,160.21824609310917,1
46,SD,2001,368.08747552680046,,1,0,2790.0,,757972.0,1,0,0,166.76077744296623,1
46,SD,2002,383.9372648088208,241.9139201655543,1,0,2918.0,138.73713849635536,760020.0,1,1,0,168.81134706981396,1
46,SD,2003,396.2138402496173,246.997742321029,1,0,3026.0,,763729.0,1,1,1,172.05055720026346,1
46,SD,2004,401.74144206356215,252.08156447650367,1,0,3095.0,,770396.0,1,1,1,178.99885253817519,1
46,SD,2005,446.5546433043239,257.1653866319784,1,0,3463.0,,775493.0,1,1,1,181.30402208659524,1
46,SD,2006,428.97298070451694,262.2492087874531,1,0,3359.0,,783033.0,1,1,1,179.4304965435684,1
46,SD,2007,418.2546489932708,267.33303094292773,1,1,3311.0,,791623.0,1,1,1,181.39947929759495,1
46,SD,2008,418.2079376917725,272.41685309840244,1,0,3342.0,,799124.0,1,1,1,181.19841226142626,1
46,SD,2009,425.4913160865207,277.50067525387715,1,0,3434.0,189.78721717032167,807067.0,1,1,0,185.98208079378787,1
46,SD,2010,420.7338215348576,290.1066336643888,1,0,3434.0,201.66308703946248,816193.0,1,1,0,187.08810293643785,1
46,SD,2011,429.1402627042513,275.3618571617761,1,0,3535.0,197.45550780586103,823740.0,1,1,0,189.9871318619953,1
46,SD,2012,437.7238837741153,281.2912240837821,1,2,3650.0,,833859.0,1,1,1,194.51729848811368,1
46,SD,2013,436.9024777188042,287.2205910057881,1,0,3682.0,,842751.0,1,1,1,183.92146672030054,1
46,SD,2014,424.6354467028376,293.1499579277941,1,0,3608.0,,849670.0,1,1,1,197.60612943848787,1
46,SD,2015,417.0064692165216,299.0793248498001,1,0,3564.0,,854663.0,1,1,1,202.18495477164686,1
46,SD,2016,443.5603854610377,305.0086917718061,1,0,3831.0,,863693.0,1,1,1,200.0710900748298,1
46,SD,2017,454.3727367201842,310.93805869381214,1,0,3970.0,242.9703845114978,873732.0,1,1,0,206.47063401592249,1
46,SD,2018,448.9496080219608,312.3948938255349,1,1,3948.0,250.07107231636616,879386.0,1,1,0,180.35311001084847,1
46,SD,2019,428.4617647755056,306.1784139906865,1,1,3801.0,249.53586126901783,887127.0,1,1,0,176.97578813405522,1
46,SD,2020,366.0701412918109,318.02287199823456,1,0,3250.0,262.38668721164936,887808.0,1,1,0,183.48561851211073,1
46,SD,2021,374.09224335966746,316.6374009565553,1,0,3353.0,273.5168798944107,896303.0,1,1,0,192.68037705998975,1
46,SD,2022,378.8128769980069,318.88822579134387,1,0,3444.0,297.5055985991403,909156.0,1,1,0,185.99668263752315,1
46,SD,2023,410.1383944672723,,1,0,3764.0,,917739.0,1,0,0,175.1042507728232,1
46,SD,2024,,,1,0,,,927110.0,0,0,0,192.10233952821133,1
47,TN,1979,145.35772934079426,,1,0,6629.0,,4560473.0,1,0,0,151.93599435847992,1
47,TN,1980,152.66554962641175,,1,0,7023.0,,4600252.0,1,0,0,159.4912626525677,1
47,TN,1981,,,1,0,,,4627658.0,0,0,0,157.94166293187612,1
47,TN,1982,169.3700077119423,,1,0,7869.0,,4646041.0,1,0,0,159.36148647848782,1
47,TN,1983,188.16464148605428,,1,0,8768.0,,4659749.0,1,0,0,176.5974948436064,1
47,TN,1984,,,1,0,,,4686737.0,0,0,0,173.63893045417313,1
47,TN,1985,151.14639674794543,,1,0,7127.0,,4715296.0,1,0,0,176.46824292684911,1
47,TN,1986,160.19134329441695,,1,0,7591.0,,4738708.0,1,0,0,178.44526398334736,1
47,TN,1987,159.40030027637889,,1,0,7624.0,,4782927.0,1,0,0,183.75777008513825,1
47,TN,1988,160.08503584391045,,1,0,7720.0,,4822437.0,1,0,0,189.77956580873942,1
47,TN,1989,218.78921664355383,,1,0,10621.0,,4854444.0,1,0,0,200.2495033416803,1
47,TN,1990,212.40634634502825,,1,0,10388.0,,4890626.0,1,0,0,200.77184393163574,1
47,TN,1991,231.94389359285825,,1,0,11474.0,,4946886.0,1,0,0,197.03304260498422,1
47,TN,1992,236.3183558672429,,1,0,11849.0,,5013999.0,1,0,0,197.48707568549574,1
47,TN,1993,,,1,0,,,5085666.0,0,0,0,201.52719427504678,1
47,TN,1994,,,1,0,,,5163016.0,0,0,0,202.43981424810613,1
47,TN,1995,,,1,0,,,5241168.0,0,0,0,203.00818443522513,1
47,TN,1996,294.0769079053353,,1,0,15626.0,,5313576.0,1,0,0,213.45323751838686,1
47,TN,1997,309.7370553839752,,1,0,16659.0,,5378433.0,1,0,0,234.78957532798123,1
47,TN,1998,326.5055785552579,,1,0,17738.0,,5432679.0,1,0,0,240.6363416649502,1
47,TN,1999,410.35572855831134,,1,0,22502.0,,5483535.0,1,0,0,269.47945075576246,1
47,TN,2000,388.6236331067502,,1,1,22166.0,,5703719.0,1,0,0,269.33304393151207,1
47,TN,2001,411.613084743676,,1,0,23671.0,,5750789.0,1,0,0,277.7705806977095,1
47,TN,2002,431.1482667629183,293.7901731512487,1,0,24989.0,168.48806349572234,5795918.0,1,1,0,278.782412035505,1
47,TN,2003,434.4017899344233,304.9232757302668,1,0,25403.0,,5847812.0,1,1,1,280.15606520866265,1
47,TN,2004,437.9095991766948,316.0563783092848,1,0,25884.0,,5910809.0,1,1,1,280.4692217258247,1
47,TN,2005,440.1393610509798,327.1894808883029,1,0,26369.0,,5991057.0,1,1,1,269.5350753631621,1
47,TN,2006,422.8278767816007,338.3225834673209,1,1,25745.0,,6088766.0,1,1,1,262.3355865539914,1
47,TN,2007,425.3264433482892,349.455686046339,1,2,26267.0,,6175727.0,1,1,1,264.47088739511963,1
47,TN,2008,435.82853761342096,360.588788625357,1,0,27228.0,,6247411.0,1,1,1,264.3495041385944,1
47,TN,2009,427.6073383223234,371.7218912043751,1,2,26965.0,254.22663648809177,6306019.0,1,1,0,267.4428986021133,1
47,TN,2010,431.923880948807,379.5287895761919,1,0,27451.0,263.82349951648314,6355518.0,1,1,0,267.42116063552965,1
47,TN,2011,444.9636563797498,371.658101122916,1,0,28479.0,266.50727825485626,6400298.0,1,1,0,266.7532043039246,1
47,TN,2012,440.08815704196815,371.8831646305106,1,0,28411.0,,6455752.0,1,1,1,269.1553207124437,1
47,TN,2013,438.9910762646371,372.10822813810506,1,0,28521.0,,6496943.0,1,1,1,270.4964473291516,1
47,TN,2014,439.58263715050094,372.3332916456996,1,0,28769.0,,6544617.0,1,1,1,271.04718274575885,1
47,TN,2015,427.1491719777286,372.5583551532941,1,0,28172.0,,6595354.0,1,1,1,266.76354294250166,1
47,TN,2016,424.02383782843503,372.78341866088863,1,0,28203.0,,6651277.0,1,1,1,266.83597751228825,1
47,TN,2017,431.5873060314401,373.0084821684832,1,0,28980.0,291.4728892283076,6714748.0,1,1,0,266.66674609382216,1
47,TN,2018,388.3195784119041,401.8940216149416,1,3,26321.0,321.7148261037624,6778180.0,1,1,0,255.6290921751857,1
47,TN,2019,385.76495261938487,406.9913638629535,1,3,26349.0,331.6985648559915,6830325.0,1,1,0,259.02134964295254,1
47,TN,2020,327.4518544009183,400.85882813275583,1,1,22685.0,330.7309920585888,6927736.0,1,1,0,256.20202617420756,1
47,TN,2021,315.7167818792491,382.8408147133452,1,0,21995.0,330.7045371781451,6966687.0,1,1,0,256.047099575451,1
47,TN,2022,336.03154321796035,382.109931082377,1,0,23735.0,356.4880562624543,7063325.0,1,1,0,248.33913206598876,1
47,TN,2023,341.2260735976326,,1,0,24408.0,,7153029.0,1,0,0,258.0864693824113,1
47,TN,2024,,,1,0,,,7251291.0,0,0,0,264.7666463806238,1
48,TX,1979,190.9655207223367,,1,0,26522.0,,13888371.0,1,0,0,159.66595362407872,1
48,TX,1980,208.4360890844937,,1,0,29886.0,,14338208.0,1,0,0,159.00871294376535,1
48,TX,1981,,,1,0,,,14746318.0,0,0,0,158.09370176338254,1
48,TX,1982,235.7838464355704,,1,1,36149.0,,15331415.0,1,0,0,161.10711242243457,1
48,TX,1983,223.8428469453028,,1,0,35259.0,,15751676.0,1,0,0,183.75822356935223,1
48,TX,1984,,,1,3,,,16007086.0,0,0,0,190.30946669493747,1
48,TX,1985,230.6434800691759,,1,6,37532.0,,16272734.0,1,0,0,197.46528149479983,1
48,TX,1986,232.6775984198647,,1,10,38534.0,,16561113.0,1,0,0,205.58400875593324,1
48,TX,1987,233.55485579141265,,1,6,38821.0,,16621791.0,1,0,0,195.6528029981847,1
48,TX,1988,242.6168274092396,,1,3,40437.0,,16667022.0,1,0,0,197.43779062630384,1
48,TX,1989,261.9307081357563,,1,4,44022.0,,16806735.0,1,0,0,199.80085364587472,1
48,TX,1990,293.5924885568628,,1,4,50042.0,,17044714.0,1,0,0,205.95828125951542,1
48,TX,1991,298.0235646056633,,1,5,51677.0,,17339904.0,1,0,0,210.21454328697553,1
48,TX,1992,346.6081572063852,,1,12,61178.0,,17650479.0,1,0,0,219.45580060461813,1
48,TX,1993,,,1,17,,,17996764.0,0,0,0,217.13903677349995,1
48,TX,1994,,,1,14,,,18338319.0,0,0,0,219.72570113978279,1
48,TX,1995,,,1,19,,,18679706.0,0,0,0,227.56782146357122,1
48,TX,1996,696.523878473596,,1,3,132383.0,,19006240.0,1,0,0,228.13034035137932,1
48,TX,1997,727.0777338056143,,1,37,140729.0,,19355427.0,1,0,0,225.24948687517977,1
48,TX,1998,733.092270043981,,1,20,144510.0,,19712389.0,1,0,0,232.20929741189664,1
48,TX,1999,814.1531233491123,,1,35,163190.0,,20044141.0,1,0,0,229.8177806671785,1
48,TX,2000,796.0037621334366,,1,40,166719.0,,20944499.0,1,0,0,224.60312848734173,1
48,TX,2001,760.1917144684835,,1,17,162070.0,,21319622.0,1,0,0,223.74224083335062,1
48,TX,2002,746.8906067566991,299.65970032848816,1,33,162003.0,171.8542253285739,21690325.0,1,1,0,221.84545413680982,1
48,TX,2003,757.6211826908268,309.9020885504067,1,24,166911.0,,22030931.0,1,1,1,221.80179312440316,1
48,TX,2004,750.6690512910521,320.1444767723253,1,23,168105.0,,22394023.0,1,1,1,220.50080059308684,1
48,TX,2005,741.9531451296491,330.3868649942438,1,19,169003.0,,22778123.0,1,1,1,219.6317931903344,1
48,TX,2006,736.8111926669915,340.62925321616234,1,24,172116.0,,23359580.0,1,1,1,216.35234880079182,1
48,TX,2007,720.8380435652375,350.87164143808087,1,26,171790.0,,23831983.0,1,1,1,218.34104195190136,1
48,TX,2008,709.6372670264752,361.11402965999946,1,18,172506.0,,24309039.0,1,1,1,219.75364801545632,1
48,TX,2009,690.4711322716157,371.356417881918,1,24,171249.0,253.97668334921863,24801761.0,1,1,0,223.69379335604435,1
48,TX,2010,687.9395791845596,374.9859715355157,1,17,173649.0,260.6656306378241,25241897.0,1,1,0,219.7972680104035,1
48,TX,2011,671.5563086613545,365.3873668335504,1,13,172224.0,262.0106822622788,25645504.0,1,1,0,217.70287688633456,1
48,TX,2012,637.82868657252,365.980716931516,1,15,166372.0,,26084120.0,1,1,1,208.37582406460328,1
48,TX,2013,635.5069852519932,366.5740670294816,1,16,168280.0,,26479646.0,1,1,1,207.43102079234745,1
48,TX,2014,615.8158715625048,367.1674171274472,1,10,166043.0,,26963092.0,1,1,1,200.6001388861485,1
48,TX,2015,596.7155651680099,367.7607672254129,1,13,163909.0,,27468531.0,1,1,1,206.25784465867505,1
48,TX,2016,586.453480940647,368.3541173233784,1,7,163703.0,,27914064.0,1,1,1,201.496994489946,1
48,TX,2017,574.4684250382736,368.9474674213441,1,7,162523.0,288.2995680891579,28291024.0,1,1,0,203.99049535994172,1
48,TX,2018,571.63490769676,372.57546114427936,1,13,163628.0,298.2454160699181,28624564.0,1,1,0,155.89757105121322,1
48,TX,2019,546.5557867489588,372.4270102889837,1,9,158429.0,303.5285654563937,28986794.0,1,1,0,178.6641185637846,1
48,TX,2020,464.8282648254944,387.5073654448521,1,3,135906.0,319.7152873009497,29237895.0,1,1,0,198.94729083608792,1
48,TX,2021,452.3500615703579,386.2973758841424,1,3,133772.0,333.6903746810569,29572672.0,1,1,0,197.37817401146572,1
48,TX,2022,463.61309093478377,359.92278761888485,1,5,139631.0,335.78864228775865,30118002.0,1,1,0,195.39476755463394,1
48,TX,2023,485.8973268452837,,1,8,149264.0,,30719247.0,1,0,0,200.4866851065718,1
48,TX,2024,,,1,5,,,31318578.0,0,0,0,207.30506985342694,1
49,UT,1979,,,1,0,,,1420238.0,0,0,0,132.1609476721507,1
49,UT,1980,,,1,0,,,1472595.0,0,0,0,130.85743194836326,1
49,UT,1981,,,1,0,,,1515471.0,0,0,0,129.5306871593056,1
49,UT,1982,78.03305367210973,,1,0,1216.0,,1558314.0,1,0,0,134.63268635204457,1
49,UT,1983,79.94016087095275,,1,0,1275.0,,1594943.0,1,0,0,161.38507771124108,1
49,UT,1984,,,1,0,,,1622342.0,0,0,0,167.72049296634125,1
49,UT,1985,,,1,0,,,1642910.0,0,0,0,165.31642025430486,1
49,UT,1986,110.95515246861684,,1,0,1845.0,,1662834.0,1,0,0,165.68100002766363,1
