state,state_abbr,year,relinquishment,violent,violenth,violentpartial,dealer,dealerh,residential,theft,ammlicense,ammrecords,permit,permith,registration,registrationh,defactoreg,defactoregh,ammpermit,age21handgunsale,age18longgunsale,age21longgunsale,age21handgunpossess,age18longgunpossess,age21longgunpossess,loststolen,amm18,amm21h,universal,universalh,gunshow,gunshowh,universalpermit,universalpermith,ammbackground,statechecks,statechecksh,waiting,waitingh,assault,onefeature,assaultlist,assaultregister,assaulttransfer,magazine,tenroundlimit,magazinepreowned,onepermonth,gvro,gvrolawenforcement,college,collegeconcealed,elementary,opencarryh,opencarryl,opencarrypermith,opencarrypermitl,permitconcealed,mayissue,nosyg,locked,liability,mcdv,mcdvsurrender,mcdvremovalallowed,mcdvremovalrequired,incidentremoval,incidentall,dvro,exparte,dvrosurrender,expartesurrender,dvroremoval,stalking,lawtotal,population,violent_crime,violent_rate,property_crime,property_rate,unemployment_rate,pcpi_nominal,pcpi_real_2024,ln_population,ln_pcpi_real_2024,nics_total,nics_handgun,nics_long_gun,nics_multiple,nics_permit,nics_permit_recheck,nics_other,nics_total_per_100k,homicide,homicide_rate,robbery,robbery_rate,rape,rape_rate,aggravated_assault,aggravated_assault_rate,burglary,burglary_rate,larceny,larceny_rate,motor_vehicle_theft,motor_vehicle_theft_rate,ownership_fss,firearm_suicide_rate,total_suicide_rate,firearm_homicide_rate,nonfirearm_homicide_rate,homicide_rate_kalesan,firearm_suicides,total_suicides,ownership_rand,ownership_rand_se
Nevada,NV,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2248850.0,13813.0,614.2250483580497,96128.0,4274.540320608311,5.2,33136.0,56492.94810144928,14.625929532407683,10.94187109698109,49432.0,22692.0,25381.0,1355.0,0.0,0.0,0.0,2198.101251750895,197,8.785986307241036,5225,233.02933226058076,871,38.845655195974324,7520,335.38384279417556,21958,979.3029813928865,53321,2378.0587608548185,20849,929.8427843637987,0.569124424,10.992957831102771,19.315561533192724,5.073672845,3.070907248,8.144580093,247.0,434.0,0.36,0.032
Nevada,NV,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2346222.0,14379.0,612.8576068249296,98215.0,4186.091512226891,4.45,35173.0,58407.72305527373,14.668316932874513,10.975203404169992,54754.0,23762.0,27412.0,1501.0,0.0,0.0,0.0,2333.709256839293,172,7.372804126026942,4905,210.2535130125706,954,40.893343815288965,8348,357.83819095391226,23142,991.9850760727645,52438,2247.76222535233,22635,970.252449957092,0.565909091,10.687742645640132,18.88597094008698,5.279487331,2.704127657,7.983614988,249.0,440.0,0.392,0.019
Nevada,NV,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2432143.0,14654.0,602.5139146834705,102424.0,4211.265538251657,4.208333333333333,37907.0,60898.03552663026,14.704283319681686,11.016956195815316,62727.0,27382.0,28821.0,1698.0,455.0,0.0,0.0,2579.083548952508,206,8.539564507082657,4702,194.91763258399345,1016,42.11746378250475,8730,361.8951366351048,23481,973.3859912175138,52012,2156.115675448462,26931,1116.4029696128302,0.545833333,10.859426930475134,19.895133307740704,4.766542355,3.108614579,7.875156934,262.0,480.0,0.36,0.044
Nevada,NV,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2522658.0,18687.0,740.7662869877724,102338.0,4056.752837681525,4.166666666666667,39437.0,61378.33347914169,14.74082366552187,11.02481217692768,72963.0,28653.0,29518.0,1754.0,9220.0,0.0,0.0,2892.3064481986853,226,9.05619610110722,7038,282.0243723875779,1092,43.758257267296834,10331,413.9803624802597,24902,997.8645810166902,50429,2020.773952136,27007,1082.2154340823129,0.529045643,10.218274361868765,19.31454212714018,5.249388006,3.526306446,8.775694452,255.0,482.0,0.351,0.044
Nevada,NV,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2601072.0,19365.0,744.5007289302257,97118.0,3733.76823094478,4.766666666666667,39870.0,60320.70304204363,14.77143422570856,11.00743065782021,70276.0,29632.0,26412.0,1510.0,9100.0,0.0,0.0,2701.8091002478977,193,7.523246050685629,6938,270.44705232982847,1096,42.722682236017874,11138,434.16536016858305,24911,971.044468231242,49844,1942.9465085511633,22363,871.7220281423976,0.575692964,10.524748361062798,18.281877708660932,5.106451983,2.221891321,7.328343303,270.0,469.0,0.397,0.032
Nevada,NV,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2653630.0,18973.0,714.9828725180224,90006.0,3391.806694980084,6.9,38640.0,56311.534661917256,14.791439071947517,10.938654671685086,95252.0,42766.0,35528.0,2616.0,10233.0,0.0,0.0,3589.4981591254245,165,6.345746253990609,6486,249.44551638413992,1106,42.53572943584008,11216,431.3569089985374,24254,932.7862402684135,49814,1915.800023613868,15938,612.9606290672868,0.551136364,11.191588847947074,20.30638801276995,3.845906821,2.346003161,6.191909981,291.0,528.0,0.371,0.044
Nevada,NV,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2684665.0,18639.0,694.2765670949634,80976.0,3016.2422499641484,11.075,36125.0,52815.528515878665,14.803066510915698,10.874560527134744,107343.0,47416.0,39831.0,3198.0,12361.0,0.0,0.0,3998.3759612465615,156,5.902193837882626,6028,228.0668234279261,1024,38.7426057050757,11431,432.4870369284378,22115,836.71164567163,46463,1757.9078992919258,12398,469.0730718081333,0.584158416,11.16119988573958,19.106460821350808,3.669953861,2.118736249,5.78869011,295.0,505.0,0.391,0.032
Nevada,NV,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2702483.0,17929.0,663.4269299751377,75004.0,2775.373610120767,13.25,37289.0,53639.47429758869,14.80968153800393,10.890040536780637,104789.0,46625.0,36803.0,3017.0,13332.0,0.0,0.0,3877.5082026417926,158,5.842583782836338,5298,195.91144861687923,965,35.68413512934852,11508,425.54717830937074,22286,824.1001404069026,42533,1572.8013673125186,10185,376.6247837227095,0.533210332,10.701519800959138,20.0699783118334,3.332653225,2.740181541,6.072834766,289.0,542.0,0.372,0.032
Nevada,NV,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2713114.0,15452.0,569.5300676639463,70075.0,2582.825491298928,12.983333333333334,38595.0,53828.11336546285,14.813607610662425,10.893551162927857,118740.0,53246.0,42142.0,3464.0,14285.0,0.0,113.0,4376.520853897035,139,5.110241512219727,4308,158.3807225513855,913,33.56583093997562,10092,371.02559238360783,20342,747.8599485005301,40156,1476.3083321201104,9577,352.09196375919663,0.533333333,9.987801662822097,18.72712811779143,3.084468161,1.689113517,4.773581677,272.0,510.0,0.318,0.032
Nevada,NV,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2744670.0,16763.0,610.7473758229587,77510.0,2824.018916663934,11.533333333333331,39680.0,54217.324816072985,14.8251714071197,10.90075578240483,146363.0,61929.0,51644.0,4465.0,19920.0,0.0,2507.0,5332.626508833484,124,4.501963073737072,4918,178.55366448902356,931,33.801029206848504,10790,391.7433997227662,22120,803.0921225085809,45372,1647.282811141923,10018,363.71504897337087,0.529980658,9.931382843572383,18.73914208075519,2.790936055,1.667312448,4.458248503,274.0,517.0,0.377,0.026
Nevada,NV,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2776956.0,16888.0,608.1479144790194,79177.0,2851.2155035945834,9.966666666666669,39331.0,52964.02621215196,14.83686592172697,10.877368211364592,146892.0,59861.0,48128.0,4153.0,25878.0,0.0,3168.0,5289.676898013508,163,5.839167126993646,5183,185.6711853939145,1482,53.08985081107107,10060,360.3804987580127,23047,825.6152440234513,46132,1652.5917662728273,9998,358.15946586308263,0.547842402,10.465439677492423,19.103011466107745,3.153968122,2.257954451,5.411922573,292.0,533.0,0.351,0.032
Nevada,NV,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2818935.0,18043.0,640.0644214925139,74574.0,2645.4671711124947,8.200000000000001,41126.0,54500.77435875772,14.851869712008492,10.90597018896797,116735.0,48428.0,35808.0,3075.0,21226.0,0.0,2627.0,4141.102934264181,170,5.989540852368036,5954,209.77486020587813,1357,47.81062903919661,10562,372.12664989830114,21924,772.4393743959813,42466,1496.1873049215353,10184,358.80872965009456,0.544014085,10.883734593263567,20.006347084057303,3.733578857,2.465570943,6.199149801,309.0,568.0,0.344,0.035
Nevada,NV,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,2868531.0,20118.0,701.3345855422165,77137.0,2689.076743462072,6.866666666666667,43799.0,57972.84619979951,14.869310610007677,10.967730010934272,127480.0,56978.0,34316.0,3117.0,25057.0,0.0,2510.0,4444.086537673813,178,6.17250129865266,6287,218.01413294735548,1688,58.53473141643647,11965,414.90998897965784,22360,775.3771294262556,43426,1505.8822550297216,11351,393.6183271966649,0.528880866,10.135444826685623,19.163946873664965,4.427771119,2.179293598,6.607064716,293.0,554.0,0.328,0.032
Nevada,NV,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,2919555.0,19924.0,682.4327680074532,75922.0,2600.4647968611653,5.833333333333333,44715.0,58444.57061559375,14.886941765370548,10.975834073203243,147992.0,66158.0,38105.0,3723.0,30950.0,0.0,3387.0,5068.991678526351,228,7.75707033145145,6338,215.63294631903196,1729,58.82445001350683,11629,395.6446091423198,18816,640.1624357745196,43949,1495.2433508638587,13157,447.6305892583628,0.519440124,11.36032010252859,21.87031684408947,5.067927231,2.108801935,7.176729167,334.0,643.0,0.329,0.028
Nevada,NV,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,11,2972097.0,16663.0,560.6479196338478,78320.0,2635.176442760785,5.008333333333334,46991.0,60137.60775222577,14.90477832224142,11.004390677770408,129622.0,57524.0,32903.0,3303.0,26831.0,0.0,3368.0,4361.29776383476,266,8.948982389681083,4841,162.864750934008,1896,63.78673161968171,9660,324.98936046736566,20049,674.5043155290077,45459,1529.3676332801217,12812,431.0314375059926,0.528089888,10.973839900014642,20.780250023431982,5.103335881,2.26814928,7.371485161,329.0,623.0,,
Nevada,NV,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,11,3030725.0,16715.0,551.5182010904981,73998.0,2441.594008034381,4.408333333333333,49289.0,61576.661589662,14.924312422791504,11.028038207434433,127434.0,54925.0,30973.0,2997.0,28924.0,0.0,4073.0,4204.736490443705,202,6.672522190265319,3862,127.57069652873595,2329,76.93219891647489,10322,340.9592774649436,17741,586.0258226608763,44341,1464.6846853393786,11916,393.6127446495126,0.56374808,12.094679922699507,21.4540507620637,5.206973918,2.208020585,7.414994503,367.0,651.0,,
Nevada,NV,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,11,3090771.0,15334.0,496.12216498731226,72028.0,2330.421762078135,4.108333333333333,51942.0,63735.36289189333,14.943931132313454,11.062494834962378,128312.0,58284.0,30822.0,3448.0,26028.0,0.0,4126.0,4151.456060639885,144,4.659031678503519,3289,106.41357771248663,2155,69.72370324427142,9746,315.3258523520507,15630,505.6990634375694,45127,1460.0564066376967,11271,364.66629200286917,0.55399061,11.492924384349363,20.745702490393345,3.830974795,1.558362628,5.389337423,354.0,639.0,,
Nevada,NV,2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,13,3116851.0,14445.0,463.4485254508477,60462.0,1939.842488460308,13.675,54656.0,66235.68144548975,14.952333755232829,11.10097459136452,219349.0,118618.0,46250.0,6553.0,33407.0,0.0,6463.0,7037.519599108203,180,5.735664264804147,2785,88.74347209710862,1851,58.98174752306932,9629,306.82617336555074,11574,368.80321222690674,38332,1221.4415699915144,10556,336.3648443292921,0.617940199,11.853706147261905,19.18261048562276,4.715990618,2.198671302,6.914661919,372.0,602.0,,
Nevada,NV,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,13,3148472.0,13592.0,431.7014729684748,70236.0,2230.796399015141,6.841666666666666,60775.0,70357.47754776683,14.96242781374768,11.16134434755175,186578.0,82682.0,38067.0,5007.0,46479.0,0.0,5534.0,5925.985684484411,239,7.595977882037959,2364,75.13343813028341,1924,61.1492110671173,9065,288.10685983545653,12783,406.2735785192102,43850,1393.6553561814414,13603,432.33509259147434,0.59768,13.118853316925767,21.94946160289517,6.32119,2.06471,8.3859,413.0,691.0,,
Nevada,NV,2022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,13,3177672.0,14597.0,459.3614444788512,76224.0,2398.7371887343943,5.2250000000000005,62493.0,66993.06150418751,14.97165941118656,11.11234433337144,152261.0,68890.0,31021.0,4499.0,33231.0,0.0,4905.0,4791.589566198148,227,7.143369631301428,2785,87.64001948535011,1924,60.545564628299324,9661,304.0180352775467,13971,439.64765250622133,46582,1465.8697980849477,15671,493.14425326927164,0.60458,13.286668371054457,21.976527305677752,5.6673,2.01504,7.68234,422.0,698.0,,
Nevada,NV,2023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,13,3211077.0,13941.0,434.1534008683069,81631.0,2542.168873558622,5.116666666666666,65822.0,67765.13761378567,14.982116952852648,11.123803147198233,141728.0,60473.0,29270.0,4063.0,33010.0,0.0,4575.0,4413.721626731467,234,7.279824960653168,2425,75.44263046830741,1692,52.63873433087676,9590,298.34838193446103,13091,407.26576307654113,46637,1450.8940029486403,21903,681.4102825349844,0.60435,12.973021404240903,21.46615052500293,5.75542,2.27106,8.02647,417.0,690.0,,
Nevada,NV,2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,13,3253543.0,13135.0,403.7137360717224,71786.0,2206.39469034219,5.391666666666667,68657.0,68657.0,14.995255114365875,11.13687837249461,141730.0,59854.0,29585.0,4017.0,32549.0,2.0,4527.0,4356.1741768896245,199,6.090344600266812,2063,63.137592514323785,1693,51.81383622237042,9180,280.95157502738357,11908,364.44132412048845,44345,1357.1674939639788,15533,475.3835310348965,,,,,,,,,,
New Hampshire,NH,1999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1201134.0,1159.0,96.49214825323402,26247.0,2185.185000174835,2.725,31857.0,59990.89041820911,13.998776668526832,11.001948003314268,37711.0,11799.0,25779.0,119.0,9.0,0.0,0.0,3139.6163958392654,18,1.4985838382728323,257,21.39644702422877,345,28.72285690022928,539,44.87426049050314,3698,307.8757241073852,21195,1764.5824695662598,1354,112.72680650118971,0.467153285,5.232466210123088,11.200747981044737,0.572300992,1.144601983,1.716902975,64.0,137.0,0.374,0.036
New Hampshire,NH,2000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,1239882.0,2167.0,174.77469630174485,27901.0,2250.294786116744,2.6666666666666665,35323.0,64351.315924115566,14.030526771762776,11.07211266229639,40120.0,14495.0,24898.0,149.0,578.0,0.0,0.0,3235.791793089988,22,1.7802435049434127,453,36.656832169971175,522,42.24032316274825,1170,94.6765863992633,4992,403.9534353035234,20761,1679.9834275513722,2148,173.81650220992955,0.511450382,5.421650674145847,10.600540870344867,0.647361275,0.566441115,1.21380239,67.0,131.0,0.391,0.029
New Hampshire,NH,2001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,1255517.0,2144.0,170.76630583257733,27089.0,2157.5972288706566,3.408333333333333,36782.0,65173.61807295835,14.043057997910248,11.084810035246772,45727.0,15257.0,26323.0,247.0,3893.0,0.0,0.0,3642.085292353668,17,1.3498930805274747,445,35.33543651968978,458,36.36770769891667,1224,97.19230179797817,4889,388.21336886463666,20060,1592.87383502242,2140,169.9277171958115,0.473053892,6.3252077560725555,13.371008800811603,0.720593289,1.521252498,2.241845787,79.0,167.0,0.31,0.021
New Hampshire,NH,2002,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,1269089.0,2056.0,162.00597436428808,26250.0,2068.412853629651,4.466666666666666,37013.0,64552.8738482209,14.053809878201005,11.075239916557502,49666.0,13637.0,25722.0,196.0,10079.0,0.0,0.0,3913.5159157474377,12,0.9416158913375261,413,32.40728026019986,446,34.99672396137805,1185,92.9845692695807,4838,379.62814019091263,19468,1527.6148477132465,1944,152.54177439667922,0.5,5.229148965188619,10.458297930377238,0.396147649,0.316918119,0.713065768,66.0,132.0,0.317,0.021
New Hampshire,NH,2003,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,1279840.0,1937.0,151.34704338042255,26456.0,2067.1333916739595,4.433333333333334,37374.0,63718.23522282609,14.062245628082648,11.062226067827927,54724.0,13890.0,25690.0,206.0,14898.0,0.0,0.0,4275.8469808726095,17,1.319153724087359,480,37.24669338599602,438,33.98760771472136,1002,77.75247244326668,4589,356.09390822569947,19934,1546.8241374092597,1933,149.99553815652146,0.474683544,5.88078242634026,12.388848311490147,0.627283459,0.940925188,1.568208647,75.0,158.0,0.33,0.032
New Hampshire,NH,2004,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,1290121.0,2202.0,170.6816647430745,26658.0,2066.3178104999456,3.825,39324.0,65300.80747805373,14.070246570388669,11.086759680855048,56791.0,13343.0,26177.0,168.0,17082.0,0.0,0.0,4401.990200919138,17,1.3085287595378277,500,38.4861399864067,466,35.86908246733104,1219,93.82920928685952,4979,383.2449819846379,19723,1518.1242779037984,1956,150.557779626823,0.428571429,4.4236615718908805,10.32187700107872,0.853689075,0.931297173,1.784986248,57.0,133.0,0.315,0.019
New Hampshire,NH,2005,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,1298492.0,1761.0,135.6188563348869,24031.0,1850.6852564359272,3.633333333333333,40404.0,64909.49501194948,14.076714149111014,11.080749194178264,55761.0,14565.0,25661.0,172.0,15332.0,0.0,0.0,4294.289067626139,19,1.4539121332028384,365,27.930417295738735,406,31.067806635808022,971,74.30256217578716,4192,320.77892959927885,18493,1415.1156357536888,1346,102.99819638373792,0.487654321,6.068939307900482,12.445166682023773,0.614576132,0.845042182,1.459618315,79.0,162.0,0.364,0.044
New Hampshire,NH,2006,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,1308389.0,1785.0,136.4273163409353,26060.0,1991.7623887085567,3.516666666666667,42866.0,66715.1061925828,14.084307167396108,11.108186685909988,63159.0,16495.0,27288.0,145.0,19021.0,0.0,0.0,4827.2341023961535,13,0.9886720992930994,435,33.08248947634602,295,22.435251483958798,1042,79.2458713433392,4395,334.24722126101324,20179,1534.6472532027274,1486,113.01282611919582,0.456953642,5.247567296247989,11.483806691789079,0.912620399,0.6084136,1.521033999,69.0,151.0,0.364,0.044
New Hampshire,NH,2007,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,1312540.0,1896.0,144.45274048790893,26394.0,2010.910143690859,3.533333333333333,44422.0,67207.58140290098,14.087474749174005,11.115541338643265,65110.0,18784.0,25413.0,96.0,20713.0,0.0,0.0,4960.610724244594,12,0.9119732974218515,451,34.274996428104586,357,27.13120559830008,1076,81.77360566882602,5074,385.6127092598729,19909,1513.0396981976367,1411,107.2328602218527,0.449367089,5.395842009745954,12.007648416054378,0.455986649,0.607982198,1.063968847,71.0,158.0,0.364,0.032
New Hampshire,NH,2008,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,1315906.0,2054.0,156.09017665395552,28387.0,2157.220956512092,3.766666666666666,45713.0,66619.28530021282,14.09003595974483,11.106749383683711,67293.0,23478.0,26434.0,144.0,17087.0,0.0,0.0,5113.815120532925,14,1.0639842104743165,421,31.995525186406233,385,29.25956578804371,1234,93.78260826609333,4266,324.2111887059596,22714,1726.2383826224018,1407,106.9304131526688,0.474860335,6.4599041350226365,13.603798119635904,0.455993233,1.215981955,1.671975188,85.0,179.0,0.368,0.044
New Hampshire,NH,2009,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,1316102.0,2125.0,161.46164962898013,28790.0,2187.520420149806,6.05,45119.0,65964.95034208802,14.090184895462626,11.09687882452578,76102.0,27945.0,29280.0,82.0,18663.0,0.0,0.0,5782.378569442186,11,0.830455051620331,454,34.275144857784575,399,30.122869599682918,1261,95.2003472812034,4915,371.06241624672066,22748,1717.3810467508447,1127,85.0838948341921,0.493975904,6.19066493026065,12.532321688088631,0.377479569,0.754959138,1.132438707,82.0,166.0,0.383,0.032
