state,state_abbr,year,nics_total,nics_handgun,nics_long_gun,nics_multiple,nics_permit,nics_permit_recheck,nics_other
Illinois,IL,2011,828962,134178.0,133935.0,6865,553984.0,0.0,0.0
Illinois,IL,2012,1036061,181910.0,174405.0,9549,670197.0,0.0,0.0
Illinois,IL,2013,1280613,236374.0,184681.0,10943,848615.0,0.0,0.0
Illinois,IL,2014,1344096,235090.0,155203.0,9640,944162.0,0.0,0.0
Illinois,IL,2015,1247398,252978.0,146878.0,9524,838018.0,0.0,0.0
Illinois,IL,2016,1924070,352411.0,177255.0,12133,962930.0,419341.0,0.0
Illinois,IL,2017,1601087,282267.0,142550.0,10646,182719.0,982905.0,0.0
Illinois,IL,2018,2831447,259554.0,133987.0,10469,190991.0,2236446.0,0.0
Illinois,IL,2019,4949570,248616.0,119357.0,10955,166970.0,4403672.0,0.0
Illinois,IL,2020,7455065,370984.0,160979.0,18303,385780.0,6519019.0,0.0
Illinois,IL,2021,8474505,342407.0,157603.0,9923,2053069.0,5902820.0,8682.0
Illinois,IL,2022,4476055,282847.0,139696.0,0,4038067.0,0.0,15445.0
Illinois,IL,2023,3961236,300818.0,144172.0,0,3502639.0,4.0,13603.0
Illinois,IL,2024,2768955,291083.0,135547.0,3,389097.0,1940735.0,12482.0
Illinois,IL,2025,2546739,272940.0,128563.0,2,154278.0,1978285.0,12659.0
Illinois,IL,2026,658241,77945.0,35410.0,0,42657.0,498187.0,4040.0
Indiana,IN,1999,203182,31730.0,171369.0,83,0.0,0.0,0.0
Indiana,IN,2000,182319,22982.0,91875.0,57,67405.0,0.0,0.0
Indiana,IN,2001,195780,25207.0,66300.0,91,103144.0,0.0,0.0
Indiana,IN,2002,188235,19154.0,61251.0,74,102722.0,0.0,0.0
Indiana,IN,2003,183853,29773.0,75224.0,656,72839.0,0.0,0.0
Indiana,IN,2004,176520,63235.0,105228.0,2122,0.0,0.0,0.0
Indiana,IN,2005,172249,63969.0,100569.0,2449,0.0,0.0,0.0
Indiana,IN,2006,185655,69885.0,107529.0,2849,0.0,0.0,0.0
Indiana,IN,2007,186864,74545.0,104199.0,3024,0.0,0.0,0.0
Indiana,IN,2008,219900,94880.0,115552.0,4106,0.0,0.0,0.0
Indiana,IN,2009,273803,110487.0,118446.0,6229,31606.0,0.0,1251.0
Indiana,IN,2010,345650,112615.0,114450.0,4145,105419.0,0.0,2849.0
Indiana,IN,2011,359840,136250.0,130012.0,4715,78242.0,0.0,3860.0
Indiana,IN,2012,475607,188980.0,174306.0,7372,89993.0,0.0,7403.0
Indiana,IN,2013,597124,215778.0,183676.0,7913,173553.0,0.0,8997.0
Indiana,IN,2014,647550,205212.0,159207.0,7351,258993.0,0.0,9370.0
Indiana,IN,2015,1076917,249169.0,160378.0,7835,639313.0,0.0,12898.0
Indiana,IN,2016,1436725,278182.0,177218.0,9082,946912.0,0.0,17764.0
Indiana,IN,2017,830357,249127.0,156718.0,8449,389171.0,0.0,15701.0
Indiana,IN,2018,896148,224264.0,147222.0,9522,474341.0,7754.0,18923.0
Indiana,IN,2019,1450565,228087.0,140126.0,9861,227637.0,810006.0,19698.0
Indiana,IN,2020,1935587,370587.0,205484.0,14617,10909.0,1292328.0,27082.0
Indiana,IN,2021,1815531,311130.0,190318.0,13566,15350.0,1246231.0,24923.0
Indiana,IN,2022,1105040,285096.0,161294.0,13508,7406.0,600682.0,21965.0
Indiana,IN,2023,768131,246931.0,160301.0,13336,4607.0,305908.0,20742.0
Indiana,IN,2024,751540,232832.0,155102.0,13250,4828.0,308968.0,20515.0
Indiana,IN,2025,719422,224533.0,144112.0,13121,4861.0,301374.0,16868.0
Indiana,IN,2026,179081,62862.0,37426.0,3688,1088.0,64797.0,5289.0
Iowa,IA,1999,92222,649.0,45371.0,41,46013.0,0.0,0.0
Iowa,IA,2000,87796,440.0,41996.0,34,45153.0,0.0,0.0
Iowa,IA,2001,89658,411.0,41007.0,34,47681.0,0.0,0.0
Iowa,IA,2002,90358,283.0,38238.0,35,49567.0,0.0,0.0
Iowa,IA,2003,95127,251.0,42061.0,34,50608.0,0.0,0.0
Iowa,IA,2004,98517,306.0,45008.0,46,51050.0,0.0,0.0
Iowa,IA,2005,100344,296.0,45842.0,33,52476.0,0.0,0.0
Iowa,IA,2006,101430,258.0,46642.0,23,53022.0,0.0,0.0
Iowa,IA,2007,98888,231.0,42732.0,35,54471.0,0.0,0.0
Iowa,IA,2008,108330,355.0,42766.0,82,63746.0,0.0,0.0
Iowa,IA,2009,120233,441.0,41520.0,142,76640.0,0.0,71.0
Iowa,IA,2010,124738,588.0,40400.0,46,82079.0,0.0,138.0
Iowa,IA,2011,179944,995.0,41838.0,53,135236.0,0.0,189.0
Iowa,IA,2012,147700,1473.0,45722.0,62,98634.0,0.0,283.0
Iowa,IA,2013,160062,2132.0,41371.0,64,114907.0,0.0,293.0
Iowa,IA,2014,127022,2130.0,35314.0,50,88110.0,0.0,262.0
Iowa,IA,2015,147309,2678.0,34192.0,66,108952.0,0.0,315.0
Iowa,IA,2016,202277,2790.0,35254.0,70,161841.0,540.0,393.0
Iowa,IA,2017,160981,2376.0,32328.0,53,107424.0,17124.0,478.0
Iowa,IA,2018,189159,1901.0,30444.0,49,98568.0,56524.0,522.0
Iowa,IA,2019,182802,2098.0,28752.0,52,64525.0,85741.0,548.0
Iowa,IA,2020,270614,3310.0,44374.0,83,122121.0,98894.0,784.0
Iowa,IA,2021,266678,19757.0,38918.0,508,108824.0,95945.0,1214.0
Iowa,IA,2022,218703,34175.0,38213.0,1118,51839.0,89614.0,1920.0
Iowa,IA,2023,185840,32697.0,37867.0,1315,53705.0,56124.0,2253.0
Iowa,IA,2024,183241,36049.0,39696.0,1470,37298.0,64034.0,2540.0
Iowa,IA,2025,185566,38558.0,39645.0,1595,47459.0,53309.0,2334.0
Iowa,IA,2026,63634,12651.0,11693.0,640,24973.0,12288.0,728.0
Kansas,KS,1999,106108,35809.0,68393.0,1906,0.0,0.0,0.0
Kansas,KS,2000,96716,29377.0,65492.0,1847,0.0,0.0,0.0
Kansas,KS,2001,95408,27427.0,63994.0,2012,0.0,0.0,0.0
Kansas,KS,2002,94110,22864.0,59259.0,1957,0.0,0.0,0.0
Kansas,KS,2003,97365,23695.0,61476.0,1966,0.0,0.0,0.0
Kansas,KS,2004,99007,24008.0,63202.0,1952,0.0,0.0,0.0
Kansas,KS,2005,98311,24733.0,61814.0,2126,0.0,0.0,0.0
Kansas,KS,2006,109143,34485.0,63318.0,2285,0.0,0.0,0.0
Kansas,KS,2007,111502,40613.0,60477.0,2416,0.0,0.0,0.0
Kansas,KS,2008,126084,50572.0,64304.0,3277,0.0,0.0,0.0
Kansas,KS,2009,142984,59429.0,70038.0,4185,0.0,0.0,644.0
Kansas,KS,2010,144156,57808.0,67562.0,3278,4008.0,0.0,1360.0
Kansas,KS,2011,164898,60955.0,74165.0,3709,13549.0,0.0,1769.0
Kansas,KS,2012,210972,82285.0,90441.0,4905,18323.0,0.0,2885.0
Kansas,KS,2013,228105,83208.0,90424.0,4474,35236.0,0.0,3159.0
Kansas,KS,2014,172167,60729.0,71160.0,3810,22361.0,0.0,2953.0
Kansas,KS,2015,185859,76665.0,69909.0,3965,19880.0,0.0,3622.0
Kansas,KS,2016,196548,81116.0,73748.0,4271,19402.0,24.0,5323.0
Kansas,KS,2017,191451,73959.0,66850.0,4082,28391.0,48.0,5094.0
Kansas,KS,2018,172047,65870.0,61798.0,4580,20530.0,74.0,6478.0
Kansas,KS,2019,167010,66735.0,58576.0,4380,18691.0,72.0,6527.0
Kansas,KS,2020,249589,120494.0,84183.0,6272,17111.0,143.0,9793.0
Kansas,KS,2021,230168,97049.0,79613.0,5613,28108.0,133.0,9369.0
Kansas,KS,2022,191895,83066.0,68333.0,5400,14720.0,2450.0,8094.0
Kansas,KS,2023,186710,75281.0,69674.0,5469,17765.0,475.0,7998.0
Kansas,KS,2024,178539,72625.0,67458.0,5329,16773.0,69.0,6857.0
Kansas,KS,2025,179606,72736.0,64022.0,4967,22712.0,43.0,5964.0
Kansas,KS,2026,49940,22047.0,17363.0,1417,5030.0,20.0,1599.0
Kentucky,KY,1999,248212,96183.0,147578.0,4451,0.0,0.0,0.0
Kentucky,KY,2000,229896,84688.0,140793.0,4415,0.0,0.0,0.0
Kentucky,KY,2001,238996,82302.0,144967.0,4552,0.0,0.0,0.0
Kentucky,KY,2002,229423,65820.0,120303.0,4393,0.0,0.0,0.0
Kentucky,KY,2003,226869,65656.0,118164.0,4779,0.0,0.0,0.0
Kentucky,KY,2004,234974,67889.0,124173.0,4927,0.0,0.0,0.0
Kentucky,KY,2005,232589,70894.0,119462.0,4935,0.0,0.0,0.0
Kentucky,KY,2006,791599,75234.0,120916.0,5508,516563.0,0.0,0.0
Kentucky,KY,2007,1587850,77636.0,108671.0,5511,1360388.0,0.0,0.0
Kentucky,KY,2008,1881101,86095.0,109564.0,6363,1641815.0,0.0,0.0
Kentucky,KY,2009,2189578,90376.0,108036.0,6958,1943007.0,0.0,707.0
Kentucky,KY,2010,2385579,84311.0,99910.0,5893,2149338.0,0.0,1177.0
Kentucky,KY,2011,2280832,92936.0,111518.0,6362,2019543.0,0.0,1358.0
Kentucky,KY,2012,2589358,117969.0,129589.0,7804,2279591.0,0.0,2179.0
Kentucky,KY,2013,1578331,122316.0,127608.0,7550,1268713.0,0.0,2640.0
Kentucky,KY,2014,2492184,103090.0,109069.0,6842,2221902.0,0.0,2331.0
Kentucky,KY,2015,3218371,128700.0,109642.0,6991,2923972.0,0.0,3216.0
Kentucky,KY,2016,3676847,140721.0,109030.0,6943,3372613.0,0.0,3886.0
Kentucky,KY,2017,4641480,127240.0,99223.0,6624,4362693.0,0.0,3613.0
Kentucky,KY,2018,4912441,112323.0,93157.0,6875,4655016.0,0.0,5039.0
Kentucky,KY,2019,4120892,126820.0,90486.0,7313,1782427.0,2069338.0,5650.0
Kentucky,KY,2020,3330462,231291.0,146384.0,11096,20620.0,2875713.0,9783.0
Kentucky,KY,2021,3848061,170750.0,130771.0,8716,12923.0,3486954.0,8083.0
Kentucky,KY,2022,4016510,139290.0,112710.0,8756,7932.0,3708386.0,7772.0
Kentucky,KY,2023,3685843,128845.0,110554.0,8359,8145.0,3391543.0,7558.0
Kentucky,KY,2024,3741704,122418.0,108618.0,8386,7876.0,3458513.0,7612.0
Kentucky,KY,2025,2522704,122699.0,101937.0,8304,7274.0,2249980.0,6595.0
Kentucky,KY,2026,354186,34674.0,26660.0,2496,1983.0,279961.0,1868.0
Louisiana,LA,1999,196015,70507.0,123008.0,2500,0.0,0.0,0.0
Louisiana,LA,2000,174706,59327.0,112960.0,2417,2.0,0.0,0.0
Louisiana,LA,2001,177775,58091.0,111645.0,2559,0.0,0.0,0.0
Louisiana,LA,2002,169580,50115.0,88494.0,2364,23.0,0.0,0.0
Louisiana,LA,2003,175693,51998.0,93440.0,2538,2.0,0.0,0.0
Louisiana,LA,2004,172421,49283.0,93711.0,2520,0.0,0.0,0.0
Louisiana,LA,2005,207954,75090.0,106161.0,2953,1.0,0.0,0.0
Louisiana,LA,2006,212176,78149.0,111258.0,2974,3.0,0.0,0.0
Louisiana,LA,2007,208201,76147.0,109624.0,2962,0.0,0.0,0.0
Louisiana,LA,2008,248355,94932.0,129014.0,4218,0.0,0.0,0.0
Louisiana,LA,2009,247084,97990.0,122013.0,5085,0.0,0.0,817.0
Louisiana,LA,2010,239204,89765.0,119251.0,3955,0.0,0.0,1700.0
Louisiana,LA,2011,264552,101519.0,130125.0,4751,0.0,0.0,2020.0
Louisiana,LA,2012,326290,129806.0,157772.0,6529,0.0,0.0,4155.0
Louisiana,LA,2013,353025,144927.0,167642.0,7446,0.0,0.0,5648.0
Louisiana,LA,2014,315357,127666.0,146614.0,7075,30.0,0.0,6389.0
Louisiana,LA,2015,372613,163856.0,140651.0,7727,25638.0,0.0,8591.0
Louisiana,LA,2016,391869,171588.0,139122.0,8609,35141.0,0.0,11420.0
Louisiana,LA,2017,329201,138975.0,118492.0,7624,28709.0,0.0,9558.0
Louisiana,LA,2018,307192,121441.0,108625.0,9602,32047.0,1223.0,9667.0
Louisiana,LA,2019,282264,119091.0,100417.0,7355,22367.0,1261.0,9144.0
Louisiana,LA,2020,430537,223754.0,135318.0,11036,21983.0,2675.0,15970.0
Louisiana,LA,2021,401345,195686.0,122751.0,9853,36702.0,4725.0,13820.0
Louisiana,LA,2022,344808,166683.0,105653.0,8928,29211.0,4667.0,11322.0
Louisiana,LA,2023,301656,128884.0,103384.0,7981,26622.0,7872.0,9464.0
Louisiana,LA,2024,277359,131055.0,102511.0,7438,10205.0,19.0,9103.0
Louisiana,LA,2025,266525,129573.0,99698.0,6958,6608.0,0.0,8155.0
Louisiana,LA,2026,66377,34294.0,21457.0,1726,2410.0,1.0,2332.0
Maine,ME,1999,47160,12928.0,33526.0,706,0.0,0.0,0.0
Maine,ME,2000,45028,12055.0,32362.0,611,0.0,0.0,0.0
Maine,ME,2001,50019,13102.0,35671.0,873,0.0,0.0,0.0
Maine,ME,2002,49922,12379.0,34000.0,861,0.0,0.0,0.0
Maine,ME,2003,50897,12532.0,34958.0,902,0.0,0.0,0.0
Maine,ME,2004,52665,13287.0,35746.0,977,0.0,0.0,0.0
Maine,ME,2005,50319,13438.0,33303.0,1025,0.0,0.0,0.0
Maine,ME,2006,53106,14263.0,35281.0,1089,0.0,0.0,0.0
Maine,ME,2007,51279,14846.0,33139.0,1017,0.0,0.0,0.0
Maine,ME,2008,56561,18541.0,34394.0,1264,0.0,0.0,0.0
Maine,ME,2009,60955,21341.0,35648.0,1333,0.0,0.0,197.0
Maine,ME,2010,65988,23380.0,37968.0,1291,0.0,0.0,453.0
Maine,ME,2011,73127,27040.0,40838.0,1464,0.0,0.0,663.0
Maine,ME,2012,91834,36602.0,48634.0,1980,0.0,0.0,1212.0
Maine,ME,2013,96760,38737.0,50959.0,2032,0.0,0.0,1237.0
Maine,ME,2014,83085,32357.0,43264.0,1771,0.0,0.0,1545.0
Maine,ME,2015,94744,42604.0,41198.0,1965,3780.0,0.0,1942.0
Maine,ME,2016,111582,48845.0,46780.0,2458,6986.0,1.0,3032.0
Maine,ME,2017,96590,40485.0,39720.0,2073,8119.0,0.0,2748.0
Maine,ME,2018,93360,37050.0,39774.0,2265,7341.0,6.0,3675.0
Maine,ME,2019,90626,36250.0,39112.0,2219,6287.0,57.0,3685.0
Maine,ME,2020,137149,62803.0,56910.0,3444,6673.0,68.0,5154.0
Maine,ME,2021,129193,55153.0,56558.0,3146,7378.0,52.0,4913.0
Maine,ME,2022,114090,48504.0,49533.0,3037,6454.0,66.0,4417.0
Maine,ME,2023,112304,48236.0,49337.0,3201,5293.0,92.0,4028.0
Maine,ME,2024,99749,41313.0,44067.0,3013,5819.0,120.0,3789.0
Maine,ME,2025,97173,40533.0,42872.0,3080,5995.0,150.0,2985.0
Maine,ME,2026,24224,11480.0,9391.0,739,1435.0,36.0,741.0
Maryland,MD,1999,91381,2054.0,51662.0,116,37549.0,0.0,0.0
Maryland,MD,2000,84309,1708.0,46531.0,110,35960.0,0.0,0.0
Maryland,MD,2001,83347,1355.0,51403.0,122,30014.0,0.0,0.0
Maryland,MD,2002,78764,650.0,47969.0,129,27781.0,0.0,0.0
Maryland,MD,2003,78270,772.0,48415.0,106,27009.0,0.0,0.0
Maryland,MD,2004,77481,2552.0,49825.0,101,23183.0,0.0,0.0
Maryland,MD,2005,80947,9591.0,50307.0,90,19260.0,0.0,0.0
Maryland,MD,2006,82207,8957.0,50532.0,77,20977.0,0.0,0.0
Maryland,MD,2007,80249,22237.0,45294.0,87,11076.0,0.0,0.0
Maryland,MD,2008,89583,36916.0,47551.0,104,3357.0,0.0,0.0
Maryland,MD,2009,95191,45907.0,47237.0,171,1.0,0.0,64.0
Maryland,MD,2010,88162,39909.0,45556.0,153,4.0,0.0,231.0
Maryland,MD,2011,103020,45851.0,53678.0,165,290.0,0.0,318.0
Maryland,MD,2012,136604,66909.0,65937.0,181,166.0,0.0,459.0
Maryland,MD,2013,231182,132453.0,87046.0,272,7207.0,0.0,1335.0
Maryland,MD,2014,142207,55012.0,64067.0,142,19079.0,0.0,906.0
Maryland,MD,2015,125694,37088.0,65102.0,164,19122.0,0.0,1354.0
Maryland,MD,2016,165367,52305.0,71892.0,337,36025.0,0.0,1789.0
Maryland,MD,2017,158659,51873.0,66023.0,347,34365.0,1.0,2592.0
Maryland,MD,2018,151470,52671.0,61200.0,453,31341.0,1.0,1631.0
Maryland,MD,2019,148813,43180.0,58776.0,463,40927.0,89.0,1468.0
Maryland,MD,2020,302563,93594.0,106692.0,213,92738.0,187.0,3572.0
Maryland,MD,2021,267753,107834.0,87888.0,116,66494.0,340.0,1744.0
Maryland,MD,2022,326114,117432.0,74767.0,105,127702.0,294.0,1635.0
Maryland,MD,2023,325427,118095.0,73966.0,72,127015.0,550.0,1530.0
Maryland,MD,2024,289446,96500.0,70604.0,78,101730.0,14697.0,1702.0
Maryland,MD,2025,377381,101373.0,65684.0,94,151059.0,53563.0,1427.0
Maryland,MD,2026,92521,24917.0,17569.0,31,26015.0,22441.0,444.0
Massachusetts,MA,1999,24314,9504.0,9836.0,166,1903.0,0.0,0.0
Massachusetts,MA,2000,54843,14067.0,10857.0,302,26698.0,0.0,0.0
Massachusetts,MA,2001,66635,15490.0,13525.0,409,34792.0,0.0,0.0
Massachusetts,MA,2002,94824,17775.0,15486.0,398,56175.0,0.0,0.0
Massachusetts,MA,2003,131395,21189.0,17139.0,568,85043.0,0.0,0.0
Massachusetts,MA,2004,112996,20815.0,16535.0,595,41202.0,0.0,0.0
Massachusetts,MA,2005,105347,20581.0,15565.0,624,64584.0,0.0,0.0
Massachusetts,MA,2006,137148,21341.0,16888.0,763,96876.0,0.0,0.0
Massachusetts,MA,2007,165446,22247.0,16963.0,727,125399.0,0.0,0.0
Massachusetts,MA,2008,119859,24184.0,19407.0,962,75251.0,0.0,0.0
Massachusetts,MA,2009,98864,30166.0,22114.0,1532,44428.0,0.0,597.0
Massachusetts,MA,2010,115904,33468.0,21903.0,1038,58474.0,0.0,1001.0
Massachusetts,MA,2011,153487,42506.0,24802.0,1237,83795.0,0.0,1128.0
Massachusetts,MA,2012,210453,55136.0,35033.0,1996,115496.0,0.0,2687.0
Massachusetts,MA,2013,251361,61219.0,40058.0,2033,143528.0,0.0,4396.0
Massachusetts,MA,2014,179344,59663.0,33395.0,1919,80130.0,0.0,4032.0
Massachusetts,MA,2015,167285,65841.0,34145.0,1877,60526.0,0.0,4493.0
Massachusetts,MA,2016,226212,75977.0,41931.0,2480,97516.0,16.0,7096.0
Massachusetts,MA,2017,206492,66966.0,34448.0,1934,96467.0,1.0,4905.0
Massachusetts,MA,2018,211295,53039.0,32848.0,2060,116282.0,0.0,5593.0
Massachusetts,MA,2019,212316,50515.0,29507.0,2117,123086.0,6.0,5911.0
Massachusetts,MA,2020,262583,80609.0,40932.0,3719,125381.0,7.0,10196.0
Massachusetts,MA,2021,259248,82195.0,43911.0,3802,113319.0,11.0,14775.0
Massachusetts,MA,2022,227928,67038.0,36451.0,3450,104650.0,3.0,15336.0
Massachusetts,MA,2023,231926,62206.0,36312.0,3626,110467.0,5.0,18085.0
Massachusetts,MA,2024,299437,67852.0,44851.0,5497,151569.0,29.0,28216.0
Massachusetts,MA,2025,261773,63345.0,29660.0,3723,148850.0,9.0,15061.0
Massachusetts,MA,2026,71960,15914.0,7906.0,1217,41107.0,0.0,5549.0
Michigan,MI,1999,307769,1398.0,182542.0,69,123760.0,0.0,0.0
Michigan,MI,2000,300661,964.0,177663.0,63,121971.0,0.0,0.0
Michigan,MI,2001,363424,5213.0,181226.0,203,176059.0,0.0,0.0
Michigan,MI,2002,353540,23208.0,173907.0,435,152273.0,0.0,0.0
Michigan,MI,2003,342161,27094.0,176602.0,560,134124.0,0.0,0.0
Michigan,MI,2004,342418,32590.0,169747.0,729,135692.0,0.0,0.0
Michigan,MI,2005,337035,33065.0,158049.0,807,141407.0,0.0,0.0
Michigan,MI,2006,332428,28568.0,160454.0,763,139160.0,0.0,0.0
Michigan,MI,2007,311851,24619.0,143218.0,741,139924.0,0.0,0.0
Michigan,MI,2008,357335,26618.0,140993.0,1200,185005.0,0.0,0.0
Michigan,MI,2009,362172,25707.0,135169.0,1682,194808.0,0.0,764.0
Michigan,MI,2010,348200,18523.0,129008.0,594,194283.0,0.0,1397.0
Michigan,MI,2011,356635,15224.0,134412.0,381,201143.0,0.0,1361.0
Michigan,MI,2012,430405,21005.0,159546.0,554,242029.0,0.0,2664.0
Michigan,MI,2013,503979,136643.0,155359.0,2655,200912.0,0.0,3802.0
Michigan,MI,2014,424091,110011.0,125769.0,2244,177757.0,0.0,3733.0
Michigan,MI,2015,500921,141689.0,126919.0,2378,217034.0,0.0,4602.0
Michigan,MI,2016,579605,164878.0,129089.0,2815,251162.0,20283.0,6382.0
Michigan,MI,2017,513243,141062.0,125413.0,2642,232407.0,304.0,5931.0
Michigan,MI,2018,489957,123070.0,116531.0,2462,234325.0,103.0,7977.0
Michigan,MI,2019,492171,126582.0,115256.0,2845,218541.0,15695.0,8845.0
Michigan,MI,2020,1068511,407304.0,266871.0,12329,263107.0,83841.0,29912.0
Michigan,MI,2021,970990,345891.0,245297.0,11104,248866.0,85431.0,29818.0
Michigan,MI,2022,789160,269891.0,202814.0,11251,205104.0,70548.0,24935.0
Michigan,MI,2023,781769,253920.0,205526.0,11703,210098.0,71669.0,23889.0
Michigan,MI,2024,808275,200689.0,199349.0,9270,283854.0,81045.0,20796.0
Michigan,MI,2025,763177,151519.0,159355.0,6501,328067.0,93223.0,13358.0
Michigan,MI,2026,178770,30472.0,35094.0,1311,85491.0,20444.0,2919.0
Minnesota,MN,1999,177929,27953.0,119347.0,846,29783.0,0.0,0.0
Minnesota,MN,2000,185100,29984.0,121151.0,1126,32839.0,0.0,0.0
Minnesota,MN,2001,191935,28882.0,121855.0,1205,38847.0,0.0,0.0
Minnesota,MN,2002,192392,28026.0,116316.0,1242,38844.0,0.0,0.0
Minnesota,MN,2003,229728,39391.0,124062.0,1352,56971.0,0.0,0.0
Minnesota,MN,2004,227846,38578.0,128666.0,1459,51552.0,0.0,0.0
Minnesota,MN,2005,224165,36959.0,126190.0,1459,52464.0,0.0,0.0
Minnesota,MN,2006,244712,40890.0,131761.0,1610,63730.0,0.0,0.0
Minnesota,MN,2007,248086,44506.0,122205.0,1800,73309.0,0.0,0.0
Minnesota,MN,2008,277175,54590.0,121022.0,2515,92602.0,0.0,0.0
Minnesota,MN,2009,285130,61840.0,117678.0,3085,94956.0,0.0,662.0
Minnesota,MN,2010,297390,58612.0,117485.0,2260,109840.0,0.0,1484.0
Minnesota,MN,2011,337534,72073.0,127369.0,2776,124260.0,0.0,2157.0
Minnesota,MN,2012,440992,102120.0,148621.0,4076,172651.0,0.0,3753.0
Minnesota,MN,2013,525774,124002.0,152045.0,4443,231076.0,0.0,4864.0
Minnesota,MN,2014,481122,92969.0,132957.0,3945,237357.0,0.0,4869.0
Minnesota,MN,2015,519244,110200.0,136831.0,4105,253341.0,0.0,6247.0
Minnesota,MN,2016,651599,133962.0,143543.0,5046,350315.0,0.0,10289.0
Minnesota,MN,2017,683544,94383.0,125512.0,3967,443975.0,0.0,7638.0
Minnesota,MN,2018,604078,62516.0,104299.0,3188,351809.0,68595.0,6920.0
Minnesota,MN,2019,682356,105932.0,125236.0,5542,129788.0,297448.0,11065.0
Minnesota,MN,2020,958391,185170.0,166985.0,7974,264295.0,311637.0,15965.0
Minnesota,MN,2021,945299,175329.0,159042.0,8115,234397.0,346544.0,16117.0
Minnesota,MN,2022,891044,138149.0,140680.0,7650,161842.0,423470.0,12977.0
Minnesota,MN,2023,868775,119735.0,135740.0,7447,155330.0,432273.0,11845.0
Minnesota,MN,2024,873572,115710.0,136426.0,7544,141621.0,454810.0,10934.0
Minnesota,MN,2025,820140,111639.0,125902.0,7262,151069.0,409454.0,8560.0
Minnesota,MN,2026,221287,35310.0,32139.0,2099,58812.0,88745.0,2456.0
Mississippi,MS,1999,182114,66980.0,113063.0,2071,0.0,0.0,0.0
Mississippi,MS,2000,163980,56142.0,105749.0,2085,4.0,0.0,0.0
Mississippi,MS,2001,159421,50613.0,99703.0,2168,0.0,0.0,0.0
Mississippi,MS,2002,149948,36975.0,77077.0,2032,0.0,0.0,0.0
Mississippi,MS,2003,150877,36612.0,78498.0,2222,0.0,0.0,0.0
Mississippi,MS,2004,152294,38079.0,78965.0,2227,0.0,0.0,0.0
Mississippi,MS,2005,167713,45705.0,90411.0,2352,2.0,0.0,0.0
Mississippi,MS,2006,179087,48789.0,99937.0,2327,2661.0,0.0,0.0
Mississippi,MS,2007,175298,47222.0,92708.0,2415,7458.0,0.0,0.0
Mississippi,MS,2008,181068,54973.0,90221.0,3033,6416.0,0.0,0.0
Mississippi,MS,2009,167057,51789.0,80682.0,3276,2970.0,0.0,445.0
Mississippi,MS,2010,169873,50788.0,80935.0,2950,3826.0,0.0,919.0
Mississippi,MS,2011,185059,56615.0,86909.0,3228,4875.0,0.0,1087.0
Mississippi,MS,2012,222297,72957.0,104362.0,4151,5190.0,0.0,2032.0
Mississippi,MS,2013,231711,83754.0,100270.0,4261,8768.0,0.0,2055.0
Mississippi,MS,2014,214829,78174.0,88191.0,4007,8266.0,0.0,2158.0
Mississippi,MS,2015,252372,109994.0,90161.0,4700,10652.0,0.0,3141.0
Mississippi,MS,2016,276161,119050.0,92822.0,5263,22564.0,0.0,4081.0
Mississippi,MS,2017,251852,103312.0,84199.0,5091,21615.0,0.0,3457.0
Mississippi,MS,2018,247278,95091.0,79852.0,5945,27727.0,0.0,4408.0
Mississippi,MS,2019,238388,97345.0,77832.0,5131,20766.0,1.0,4703.0
Mississippi,MS,2020,366829,182009.0,114760.0,6944,25483.0,0.0,8290.0
Mississippi,MS,2021,323319,146886.0,105348.0,6067,30840.0,0.0,7553.0
Mississippi,MS,2022,284864,120835.0,91687.0,6152,30254.0,0.0,6252.0
Mississippi,MS,2023,259767,103186.0,87492.0,5579,29737.0,0.0,5620.0
Mississippi,MS,2024,243088,95772.0,86751.0,5278,24029.0,0.0,5448.0
Mississippi,MS,2025,241223,97409.0,84475.0,5375,24657.0,0.0,4904.0
Mississippi,MS,2026,64152,26990.0,19816.0,1393,8334.0,0.0,1469.0
Missouri,MO,1999,206636,43744.0,161014.0,1873,5.0,0.0,0.0
Missouri,MO,2000,191578,36523.0,153556.0,1497,2.0,0.0,0.0
Missouri,MO,2001,199470,35511.0,158183.0,1669,4.0,0.0,0.0
Missouri,MO,2002,197990,32075.0,142956.0,1398,0.0,0.0,0.0
Missouri,MO,2003,202865,36899.0,143044.0,1593,0.0,0.0,0.0
Missouri,MO,2004,209316,44533.0,142138.0,1689,0.0,0.0,0.0
Missouri,MO,2005,214241,47532.0,144772.0,1720,0.0,0.0,0.0
Missouri,MO,2006,230374,51629.0,147089.0,2057,10166.0,0.0,0.0
Missouri,MO,2007,274085,81328.0,139515.0,3098,31449.0,0.0,0.0
Missouri,MO,2008,321487,138874.0,147805.0,6317,7896.0,0.0,0.0
Missouri,MO,2009,355678,158961.0,151973.0,8107,13189.0,0.0,1252.0
Missouri,MO,2010,349672,149923.0,141957.0,6491,23095.0,0.0,2825.0
Missouri,MO,2011,394923,167789.0,160145.0,7351,27697.0,0.0,3846.0
Missouri,MO,2012,513303,219811.0,203285.0,10572,40304.0,0.0,7185.0
Missouri,MO,2013,567009,240764.0,212607.0,10768,62745.0,0.0,8091.0
Missouri,MO,2014,517063,216695.0,188792.0,11118,58191.0,0.0,9204.0
Missouri,MO,2015,584875,253977.0,186718.0,11940,85663.0,0.0,13009.0
