event_time,M_sensitivity,att_original,se_original,pre_trend_slope_b_hat,pre_trend_slope_se,att_trend_adjusted,ci_half_width,ci_low,ci_high,ci_includes_zero,source_file
2,2.0,0.0811478749587348,0.1838679373699538,0.0887250084742579,0.0980772682890393,-0.4512021758868131,1.2083790855100285,-1.6595812613968417,0.7571769096232154,True,cs21_magazine_ban_broad_ra_firearm_suicide_rate_bounds.csv
3,0.0,0.1888970581629877,0.1679724179943382,0.0887250084742579,0.0980772682890393,0.1888970581629877,0.3292259392689028,-0.1403288811059151,0.5181229974318906,True,cs21_magazine_ban_broad_ra_firearm_suicide_rate_bounds.csv
3,0.5,0.1888970581629877,0.1679724179943382,0.0887250084742579,0.0980772682890393,0.0114470412144717,0.5061634461085284,-0.4947164048940566,0.5176104873230001,True,cs21_magazine_ban_broad_ra_firearm_suicide_rate_bounds.csv
3,1.0,0.1888970581629877,0.1679724179943382,0.0887250084742579,0.0980772682890393,-0.1660029757340442,0.8364428130143571,-1.0024457887484013,0.6704398372803129,True,cs21_magazine_ban_broad_ra_firearm_suicide_rate_bounds.csv
3,2.0,0.1888970581629877,0.1679724179943382,0.0887250084742579,0.0980772682890393,-0.5209030096310762,1.5726974154334357,-2.093600425064512,1.0517944058023594,True,cs21_magazine_ban_broad_ra_firearm_suicide_rate_bounds.csv
4,0.0,-0.2694486839070634,0.1362860841609603,0.0887250084742579,0.0980772682890393,-0.2694486839070634,0.2671207249554821,-0.5365694088625456,-0.0023279589515812,False,cs21_magazine_ban_broad_ra_firearm_suicide_rate_bounds.csv
4,0.5,-0.2694486839070634,0.1362860841609603,0.0887250084742579,0.0980772682890393,-0.4912612050927084,0.5498265967805284,-1.0410878018732368,0.0585653916878199,True,cs21_magazine_ban_broad_ra_firearm_suicide_rate_bounds.csv
4,1.0,-0.2694486839070634,0.1362860841609603,0.0887250084742579,0.0980772682890393,-0.7130737262783533,0.9975854354424006,-1.7106591617207538,0.2845117091640473,True,cs21_magazine_ban_broad_ra_firearm_suicide_rate_bounds.csv
4,2.0,-0.2694486839070634,0.1362860841609603,0.0887250084742579,0.0980772682890393,-1.1566987686496433,1.9407849852379289,-3.0974837538875724,0.7840862165882856,True,cs21_magazine_ban_broad_ra_firearm_suicide_rate_bounds.csv
5,0.0,0.2970794784731712,0.0935082257525828,0.0887250084742579,0.0980772682890393,0.2970794784731712,0.1832761224750622,0.1138033559981089,0.4803556009482335,False,cs21_magazine_ban_broad_ra_firearm_suicide_rate_bounds.csv
5,0.5,0.2970794784731712,0.0935082257525828,0.0887250084742579,0.0980772682890393,0.0309044530503972,0.6051169275600181,-0.5742124745096209,0.6360213806104154,True,cs21_magazine_ban_broad_ra_firearm_suicide_rate_bounds.csv
