state,state_abbr,year,relinquishment,violent,violenth,violentpartial,dealer,dealerh,residential,theft,ammlicense,ammrecords,permit,permith,registration,registrationh,defactoreg,defactoregh,ammpermit,age21handgunsale,age18longgunsale,age21longgunsale,age21handgunpossess,age18longgunpossess,age21longgunpossess,loststolen,amm18,amm21h,universal,universalh,gunshow,gunshowh,universalpermit,universalpermith,ammbackground,statechecks,statechecksh,waiting,waitingh,assault,onefeature,assaultlist,assaultregister,assaulttransfer,magazine,tenroundlimit,magazinepreowned,onepermonth,gvro,gvrolawenforcement,college,collegeconcealed,elementary,opencarryh,opencarryl,opencarrypermith,opencarrypermitl,permitconcealed,mayissue,nosyg,locked,liability,mcdv,mcdvsurrender,mcdvremovalallowed,mcdvremovalrequired,incidentremoval,incidentall,dvro,exparte,dvrosurrender,expartesurrender,dvroremoval,stalking,lawtotal,population,violent_crime,violent_rate,property_crime,property_rate,unemployment_rate,pcpi_nominal,pcpi_real_2024,ln_population,ln_pcpi_real_2024,firearm_suicides,total_suicides,firearm_homicides,total_homicides,fss,per_capita_alcohol_ethanol_14plus,nonfirearm_suicides,firearm_suicide_rate,nonfirearm_suicide_rate,total_suicide_rate,firearm_suicide_share,ln_firearm_suicide_rate,ln_nonfirearm_suicide_rate,ln_total_suicide_rate,logit_firearm_suicide_share,stack_id,treated_unit_state,treated_unit_abbr,adoption_year,treated_state,event_time,post,state_stack_fe,year_stack_fe
Illinois,IL,2022,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,35,12609577.0,36555.0,289.89870159799966,212960.0,1688.8750510822051,4.566666666666666,68352.0,73273.96252275014,16.349967162572753,11.20196060679923,676,1533,1091.0,1312,0.44097,2.4219,857,5.361004576124956,6.796421481862556,12.157426057987513,0.4409654272667971,1.6810149629290951,1.9178665021457626,2.4987623856975567,-0.2370887314292523,UT_2021,Utah,UT,2021,0,1,0,IL_UT_2021,2022_UT_2021
Illinois,IL,2023,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,41,12633389.0,39022.0,308.8799054632134,215682.0,1707.2378599281633,4.4750000000000005,71716.0,73833.13495655332,16.35185378770729,11.209562892976916,688,1567,962.0,1171,0.43906,2.3934,879,5.4458862938519506,6.9577529829881755,12.403639276840126,0.4390555201021059,1.696695079754336,1.9412927887192128,2.5187958097990264,-0.24483824600890336,UT_2021,Utah,UT,2021,0,2,0,IL_UT_2021,2023_UT_2021
Louisiana,LA,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6,4681346.0,26477.0,565.5851970779344,154511.0,3300.567828141735,6.041666666666667,42132.0,55068.4702935524,15.359096233380518,10.916332604379395,440,677,526.0,648,0.649926145,2.5905,237,9.399006183264387,5.062646512349226,14.461652695613612,0.6499261447562777,2.241667335189296,1.6238626759575292,2.6721917494367045,0.6177428219015384,UT_2021,Utah,UT,2021,0,-5,0,LA_UT_2021,2016_UT_2021
Louisiana,LA,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6,4673673.0,25986.0,556.0080904248115,157272.0,3365.0621256557747,5.125,43486.0,55652.01869960822,15.357455830144431,10.926873630971349,444,720,534.0,653,0.616666667,2.5689,276,9.500022787216821,5.905419570432078,15.405442357648898,0.6166666666666667,2.252346272686586,1.7775624282083762,2.735369757497825,0.4747392339915697,UT_2021,Utah,UT,2021,0,-4,0,LA_UT_2021,2017_UT_2021
Louisiana,LA,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,8,4664450.0,25314.0,542.7006399468319,152996.0,3280.043735059868,4.825,45465.0,56799.34507038046,15.355480486063186,10.94728007419172,467,720,497.0,598,0.648611111,2.5508,253,10.011898508934602,5.4240049737911225,15.435903482725724,0.6486111111111111,2.304772549658737,1.6926764263131082,2.7373438214369963,0.6120355256975039,UT_2021,Utah,UT,2021,0,-3,0,LA_UT_2021,2018_UT_2021
Louisiana,LA,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,8,4658285.0,26072.0,559.6909592264105,148429.0,3186.344330585184,4.633333333333334,47015.0,57689.6940118279,15.354157912612658,10.962833823229726,446,704,542.0,650,0.633522727,2.5623,258,9.57433905396514,5.538519004311673,15.112858058276812,0.6335227272727273,2.2601304178305135,1.7135310460786266,2.716207377906717,0.5465437063680699,UT_2021,Utah,UT,2021,0,-2,0,LA_UT_2021,2019_UT_2021
Louisiana,LA,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,8,4652145.0,29704.0,638.5011645165831,133989.0,2880.155283208069,8.683333333333334,50133.0,60754.41704308288,15.352838961524446,11.014595067087772,406,641,747.0,873,0.633385335,2.5916,235,8.727157042611527,5.051433263580563,13.77859030619209,0.6333853354134166,2.167584855586321,1.6216496968626746,2.623841460777918,0.5458730155313929,UT_2021,Utah,UT,2021,0,-1,0,LA_UT_2021,2020_UT_2021
Louisiana,LA,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,8,4628595.0,30666.0,662.5336630230124,117013.0,2528.0457676681585,5.608333333333333,54948.0,63611.7264713236,15.34776392428687,11.06055311081252,463,689,804.0,943,0.67199,2.7586,226,10.003035478368705,4.882691183825761,14.885726662194466,0.6719883889695211,2.3038877919500593,1.58774249644352,2.7010743706210834,0.7160614400828211,UT_2021,Utah,UT,2021,0,0,0,LA_UT_2021,2021_UT_2021
Louisiana,LA,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,8,4600892.0,29364.0,638.224066115875,126655.0,2752.8357544580485,3.633333333333333,55661.0,59669.09568086956,15.341760755704096,10.996569505061409,488,726,740.0,862,0.67218,2.7804,238,10.606638886546348,5.172909948766456,15.779548835312804,0.6721763085399449,2.3624224766948037,1.6453666647109761,2.759348255048245,0.7169701611544416,UT_2021,Utah,UT,2021,0,1,0,LA_UT_2021,2022_UT_2021
Louisiana,LA,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,8,4598777.0,25788.0,560.7577840804196,119435.0,2597.103534265741,3.716666666666667,58661.0,60392.73704175323,15.341300956544528,11.008624129039486,485,719,738.0,837,0.67455,2.6918,234,10.546282196331763,5.088309348333263,15.634591544665028,0.674547983310153,2.356721151547464,1.6289089844450895,2.750125269056481,0.7277236998450456,UT_2021,Utah,UT,2021,0,2,0,LA_UT_2021,2023_UT_2021
Michigan,MI,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9954117.0,45782.0,459.9302981871722,190249.0,1911.259431650241,4.991666666666666,44080.0,57614.59628168114,16.113496792400273,10.96153122224976,717,1355,482.0,624,0.529151292,2.3351,638,7.203049753182527,6.409408288048051,13.612458041230578,0.5291512915129152,1.9758918512077877,1.859325946483525,2.6117197573625055,0.11665127216118219,UT_2021,Utah,UT,2021,0,-5,0,MI_UT_2021,2016_UT_2021
Michigan,MI,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9976752.0,44883.0,449.8758714258909,179839.0,1802.5806394706408,4.583333333333333,45264.0,57927.447326014495,16.115768144415206,10.96694659831769,682,1457,438.0,588,0.468085106,2.3391,775,6.8358920819120295,7.7680591839909425,14.603951265902971,0.46808510638297873,1.9236487763132855,2.0513068448574656,2.681976638609324,-0.12774545555747874,UT_2021,Utah,UT,2021,0,-4,0,MI_UT_2021,2017_UT_2021
Michigan,MI,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9987286.0,45176.0,452.3350988446712,166186.0,1663.975578550569,4.166666666666667,47089.0,58828.20543317158,16.116823442043632,10.982376703112624,806,1546,479.0,613,0.521345408,2.3658,740,8.070260529236872,7.409420337016483,15.479680866253355,0.5213454075032341,2.0894241157306213,2.0041009324317387,2.7401740516505866,0.08537826385741015,UT_2021,Utah,UT,2021,0,-3,0,MI_UT_2021,2018_UT_2021
Michigan,MI,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9984795.0,43793.0,438.59688656602367,158317.0,1585.5808757215343,4.075,48577.0,59606.34406067349,16.1165739938251,10.995517291359716,742,1461,458.0,612,0.507871321,2.3797,719,7.431299290571314,7.200949043019912,14.632248333591226,0.5078713210130048,2.0070454694274167,1.9756005713474454,2.683911071440633,0.0314663443494321,UT_2021,Utah,UT,2021,0,-2,0,MI_UT_2021,2019_UT_2021
Michigan,MI,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10072294.0,47641.0,472.9905620308541,135633.0,1346.5949266373675,10.075,52787.0,63970.70617065039,16.125299044113508,11.06618054147424,761,1443,672.0,811,0.527373527,2.5072,682,7.555379142030604,6.771049375643721,14.326428517674325,0.5273735273735274,2.0235824638999382,1.914131865144554,2.6628037468066563,0.10952764527610173,UT_2021,Utah,UT,2021,0,-1,0,MI_UT_2021,2020_UT_2021
Michigan,MI,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10042362.0,49295.0,490.8705740741073,137199.0,1366.202492999157,5.691666666666666,56898.0,65869.18564397922,16.12232290352295,11.095426018479207,810,1485,701.0,822,0.54545,2.4962,675,8.06583152449593,6.721526270413276,14.787357794909205,0.5454545454545454,2.088875838976916,1.906801904038655,2.6944486374611616,0.18219818377547717,UT_2021,Utah,UT,2021,0,0,0,MI_UT_2021,2021_UT_2021
Michigan,MI,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10043906.0,46489.0,462.8577766458587,155469.0,1547.8938174053003,4.15,57907.0,62076.82800510436,16.12247664039463,11.03612805827309,842,1503,640.0,801,0.56021,2.3885,661,8.38319275389475,6.581105000385309,14.964297754280057,0.5602129075182968,2.127420990867566,1.885721012816895,2.7063352483630356,0.24186367867150643,UT_2021,Utah,UT,2021,0,1,0,MI_UT_2021,2022_UT_2021
Michigan,MI,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10062124.0,46461.0,461.74147724675225,157244.0,1562.7316856759069,3.9,60865.0,62661.801538437976,16.124288833551184,11.045507315105295,836,1529,518.0,637,0.54676,2.3031,693,8.308384989093755,6.8872138725382435,15.195598861631998,0.5467625899280576,2.1184681241031966,1.9311175434707972,2.721663706189438,0.18747528067199246,UT_2021,Utah,UT,2021,0,2,0,MI_UT_2021,2023_UT_2021
Minnesota,MN,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,0,0,1,0,1,0,1,1,14,5525360.0,13365.0,241.88469167619849,117723.0,2130.5942056264207,3.8666666666666663,51982.0,67942.87531566128,15.524858961616417,11.1264225622153,332,745,83.0,129,0.445637584,2.7686,413,6.008658259371335,7.474626087711932,13.483284347083266,0.44563758389261743,1.7948643539760785,2.0128510617422997,2.602192105900602,-0.21801765436783713,UT_2021,Utah,UT,2021,0,-5,0,MN_UT_2021,2016_UT_2021
Minnesota,MN,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,0,0,1,0,1,0,1,1,14,5569283.0,13345.0,239.6179185004605,122430.0,2198.308112552369,3.4416666666666664,53826.0,68884.82634698781,15.53277687830347,11.14019120556368,365,783,78.0,122,0.466155811,2.7735,418,6.553805938753696,7.50545447232615,14.059260411079846,0.4661558109833972,1.8815706083108699,2.0169614967358114,2.643992304789477,-0.13541061073969682,UT_2021,Utah,UT,2021,0,-4,0,MN_UT_2021,2017_UT_2021
Minnesota,MN,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,0,0,1,0,1,0,1,1,14,5608762.0,12403.0,221.13614376933805,112186.0,2000.1918426918453,3.025,56201.0,70211.81111405372,15.539840575784194,11.159271825349489,356,739,66.0,122,0.48173207,2.7885,383,6.347211737634794,6.828601391893613,13.175813129528406,0.4817320703653586,1.8495898751917446,1.9225832358572679,2.5791414887059902,-0.07300538095296023,UT_2021,Utah,UT,2021,0,-3,0,MN_UT_2021,2018_UT_2021
Minnesota,MN,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,0,0,1,0,1,0,1,1,14,5640053.0,13395.0,237.4977681947315,117971.0,2091.664741448352,3.275,57903.0,71049.80011415231,15.545404020593208,11.171136320208866,350,830,102.0,154,0.421686747,2.7851,480,6.2056154436846604,8.510558322767535,14.716173766452195,0.42168674698795183,1.8270647455924978,2.1424818695354326,2.6896264388532876,-0.3154665219357024,UT_2021,Utah,UT,2021,0,-2,0,MN_UT_2021,2019_UT_2021
Minnesota,MN,2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,0,0,1,0,1,0,1,1,14,5710562.0,15698.0,274.8941347629182,120212.0,2105.0817765396823,6.291666666666667,61327.0,74320.03139650816,15.55782800060675,11.216135795937957,354,758,138.0,198,0.46701847,2.8309,404,6.19903960415805,7.074610169717096,13.273649773875146,0.46701846965699206,1.8260062308707155,1.9579248497117472,2.5865339386589064,-0.13194339052636422,UT_2021,Utah,UT,2021,0,-1,0,MN_UT_2021,2020_UT_2021
Minnesota,MN,2021,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,0,0,1,0,1,0,1,1,14,5714055.0,17643.0,308.7649663855178,116831.0,2044.625051736464,3.6833333333333336,67452.0,78087.2492892138,15.558439487207805,11.2655820611575,393,808,164.0,232,0.48639,2.9123,415,6.877777690274245,7.262793235276875,14.140570925551119,0.4863861386138614,1.9297484916734338,1.9841404316849505,2.6497549713707693,-0.05440154643804498,UT_2021,Utah,UT,2021,0,0,0,MN_UT_2021,2021_UT_2021
Minnesota,MN,2022,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,0,0,1,0,1,0,1,1,14,5727565.0,16195.0,282.75541176747885,113019.0,1973.2469208118985,2.4166666666666665,69813.0,74840.16774345675,15.560801042001392,11.223110021746509,402,860,143.0,207,0.46744,2.8576,458,7.0186894430704845,7.996417325687268,15.015106768757754,0.46744186046511627,1.9500002649827473,2.080243385827784,2.7097225864697507,-0.13026519483790147,UT_2021,Utah,UT,2021,0,1,0,MN_UT_2021,2022_UT_2021
Minnesota,MN,2023,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,0,0,1,0,1,0,1,1,18,5752998.0,15126.0,262.9237833908512,98198.0,1706.901340831337,2.7916666666666665,72366.0,74502.32366927796,15.565231668200664,11.218585594072897,379,812,128.0,197,0.46675,2.8672,433,6.587869489959844,7.526510525468634,14.114380015428477,0.4667487684729064,1.8867467923682366,2.0197592798665074,2.647902383356163,-0.13303719938491196,UT_2021,Utah,UT,2021,0,2,0,MN_UT_2021,2023_UT_2021
Nevada,NV,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,2919555.0,19924.0,682.4327680074532,75922.0,2600.4647968611653,5.833333333333333,44715.0,58444.57061559375,14.886941765370548,10.975834073203243,334,643,149.0,211,0.519440124,3.5196,309,11.440099604220507,10.583804723665079,22.023904327885585,0.5194401244167963,2.4379984290209715,2.3602693702230826,3.092582372886371,0.07767878744363242,UT_2021,Utah,UT,2021,0,-5,0,NV_UT_2021,2016_UT_2021
Nevada,NV,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,11,2972097.0,16663.0,560.6479196338478,78320.0,2635.176442760785,5.008333333333334,46991.0,60137.60775222577,14.90477832224142,11.004390677770408,329,623,153.0,221,0.528089888,3.4889,294,11.069625251127402,9.892005543560657,20.96163079468806,0.5280898876404494,2.4051078586467427,2.292737316781597,3.0431706098770874,0.11229735085092052,UT_2021,Utah,UT,2021,0,-4,0,NV_UT_2021,2017_UT_2021
Nevada,NV,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,11,3030725.0,16715.0,551.5182010904981,73998.0,2441.594008034381,4.408333333333333,49289.0,61576.661589662,14.924312422791504,11.028038207434433,367,651,158.0,225,0.56374808,3.4477,284,12.109313778056405,9.37069513070305,21.480008908759455,0.5637480798771122,2.49480036006601,2.238653868023148,3.067588125208054,0.2559900650865057,UT_2021,Utah,UT,2021,0,-3,0,NV_UT_2021,2018_UT_2021
Nevada,NV,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,11,3090771.0,15334.0,496.12216498731226,72028.0,2330.421762078135,4.108333333333333,51942.0,63735.36289189333,14.943931132313454,11.062494834962378,354,639,118.0,166,0.55399061,3.4059,285,11.453452876321151,9.221000197038215,20.674453073359366,0.5539906103286385,2.4391639640137366,2.222567406353287,3.029382358827016,0.21646631687611728,UT_2021,Utah,UT,2021,0,-2,0,NV_UT_2021,2019_UT_2021
Nevada,NV,2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,13,3116851.0,14445.0,463.4485254508477,60462.0,1939.842488460308,13.675,54656.0,66235.68144548975,14.952333755232829,11.10097459136452,372,602,148.0,217,0.617940199,3.4416,230,11.935122981496388,7.379242703613358,19.314365685109745,0.6179401993355482,2.4803230763711848,2.0000252538787056,2.9613667703958293,0.47998617538291094,UT_2021,Utah,UT,2021,0,-1,0,NV_UT_2021,2020_UT_2021
Nevada,NV,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,13,3148472.0,13592.0,431.7014729684748,70236.0,2230.796399015141,6.841666666666666,60775.0,70357.47754776683,14.96242781374768,11.16134434755175,413,691,199.0,264,0.59768,3.5803,278,13.117474127132146,8.829679920926722,21.947154048058866,0.597684515195369,2.5747072956372206,2.1792506679540615,3.0890930111599726,0.3952394550964073,UT_2021,Utah,UT,2021,0,0,0,NV_UT_2021,2021_UT_2021
Nevada,NV,2022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,13,3177672.0,14597.0,459.3614444788512,76224.0,2398.7371887343943,5.2250000000000005,62493.0,66993.06150418751,14.97165941118656,11.11234433337144,422,698,180.0,244,0.60458,3.5987,276,13.280162332676248,8.685603800518114,21.965766133194364,0.6045845272206304,2.5870240872988814,2.162817587662997,3.0899403068176343,0.4239786258348391,UT_2021,Utah,UT,2021,0,1,0,NV_UT_2021,2022_UT_2021
Nevada,NV,2023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,13,3211077.0,13941.0,434.1534008683069,81631.0,2542.168873558622,5.116666666666666,65822.0,67765.13761378567,14.982116952852648,11.123803147198233,417,690,185.0,258,0.60435,3.5537,273,12.98629712087253,8.501820417261872,21.4881175381344,0.6043478260869565,2.5646644800318557,2.1414558347806163,3.067965374934493,0.4229829224288743,UT_2021,Utah,UT,2021,0,2,0,NV_UT_2021,2023_UT_2021
New Mexico,NM,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2092555.0,14585.0,696.9948221193708,81930.0,3915.309275025029,6.783333333333334,38474.0,50287.29531173776,14.553896365349203,10.82550774588909,243,471,113.0,185,0.515923567,2.2571,228,11.61259799622949,10.8957709594252,22.50836895565469,0.5159235668789809,2.4529513061434853,2.3892920949469367,3.1143313741678678,0.06358073218838499,UT_2021,Utah,UT,2021,0,-5,0,NM_UT_2021,2016_UT_2021
New Mexico,NM,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2092844.0,16300.0,778.8444814807028,81865.0,3911.662789964279,6.116666666666667,39196.0,50161.81127144009,14.554034464488838,10.823009284532052,261,491,101.0,173,0.531568228,2.1587,230,12.471068077697144,10.989830106782923,23.460898184480065,0.5315682281059063,2.5242129424280626,2.397879827841182,3.1557612786014912,0.12618342106827443,UT_2021,Utah,UT,2021,0,-4,0,NM_UT_2021,2017_UT_2021
New Mexico,NM,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2093754.0,17637.0,842.362569814792,70722.0,3377.760711143716,4.933333333333334,40976.0,51191.24521288706,14.55446918500145,10.843323804471012,281,530,136.0,215,0.530188679,2.2656,249,13.42086988251724,11.892514593404956,25.313384475922195,0.530188679245283,2.5975557800322884,2.4767496881647566,3.2317282564285876,0.12067353238817163,UT_2021,Utah,UT,2021,0,-3,0,NM_UT_2021,2018_UT_2021
