outcome,spec,control_rule,event_time,att,se,n_cohorts,total_treated_counties,total_treated_states
state_firearm_homicide_rate,ra,strict,2,-0.2060586973916855,0.23160165819897824,4,443,12
state_firearm_homicide_rate,ra,strict,3,-0.42327735302505154,0.15067669816904167,4,443,12
state_firearm_homicide_rate,ra,strict,4,-0.7420429619041937,0.13306302823552418,3,423,10
state_firearm_homicide_rate,ra,strict,5,-1.5808761121800252,0.20254516937435402,2,174,6
state_firearm_suicide_rate,or,broad,-5,0.5773867872767214,0.15284854753472268,6,629,15
state_firearm_suicide_rate,or,broad,-4,0.3162491468865064,0.1406154996968846,6,629,15
state_firearm_suicide_rate,or,broad,-3,0.06741000515033334,0.11959461446515439,6,629,15
state_firearm_suicide_rate,or,broad,-2,0.06451183746322539,0.1321707166378843,6,629,15
state_firearm_suicide_rate,or,broad,0,-0.1074895545283916,0.09769847645609395,5,459,13
state_firearm_suicide_rate,or,broad,1,-0.11725091921425623,0.13797757803648758,4,445,12
state_firearm_suicide_rate,or,broad,2,-0.3085076672885431,0.18440621092110504,4,445,12
state_firearm_suicide_rate,or,broad,3,-0.2823149497472074,0.1661843260992712,4,445,12
state_firearm_suicide_rate,or,broad,4,-0.3980385011621457,0.14695762679464797,3,423,10
state_firearm_suicide_rate,or,broad,5,-0.9990316806668723,0.20727344761752967,2,174,6
state_firearm_suicide_rate,or,strict,-5,0.5773867872767214,0.15284854753472268,6,629,15
state_firearm_suicide_rate,or,strict,-4,0.3162491468865064,0.1406154996968846,6,629,15
state_firearm_suicide_rate,or,strict,-3,0.06741000515033334,0.11959461446515439,6,629,15
state_firearm_suicide_rate,or,strict,-2,0.06451183746322539,0.1321707166378843,6,629,15
state_firearm_suicide_rate,or,strict,0,-0.1074895545283916,0.09769847645609395,5,459,13
state_firearm_suicide_rate,or,strict,1,-0.11725091921425623,0.13797757803648758,4,445,12
state_firearm_suicide_rate,or,strict,2,-0.3085076672885431,0.18440621092110504,4,445,12
state_firearm_suicide_rate,or,strict,3,-0.2823149497472074,0.1661843260992712,4,445,12
state_firearm_suicide_rate,or,strict,4,-0.3980385011621457,0.14695762679464797,3,423,10
state_firearm_suicide_rate,or,strict,5,-0.9990316806668723,0.20727344761752967,2,174,6
state_firearm_suicide_rate,ra,broad,-5,0.659175622321194,0.08418013863736751,6,627,15
state_firearm_suicide_rate,ra,broad,-4,0.3492830709576312,0.07341982634947244,6,627,15
state_firearm_suicide_rate,ra,broad,-3,0.11763135466396984,0.05483369903438861,6,627,15
state_firearm_suicide_rate,ra,broad,-2,0.09861406539099586,0.07777063661912158,6,627,15
state_firearm_suicide_rate,ra,broad,0,-0.041753413173654386,0.06795831324452749,5,457,13
state_firearm_suicide_rate,ra,broad,1,-0.04209584262319155,0.08272167752017677,4,443,12
state_firearm_suicide_rate,ra,broad,2,-0.2682955748006793,0.0901618070396199,4,443,12
state_firearm_suicide_rate,ra,broad,3,-0.1770883798664413,0.10419201147916453,4,443,12
state_firearm_suicide_rate,ra,broad,4,-0.2868019143329529,0.0747714374140563,3,423,10
state_firearm_suicide_rate,ra,broad,5,-0.7273738506990167,0.09532881168475402,2,174,6
state_firearm_suicide_rate,ra,strict,-5,0.659175622321194,0.08418013863736751,6,627,15
state_firearm_suicide_rate,ra,strict,-4,0.3492830709576312,0.07341982634947244,6,627,15
state_firearm_suicide_rate,ra,strict,-3,0.11763135466396984,0.05483369903438861,6,627,15
state_firearm_suicide_rate,ra,strict,-2,0.09861406539099586,0.07777063661912158,6,627,15
state_firearm_suicide_rate,ra,strict,0,-0.041753413173654386,0.06795831324452749,5,457,13
state_firearm_suicide_rate,ra,strict,1,-0.04209584262319155,0.08272167752017677,4,443,12
state_firearm_suicide_rate,ra,strict,2,-0.2682955748006793,0.0901618070396199,4,443,12
state_firearm_suicide_rate,ra,strict,3,-0.1770883798664413,0.10419201147916453,4,443,12
state_firearm_suicide_rate,ra,strict,4,-0.2868019143329529,0.0747714374140563,3,423,10
state_firearm_suicide_rate,ra,strict,5,-0.7273738506990167,0.09532881168475402,2,174,6
state_total_suicide_rate,or,broad,-5,0.7688887380559322,0.22286513587258852,6,629,15
state_total_suicide_rate,or,broad,-4,0.18075493374915014,0.19242511187545078,6,629,15
state_total_suicide_rate,or,broad,-3,0.012113943216917264,0.13105134352110517,6,629,15
state_total_suicide_rate,or,broad,-2,-0.023043800029728057,0.19446388659924624,6,629,15
state_total_suicide_rate,or,broad,0,0.06085862306947231,0.14831200555491217,5,459,13
state_total_suicide_rate,or,broad,1,-0.019845734471475016,0.22257156938145056,4,445,12
state_total_suicide_rate,or,broad,2,-0.32367485914484,0.2700237506853493,4,445,12
state_total_suicide_rate,or,broad,3,-0.29503709717223436,0.19741851061844307,4,445,12
state_total_suicide_rate,or,broad,4,-0.3479487942875957,0.24652349395871312,3,423,10
state_total_suicide_rate,or,broad,5,-0.8189724027705257,0.2686497984520554,2,174,6
state_total_suicide_rate,or,strict,-5,0.7688887380559322,0.22286513587258852,6,629,15
state_total_suicide_rate,or,strict,-4,0.18075493374915014,0.19242511187545078,6,629,15
state_total_suicide_rate,or,strict,-3,0.012113943216917264,0.13105134352110517,6,629,15
state_total_suicide_rate,or,strict,-2,-0.023043800029728057,0.19446388659924624,6,629,15
state_total_suicide_rate,or,strict,0,0.06085862306947231,0.14831200555491217,5,459,13
state_total_suicide_rate,or,strict,1,-0.019845734471475016,0.22257156938145056,4,445,12
state_total_suicide_rate,or,strict,2,-0.32367485914484,0.2700237506853493,4,445,12
state_total_suicide_rate,or,strict,3,-0.29503709717223436,0.19741851061844307,4,445,12
state_total_suicide_rate,or,strict,4,-0.3479487942875957,0.24652349395871312,3,423,10
state_total_suicide_rate,or,strict,5,-0.8189724027705257,0.2686497984520554,2,174,6
state_total_suicide_rate,ra,broad,-5,0.8096653400766978,0.11371565896094359,6,627,15
state_total_suicide_rate,ra,broad,-4,0.1599738336730076,0.10639174689165608,6,627,15
state_total_suicide_rate,ra,broad,-3,0.0252342365802629,0.06963931098743477,6,627,15
state_total_suicide_rate,ra,broad,-2,-0.039357742917841984,0.099930417932258,6,627,15
state_total_suicide_rate,ra,broad,0,0.11108187635622377,0.07995972752104734,5,457,13
state_total_suicide_rate,ra,broad,1,0.11984759072526269,0.11024717753945447,4,443,12
state_total_suicide_rate,ra,broad,2,-0.2646889532799249,0.11800523531357404,4,443,12
state_total_suicide_rate,ra,broad,3,-0.19203793545677889,0.12859081445780773,4,443,12
state_total_suicide_rate,ra,broad,4,-0.14443395714559404,0.13539690186885883,3,423,10
state_total_suicide_rate,ra,broad,5,-0.4630737919252843,0.14547323706890675,2,174,6
state_total_suicide_rate,ra,strict,-5,0.8096653400766978,0.11371565896094359,6,627,15
state_total_suicide_rate,ra,strict,-4,0.1599738336730076,0.10639174689165608,6,627,15
state_total_suicide_rate,ra,strict,-3,0.0252342365802629,0.06963931098743477,6,627,15
state_total_suicide_rate,ra,strict,-2,-0.039357742917841984,0.099930417932258,6,627,15
state_total_suicide_rate,ra,strict,0,0.11108187635622377,0.07995972752104734,5,457,13
state_total_suicide_rate,ra,strict,1,0.11984759072526269,0.11024717753945447,4,443,12
state_total_suicide_rate,ra,strict,2,-0.2646889532799249,0.11800523531357404,4,443,12
state_total_suicide_rate,ra,strict,3,-0.19203793545677889,0.12859081445780773,4,443,12
state_total_suicide_rate,ra,strict,4,-0.14443395714559404,0.13539690186885883,3,423,10
state_total_suicide_rate,ra,strict,5,-0.4630737919252843,0.14547323706890675,2,174,6
